doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,member_raw
afrique-du-nord-aec-1951-maroc-0655fe,banquenationalecommerceindustrie,Banque nationale pour le commerce et l'industrie,caissehypothecaireegypte,de la Caisse hypothécaire d'Égypte,directeur_general,1952,"Vie financière ???, 4 septembre 1952",1908,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,de la Caisse hypothécaire d'Égypte (1908)
afrique-du-nord-aec-1951-maroc-0655fe,banquenationalecommerceindustrie,Banque nationale pour le commerce et l'industrie,creditfoncierorient,du Crédit foncier d'Orient,directeur_general,1952,"Vie financière ???, 4 septembre 1952",1910,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,du Crédit foncier d'Orient (1910)
afrique-du-nord-aec-1951-maroc-0655fe,banquenationalecommerceindustrie,Banque nationale pour le commerce et l'industrie,banquefoncierefrancomarocaine,de la Banque foncière franco- marocaine,directeur_general,1952,"Vie financière ???, 4 septembre 1952",1921,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,de la Banque foncière franco- marocaine (1921)
afrique-du-nord-aec-1951-maroc-0655fe,banquenationalecommerceindustrie,Banque nationale pour le commerce et l'industrie,patronunionelectricite,patron de l'Union d'électricité,directeur_general,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,patron de l'Union d'électricité
afrique-du-nord-aec-1951-maroc-0655fe,creditmaghreb,Crédit du Maghreb°,adminpierreandredircreditmaghreb,admin. [Pierre André: dir. Crédit du Maghreb,administrateur,1952,"Vie financière ???, 4 septembre 1952",1949-55,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,admin. [Pierre André: dir. Crédit du Maghreb (1949-55)
afrique-du-nord-aec-1951-maroc-0655fe,creditmarocain,Crédit marocain,banqueindochine,Banque de l'Indochine,administrateur,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Banque de l'Indochine
afrique-du-nord-aec-1951-maroc-0655fe,creditmarocain,Crédit marocain,immobiliereconstructionsparis,L'Immobilière Constructions de Paris,administrateur,1952,"Vie financière ???, 4 septembre 1952",ICP; André Weil + Marcel Blum,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,L'Immobilière Constructions de Paris [ICP][André Weil + Marcel Blum]
afrique-du-nord-aec-1951-maroc-0655fe,creditmarocain,Crédit marocain,unioneuropeenneindustrielle,l'Union européenne industrielle,administrateur,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,l'Union européenne industrielle
afrique-du-nord-aec-1951-maroc-0655fe,nordafricainefinancementparticipations,Société nord-africaine de financement et de participations,priveemarocaine,Cie privée marocaine,administrateur,1952,"Vie financière ???, 4 septembre 1952",Neuflize,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie privée marocaine [Neuflize]
afrique-du-nord-aec-1951-maroc-0655fe,nordafricainefinancementparticipations,Société nord-africaine de financement et de participations,creditmarocain,Crédit marocain,administrateur,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Crédit marocain
afrique-du-nord-aec-1951-maroc-0655fe,unionmetropolitaineafricaine,Union métropolitaine et africaine,auxiliaireinvestissements,Cie auxiliaire d'investissements,administrateur,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie auxiliaire d'investissements
afrique-du-nord-aec-1951-maroc-0655fe,techniqueetudesindustriellescommercialesmarocsteic,Société technique d'études industrielles et commerciales au Maroc (STEIC,africaineindustrielle,Cie africaine générale industrielle,administrateur,1952,"Vie financière ???, 4 septembre 1952",CAGI; filiale de 1956/145 = BGI,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie africaine générale industrielle (CAGI)[filiale de 1956/145 = BGI]
afrique-du-nord-aec-1951-maroc-0655fe,techniqueetudesindustriellescommercialesmarocsteic,Société technique d'études industrielles et commerciales au Maroc (STEIC,minieredjebelsarhrosud,Compagnie minière du Djebel-Sarhro Sud,administrateur,1952,"Vie financière ???, 4 septembre 1952",mines de Taltet,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Compagnie minière du Djebel-Sarhro Sud (mines de Taltet)
afrique-du-nord-aec-1951-maroc-0655fe,techniqueetudesindustriellescommercialesmarocsteic,Société technique d'études industrielles et commerciales au Maroc (STEIC,marocainetissagessoieries,Société marocaine de tissages de soieries,administrateur,1952,"Vie financière ???, 4 septembre 1952",Matissoie,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société marocaine de tissages de soieries (Matissoie)
afrique-du-nord-aec-1951-maroc-0655fe,techniqueetudesindustriellescommercialesmarocsteic,Société technique d'études industrielles et commerciales au Maroc (STEIC,etudes,Société d'études,administrateur,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société d'études
afrique-du-nord-aec-1951-maroc-0655fe,marocaine,Cie marocaine,figurehistorique,figure historique de la Cie],vice_president,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,figure historique de la Cie]
afrique-du-nord-aec-1951-maroc-0655fe,marocainevinicole,Compagnie marocaine vinicole,marocaine,Cie marocaine,administrateur,1952,"Vie financière ???, 4 septembre 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie marocaine
afrique-du-nord-aec-1951-maroc-0655fe,auxiliaireunion,Société auxiliaire de l'Union française,immeublebanqueanglaise,[immeuble de la Banque anglaise,administrateur,1919,"Le Journal des débats, 2 février 1919",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,[immeuble de la Banque anglaise
afrique-du-nord-aec-1951-maroc-0655fe,marocaineechanges,Société marocaine d'échanges,creditmarocain,Crédit marocain,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Crédit marocain
afrique-du-nord-aec-1951-maroc-0655fe,marocaineechanges,Société marocaine d'échanges,optorg,Cie Optorg,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie Optorg
afrique-du-nord-aec-1951-maroc-0655fe,marocaineetablissementsbassous,Société marocaine des Établissements A. Bassous,sucrieremarocaine,Cie Sucrière marocaine,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie Sucrière marocaine
afrique-du-nord-aec-1951-maroc-0655fe,marocainemetallurgique,Société marocaine métallurgique,adminmetallurgique,admin. Société métallurgique,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,admin. Société métallurgique
afrique-du-nord-aec-1951-maroc-0655fe,nantaiseimportationmarochailaustgutzeitmollinedahl,"Société nantaise d'importation au Maroc (Hailaust et Gutzeit, Molliné et Dahl",aimemeffreetsmeffre,Aimé Meffre [Éts Meffre,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Aimé Meffre [Éts Meffre
afrique-du-nord-aec-1951-maroc-0655fe,charbonnagesnordafricains,Charbonnages nord-africains,etat,État français,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,État français
afrique-du-nord-aec-1951-maroc-0655fe,cheminsfermaroc,Cie des chemins de fer du Maroc,marocaine,Cie marocaine,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie marocaine
afrique-du-nord-aec-1951-maroc-0655fe,cheminsfermaroc,Cie des chemins de fer du Maroc,gustavemercier,Gustave Mercier [ancien de l'Union d'électricité,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Gustave Mercier [ancien de l'Union d'électricité
afrique-du-nord-aec-1951-maroc-0655fe,francoespagnolecheminfertangerfez,Cie franco-espagnole du chemin de fer de Tanger à Fez,dirigeantbanqueparis,dirigeant de la Banque de Paris,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,dirigeant de la Banque de Paris
afrique-du-nord-aec-1951-maroc-0655fe,francoespagnolecheminfertangerfez,Cie franco-espagnole du chemin de fer de Tanger à Fez,marocaineapprovisionnement,de la Société marocaine d'approvisionnement,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,de la Société marocaine d'approvisionnement
afrique-du-nord-aec-1951-maroc-0655fe,mineraisfermagnetiquemoktaelhadid,Cie des minerais de fer magnétique de Mokta-el-Hadid,pontmousson,Cie de Pont-à-Mousson,administrateur,1969,"Troyes, 1912-Marseille, 1969",1956/533,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie de Pont-à-Mousson [1956/533]
afrique-du-nord-aec-1951-maroc-0655fe,mineraisfermagnetiquemoktaelhadid,Cie des minerais de fer magnétique de Mokta-el-Hadid,adminmarocaineinstallationreseaux,admin. Cie marocaine. Installation de réseaux,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,admin. Cie marocaine. Installation de réseaux
afrique-du-nord-aec-1951-maroc-0655fe,minieremetallurgique,Cie minière et métallurgique,creditmarocain,Crédit marocain,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Crédit marocain
afrique-du-nord-aec-1951-maroc-0655fe,minieretichka,Cie minière du Tichka,bureaurech,Bureau de rech,president,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Le Bureau de rech
afrique-du-nord-aec-1951-maroc-0655fe,minieretichka,Cie minière du Tichka,banqueunionparisienne,Banque de l'Union Parisienne,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Banque de l'Union Parisienne
afrique-du-nord-aec-1951-maroc-0655fe,minieretichka,Cie minière du Tichka,minieremaroc,Cie minière du Maroc,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie minière du Maroc
afrique-du-nord-aec-1951-maroc-0655fe,minieretichka,Cie minière du Tichka,royaleasturiennemines,Cie royale asturienne des mines,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie royale asturienne des mines
afrique-du-nord-aec-1951-maroc-0655fe,portfedala,Cie du port de Fédala,grosactionnairecreditlyonnais,gros actionnaire du Crédit lyonnais,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,gros actionnaire du Crédit lyonnais
afrique-du-nord-aec-1951-maroc-0655fe,sucrieremarocaine,Cie sucrière marocaine,raffinerielebaudyfreres,Sté de la raffinerie Lebaudy frères,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,la Sté de la raffinerie Lebaudy frères
afrique-du-nord-aec-1951-maroc-0655fe,sucrieremarocaine,Cie sucrière marocaine,sucreries,Sté Sucreries,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,la Sté Sucreries
afrique-du-nord-aec-1951-maroc-0655fe,tramwaysautobuscasablanca,Compagnie des tramways et autobus de Casablanca,maroc,Cie générale du Maroc],administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie générale du Maroc]
afrique-du-nord-aec-1951-maroc-0655fe,tramwaysautobuscasablanca,Compagnie des tramways et autobus de Casablanca,usinerochesnoires,usine des Roches-Noires,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,usine des Roches-Noires
afrique-du-nord-aec-1951-maroc-0655fe,lesieurafrique,Lesieur-Afrique,marocaine,Cie marocaine,administrateur,1969,"Troyes, 1912-Marseille, 1969",Schneider,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie marocaine [Schneider]
afrique-du-nord-aec-1951-maroc-0655fe,lesieurafrique,Lesieur-Afrique,creditmarocain,Crédit marocain,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Crédit marocain
afrique-du-nord-aec-1951-maroc-0655fe,manutentionmarocaine,Manutention marocaine,gletransatl,Cie gle Transatl,administrateur,1969,"Troyes, 1912-Marseille, 1969",1956/442,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie gle Transatl. [1956/442]
afrique-du-nord-aec-1951-maroc-0655fe,manutentionmarocaine,Manutention marocaine,docks,Cie des docks,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie des docks
afrique-du-nord-aec-1951-maroc-0655fe,penarroyamaroc,Peñarroya-Maroc,adminpreservatriceassurances,admin. La Préservatrice Assurances,administrateur,1969,"Troyes, 1912-Marseille, 1969",V. notice p. 753 et annonce p. 30,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,admin. La Préservatrice Assurances (V. notice p. 753 et annonce p. 30)
afrique-du-nord-aec-1951-maroc-0655fe,cherifienneetudesminieres,Société anonyme chérifienne d'études minières,moktaelhadid,Cie de Mokta-el-Hadid,administrateur_delegue,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie de Mokta-el-Hadid
afrique-du-nord-aec-1951-maroc-0655fe,minesbouarfa,Société anonyme des mines de Bou-Arfa,manganese,Société du Manganèse,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société du Manganèse
afrique-du-nord-aec-1951-maroc-0655fe,carrieresmarocaines,Société des Carrières marocaines,financieremaroc,Société financière du Maroc,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société financière du Maroc
afrique-du-nord-aec-1951-maroc-0655fe,cherifiennepetroles,Société chérifienne des pétroles,bureaurech,Bureau de rech,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,le Bureau de rech
afrique-du-nord-aec-1951-maroc-0655fe,cherifiennepetroles,Société chérifienne des pétroles,fsepetroles,Cie fse des pétroles,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie fse des pétroles
afrique-du-nord-aec-1951-maroc-0655fe,cherifiennepetroles,Société chérifienne des pétroles,financierefcobelgecolonisation,Cie financière fco-belge de colonisation,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie financière fco-belge de colonisation
afrique-du-nord-aec-1951-maroc-0655fe,cherifiennepetroles,Société chérifienne des pétroles,glemaroc,Cie gle du Maroc,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie gle du Maroc
afrique-du-nord-aec-1951-maroc-0655fe,commercialeminiereafriquenord,Société commerciale et minière pour l'Afrique du Nord,minesbouarfa,Mines de Bou Arfa,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Mines de Bou Arfa
afrique-du-nord-aec-1951-maroc-0655fe,electricitemazagan,Société d'électricité de Mazagan,lyonnaiseeaux,Société lyonnaise des eaux,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société lyonnaise des eaux
afrique-du-nord-aec-1951-maroc-0655fe,electricitemazagan,Société d'électricité de Mazagan,developpementcasablanca,Société générale pour le développement de Casablanca,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société générale pour le développement de Casablanca
afrique-du-nord-aec-1951-maroc-0655fe,electricitemazagan,Société d'électricité de Mazagan,marocainedistributioneau,Société marocaine de distribution d'eau,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société marocaine de distribution d'eau
afrique-du-nord-aec-1951-maroc-0655fe,electricitesafi,Société d'électricité de Safi,lyonnaiseeaux,Société lyonnaise des eaux,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société lyonnaise des eaux
afrique-du-nord-aec-1951-maroc-0655fe,electricitesafi,Société d'électricité de Safi,developpementcasablanca,Société générale pour le développement de Casablanca,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société générale pour le développement de Casablanca
afrique-du-nord-aec-1951-maroc-0655fe,electricitesafi,Société d'électricité de Safi,marocainedistributioneau,Société marocaine de distribution d'eau,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société marocaine de distribution d'eau
afrique-du-nord-aec-1951-maroc-0655fe,entreprisesurbainescoloniales,Société d'entreprises urbaines et coloniales,agricolefinanciere,Société agricole financière,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société agricole financière
afrique-du-nord-aec-1951-maroc-0655fe,etudesexploitationsminierestadla,Société d'études et d'exploitations minières du Tadla,forgeschatillon,Cie des forges de Châtillon,vice_president,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie des forges de Châtillon
afrique-du-nord-aec-1951-maroc-0655fe,etudesexploitationsminierestadla,Société d'études et d'exploitations minières du Tadla,bureaurecherches,Bureau de recherches,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,le Bureau de recherches
afrique-du-nord-aec-1951-maroc-0655fe,etudesminieresouarzemine,Société d'études minières de l'Ouarzemine,maroc,Cie générale du Maroc,president,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie générale du Maroc
afrique-du-nord-aec-1951-maroc-0655fe,marocainedistributioneaugazelectricite,"Société marocaine de distribution d'eau, de gaz et d'électricité",gallen,Gallen,administrateur,1969,"Troyes, 1912-Marseille, 1969",Banque franco-chinoise,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,M. Le Gallen [Banque franco-chinoise]
afrique-du-nord-aec-1951-maroc-0655fe,marocaineetudessiderurgiques,Société marocaine d'études sidérurgiques,omniumnordafrican,Omnium nord-african,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Omnium nord-african
afrique-du-nord-aec-1951-maroc-0655fe,marocaineetudessiderurgiques,Société marocaine d'études sidérurgiques,forgeschatilloncommentryneuvesmaisons,Cie des forges de Châtillon-Commentry-Neuves-Maisons,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie des forges de Châtillon-Commentry-Neuves-Maisons
afrique-du-nord-aec-1951-maroc-0655fe,marocaineexplosifsaccessoiresmines,Société marocaine d'explosifs et d'accessoires de mines,universelleexplosifs57,Société universelle des explosifs (57,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société universelle des explosifs (57
afrique-du-nord-aec-1951-maroc-0655fe,marocainemagasinsgeneraux,Société marocaine de magasins généraux,maroc,Compagnie générale du Maroc,administrateur,1969,"Troyes, 1912-Marseille, 1969",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Compagnie générale du Maroc
afrique-du-nord-aec-1951-maroc-0655fe,minesbouskour,Sté des mines de Bou-Skour,sembletiladministrateurcomptoirmines,semble-t-il. Administrateur du Comptoir des mines,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),citation,conseil_annuaire,semble-t-il. Administrateur du Comptoir des mines
afrique-du-nord-aec-1951-maroc-0655fe,minesissougri,Société des mines de l'Issougri,louishalmagrandminesbouskour,Louis Halmagrand [Mines de Bou-Skour,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Louis Halmagrand [Mines de Bou-Skour
afrique-du-nord-aec-1951-maroc-0655fe,minesissougri,Société des mines de l'Issougri,unionimmobilieremoghreb,Union immobilière du Moghreb],administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Union immobilière du Moghreb]
afrique-du-nord-aec-1951-maroc-0655fe,miniereakka,Société minière d'Akka,mogreb,Cie Générale du Mogreb,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie Générale du Mogreb
afrique-du-nord-aec-1951-maroc-0655fe,miniereakka,Société minière d'Akka,holdingcoloniale,Holding coloniale,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,La Holding coloniale
afrique-du-nord-aec-1951-maroc-0655fe,miniereatlasmarocain,Société minière de l'Atlas marocain,miniere,Société minière,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société minière
afrique-du-nord-aec-1951-maroc-0655fe,miniereatlasmarocain,Société minière de l'Atlas marocain,minesaouli,Société des mines d'Aouli,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société des mines d'Aouli
afrique-du-nord-aec-1951-maroc-0655fe,miniereatlasmarocain,Société minière de l'Atlas marocain,mineszellidja,Société des mines de Zellidja,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société des mines de Zellidja
afrique-du-nord-aec-1951-maroc-0655fe,minierebouazzergraara,Société minière de Bou-Azzer et du Graara,omniumnordafricain,Omnium nord-africain,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Omnium nord-africain
afrique-du-nord-aec-1951-maroc-0655fe,minierebouazzergraara,Société minière de Bou-Azzer et du Graara,minieremaroc,Cie minière du Maroc,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie minière du Maroc
afrique-du-nord-aec-1951-maroc-0655fe,minierebouazzergraara,Société minière de Bou-Azzer et du Graara,tifnouttiranimine,Cie de Tifnout-Tiranimine,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",ONA,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie de Tifnout-Tiranimine [ONA]
afrique-du-nord-aec-1951-maroc-0655fe,minierebouazzergraara,Société minière de Bou-Azzer et du Graara,prospection,Société de prospection,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société de prospection
afrique-du-nord-aec-1951-maroc-0655fe,minierehautguir,Société minière du Haut-Guir,iomniumentreprises,I'Omnium d'entreprises,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,I'Omnium d'entreprises
afrique-du-nord-aec-1951-maroc-0655fe,minierehautguir,Société minière du Haut-Guir,minesouedrabah,Sté des mines de l'Oued Rabah,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,la Sté des mines de l'Oued Rabah
afrique-du-nord-aec-1951-maroc-0655fe,minierehautguir,Société minière du Haut-Guir,fonciere,Cie foncière,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Cie foncière
afrique-du-nord-aec-1951-maroc-0655fe,molybdene,Société Le Molybdène,bureaurecherches,Bureau de recherches,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,le Bureau de recherches
afrique-du-nord-aec-1951-maroc-0655fe,nordafricaineplombouedelheimer,"Société nord-africaine du plomb, OUED-EL-HEIMER",mineszellidja,Société des mines de Zellidja,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,Société des mines de Zellidja
afrique-du-nord-aec-1951-maroc-0655fe,nordafricaineplombouedelheimer,"Société nord-africaine du plomb, OUED-EL-HEIMER",laboratoireetudesminieres,Laboratoire d'études minières,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,le Laboratoire d'études minières
afrique-du-nord-aec-1951-maroc-0655fe,nordafricaineplombouedelheimer,"Société nord-africaine du plomb, OUED-EL-HEIMER",saintjosephleadcompany,Saint-Joseph Lead Company,administrateur,1952,"selon Maurice Dupont, Esprit, août 1952",,Maroc,Maroc,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,la Saint-Joseph Lead Company
