doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,p-nicou,P Nicou,P Nicou,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",aul; Micheville,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,P[aul] Nicou [Micheville]
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,p-desforges-adm-ac-rombas,P Desforges [adm. Ac. Rombas,P Desforges [adm. Ac. Rombas,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",ierre,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,P[ierre] Desforges [adm. Ac. Rombas
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,pdt-nanceienne-cic,pdt Nancéienne CIC…],pdt Nancéienne CIC…],,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,pdt Nancéienne CIC…]
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,raty-j,J. Raty,Raty,J.,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",Saulnes,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,initials_or_forename,J. Raty [Saulnes]
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,j-jourdain-recherche,J Jourdain. Recherche,J Jourdain. Recherche,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",acques; CGE,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,J[acques] Jourdain [CGE]. Recherche
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,exploitation-de-mines-en-france,exploitation de mines en France,exploitation de mines en France,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,exploitation de mines en France
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,maroc,Maroc,Maroc,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Maroc
afrique-du-nord-ann-indus-1938-maroc-992aca,mazeres,MAZÈRES,algerie-manganese,Algérie. Manganèse,Algérie. Manganèse,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Algérie. Manganèse
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,x-janicot,X Janicot,X Janicot,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",avier; Omnium lyonnais; † 1926,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,MM. X[avier] Janicot [Omnium lyonnais][† 1926]
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,j-allard,J Allard,J Allard,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",osse; Vieille-Montagne; † 1931,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,J [osse] Allard [Vieille-Montagne][† 1931]
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,i-brun-dg-platine,I Brun [dg Platine,I Brun [dg Platine,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",sidore-Odilon,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,I[sidore-Odilon] Brun [dg Platine
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,p-buffet-cic-platine,P Buffet [CIC > Platine,P Buffet [CIC > Platine,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",aul,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,P[aul] Buffet [CIC > Platine
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,e-digneffe,E Digneffe,E Digneffe,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",mile; Vieille-Montagne,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,E [mile] Digneffe [Vieille-Montagne]
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,c-drosso,C Drosso,C Drosso,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",onstantin; beau-frère roumain de Jean Bonnardel; Cie industrielle du platine,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,C[onstantin] Drosso [beau-frère roumain de Jean Bonnardel][Cie industrielle du platine]
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,p-de-magnin,P de Magnin,P de Magnin,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",ierre; Omnium lyonnais,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,P[ierre] de Magnin [Omnium lyonnais]
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,d-oulhaye-m,Minette d'Oulhaye,d'Oulhaye,Minette,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",arc,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,positional_forename,M[arc] Minette d'Oulhaye
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,g-peltzer,G Peltzer,G Peltzer,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",eorges; Cie indus. platine; † 1932,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,G[eorges] Peltzer [Cie indus. platine][† 1932]
afrique-du-nord-ann-indus-1938-maroc-992aca,comptoirmines,Comptoir des MINES,j-petit-mine-d-etain-molybdene,J Petit. Mine d'étain.. * MOLYBDÈNE,J Petit. Mine d'étain.. * MOLYBDÈNE,,administrateur,1938,"ANNUAIRE INDUSTRIEL, 1938",ospeh; Omnium lyonnais; 1-Z-9774; Le,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,J[ospeh] Petit [Omnium lyonnais]. Mine d'étain. (1-Z-9774). * MOLYBDÈNE (Le)
afrique-du-nord-ann-indus-1938-maroc-992aca,cherifiennenavigation,Cie chérifienne de NAVIGATION,dureault-h,H. Duréault,Duréault,H.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,conseil_colon,initials_or_forename,MM. H. Duréault
afrique-du-nord-ann-indus-1938-maroc-992aca,cherifiennenavigation,Cie chérifienne de NAVIGATION,plisson-e,Ernest Plisson,Plisson,Ernest,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,conseil_colon,initials_or_forename,Ernest Plisson
afrique-du-nord-ann-indus-1938-maroc-992aca,cherifiennenavigation,Cie chérifienne de NAVIGATION,plisson-j,J. Plisson,Plisson,J.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,conseil_colon,initials_or_forename,J. Plisson
afrique-du-nord-ann-indus-1938-maroc-992aca,cherifiennenavigation,Cie chérifienne de NAVIGATION,normant-p,Pierre Normant,Normant,Pierre,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,conseil_colon,initials_or_forename,Pierre Normant
afrique-du-nord-ann-indus-1938-maroc-992aca,cherifiennenavigation,Cie chérifienne de NAVIGATION,rolland-g,G.-L. Rolland,Rolland,G.-L.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,conseil_colon,initials_or_forename,G.-L. Rolland
afrique-du-nord-ann-indus-1938-maroc-992aca,cherifiennenavigation,Cie chérifienne de NAVIGATION,ed-duguet,Ed. Duguet,Ed. Duguet,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,conseil_colon,surname_only,Ed. Duguet
afrique-du-nord-ann-indus-1938-maroc-992aca,cherifiennenavigation,Cie chérifienne de NAVIGATION,braunschwig-transports-maritimes-g,G. Braunschwig. Transports maritimes,Braunschwig. Transports maritimes,G.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,conseil_colon,initials_or_forename,G. Braunschwig. Transports maritimes
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,lieutaud-j,J. Lieutaud,Lieutaud,J.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,M. J. Lieutaud
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,roland-h,H. Roland,Roland,H.,administrateur_delegue,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,M. H. Roland
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,adm-mm-c-ancey,Adm.: MM. C. Ancey,Adm.: MM. C. Ancey,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Adm.: MM. C. Ancey
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,bagnis-g,G. Bagnis,Bagnis,G.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,G. Bagnis
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,barbecot-g,G. Barbécot,Barbécot,G.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,G. Barbécot
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,berenger-e,E. Bérenger,Bérenger,E.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,E. Bérenger
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,brunet-e,E. Brunet,Brunet,E.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,E. Brunet
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,charbonnel-l,L. Charbonnel,Charbonnel,L.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,L. Charbonnel
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,deragne-j,J.-B. Deragne,Deragne,J.-B.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,J.-B. Deragne
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,giraudon-g,G. Giraudon,Giraudon,G.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,G. Giraudon
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,mir-l,L. Mir,Mir,L.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,L. Mir
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,a-kenitra-f,Fabrication à Kénitra,à Kénitra,Fabrication,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,positional_forename,Fabrication à Kénitra
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,oudjda,Oudjda,Oudjda,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Oudjda
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,rabat-fabrication,Rabat. Fabrication,Rabat. Fabrication,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Rabat. Fabrication
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,vente-de-materiaux-de-construction-exportation-cha,vente de matériaux de construction. Exportation: chaux,vente de matériaux de construction. Exportation: chaux,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,vente de matériaux de construction. Exportation: chaux
afrique-du-nord-ann-indus-1938-maroc-992aca,frsenordmarocain,Cie frse du NORD-MAROCAIN,exploitations-khouribga,Exploitations: Khouribga,Exploitations: Khouribga,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Exploitations: Khouribga
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,pres-m-a-palliez,Prés.: M. A. Palliez,Prés.: M. A. Palliez,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Prés.: M. A. Palliez
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,adm-mmvicomte-de-breteuil,Adm.: MM.vicomte de Breteuil,Adm.: MM.vicomte de Breteuil,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Adm.: MM.vicomte de Breteuil
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,laroche-h,H. Laroche,Laroche,H.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,initials_or_forename,H. Laroche
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,danset,Danset,Danset,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,M. Danset
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,colas-e,E. Colas,Colas,E.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,initials_or_forename,E. Colas
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,palliez-l,L. Palliez,Palliez,L.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,initials_or_forename,L. Palliez
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,pres-m-j-m-bel,Prés.: M. J.-M. Bel,Prés.: M. J.-M. Bel,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Prés.: M. J.-M. Bel
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,d-adm-pres-m-a-lebon-c,Conseil d'adm: prés.: M. A. Lebon,d'adm: prés.: M. A. Lebon,Conseil,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,positional_forename,Conseil d'adm: prés.: M. A. Lebon
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,adm-mm-e-philippar,Adm.: MM. E. Philippar,Adm.: MM. E. Philippar,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Adm.: MM. E. Philippar
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,si-hadj-abdeselam-ben-abdessadok-s,S. E. Si Hadj Abdeselam Ben Abdessadok,Si Hadj Abdeselam Ben Abdessadok,S. E.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,initials_or_forename,S. E. Si Hadj Abdeselam Ben Abdessadok
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,burton-harris-w,W. Burton Harris,Burton Harris,W.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,initials_or_forename,W. Burton Harris
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,portela,Portela,Portela,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,M. Portela
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,van-dorsser,Van Dorsser,Van Dorsser,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,M. Van Dorsser
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,courcelle-j,J. Courcelle,Courcelle,J.,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,initials_or_forename,J. Courcelle
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,anc-etabl-foulont,Anc. Établ. Foulont,Anc. Établ. Foulont,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Anc. Établ. Foulont
afrique-du-nord-ann-indus-1938-maroc-992aca,marocaineasiatiquepetroles,Cie marocaine et asiatique des PÉTROLES,langenhagen-siege-social-et,Langenhagen. Siège social et,Langenhagen. Siège social et,,administrateur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,cons_adm_abbrev,surname_only,Langenhagen. Siège social et
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,isaac,Isaac,Isaac,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,M. M. Isaac
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,savigny-p,P. Savigny,Savigny,P.,administrateur_delegue,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,M. P. Savigny
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,adm-mm-l-jacquier,Adm.: MM. L Jacquier,Adm.: MM. L Jacquier,,president,1944,"Mâcon, 1872-Paris, 1944",éon,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Adm.: MM. L[éon] Jacquier
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,camille,Camille,Camille,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Camille
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,riboud-l,Léon Riboud,Riboud,Léon,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,Léon Riboud
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,st-ouen,St-Ouen,St-Ouen,,president,1944,"Mâcon, 1872-Paris, 1944",Seine,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,St-Ouen (Seine)
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,berlin,Berlin,Berlin,,vice_president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Berlin
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,m-gunzbourg-p,Paul M. Gunzbourg,M. Gunzbourg,Paul,administrateur_delegue,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,MM. Paul M. Gunzbourg
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,et-h-barre,et H. Barré,et H. Barré,,administrateur_delegue,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,et H. Barré
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,adm-p-dufour,Adm.: P. Dufour,Adm.: P. Dufour,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Adm.: P. Dufour
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,gaillard-g,G. Gaillard,Gaillard,G.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,G. Gaillard
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,e-taffineau,E Taffineau,E Taffineau,,president,1944,"Mâcon, 1872-Paris, 1944",dmond; Sté générale (SG),Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,E[dmond] Taffineau [Sté générale (SG)]
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,thurmel,Thürmel,Thürmel,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Dr. Thürmel
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,berlin-secretaire-general-m-gasteyer,Berlin. Secrétaire général: M. Gasteyer,Berlin. Secrétaire général: M. Gasteyer,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Berlin. Secrétaire général: M. Gasteyer
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,agences,Agences: 81,Agences: 81,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Agences: 81
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,strasbourg,Strasbourg,Strasbourg,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Strasbourg
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,casablanca-signode,Casablanca. * SIGNODE,Casablanca. * SIGNODE,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Casablanca. * SIGNODE
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,adm-mm-c-wormald,Adm.: MM. C. Wormald,Adm.: MM. C. Wormald,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Adm.: MM. C. Wormald
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,wyler-s,S. Wyler,Wyler,S.,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,S. Wyler
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,perrelet-a,Armand Perrelet,Perrelet,Armand,directeur,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,initials_or_forename,M. Armand Perrelet
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,agences,Agences,Agences,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Agences
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,depots-a-lyon,dépôts: à Lyon,dépôts: à Lyon,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,dépôts: à Lyon
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,strasbourg,Strasbourg,Strasbourg,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Strasbourg
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,cognac,Cognac,Cognac,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,Cognac
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,balles-feuillards,balles. Feuillards,balles. Feuillards,,president,1944,"Mâcon, 1872-Paris, 1944",,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,balles. Feuillards
afrique-du-nord-ann-indus-1938-maroc-992aca,sebou,SEBOU,produits-chimiques-du-maroc,PRODUITS CHIMIQUES du MAROC,PRODUITS CHIMIQUES du MAROC,,president,1944,"Mâcon, 1872-Paris, 1944",Cie des,Maroc,Maroc,Documents généraux (par ordre chronologique),caps_entry,pres_abbrev,surname_only,PRODUITS CHIMIQUES du MAROC (Cie des)
