doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-occidentale-cotoa-ddb0a0,cotonniereouestafricaine,Compagnie cotonnière ouest-africaine,banquecolonialeetudes,et la Banque coloniale d'études,administrateur,1925,"La Journée industrielle, 5 mai 1925",Agriculture,Togo,Afrique occidentale francaise
afrique-occidentale-sggg-togo-db061e,golfeguinee,Société générale du Golfe de Guinée,omniumsucrier,Omnium Sucrier,administrateur,1948,Annuaire Desfossés 1948,Commerce,Togo,Afrique occidentale francaise
