company_key,company_name,attribute,value,year,source_ref,doc_id
filaturestissagesgaebele,Filatures et tissages Gaebelé,capital,480.000 fr.,1922,Annuaire des entreprises coloniales,inde-indochine-aec-1922-inde-a59f14
savana,« Savana »,capital,10 millions fr.,1937,Annuaire des entreprises coloniales,inde-indochine-aec-1937-inde-cc1df8
savana,« Savana »,capital,101.625.000 fr.,1951,Annuaire des entreprises coloniales,inde-indochine-aec-1951-inde-81b2fd
filaturestissagesgaebele,Filatures et tissages Gaebelé,capital,480.000 fr.,1922,"AEC 1922, p. 773",inde-indochine-gaebele-pondichery-2bca66
anglofrenchtextilecoltdfilaturetissage,"Anglo-french Textile Co Ltd, filature et tissage",head_office,"65, rue de la Victoire, Paris, et",,,inde-indochine-rodier-pondichery-16eda8
savanafilaturetissage,"Savana, filature et tissage",head_office,"est à Bordeaux, a",1899,"La Justice, 24 décembre 1899",inde-indochine-savana-1828-1956-ad2e5f
savanafilaturetissagemecanique,"« Savana », Sté anon. de filature et de tissage mécanique",head_office,"Bordeaux, rue Porte-Dijeaux, no 51",1918,"JORF, 8 janvier 1918",inde-indochine-savana-1828-1956-ad2e5f
filaturetissagemecanique,FILATURE ET TISSAGE MECANIQUE,capital,2.000.000 fr.,1925,Annuaire industriel 1925,inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,capital,4.000.000 francs,1925,Annuaire Desfossés 1925,inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,head_office,"BORDEAUX, rue Porte-Dijeaux, 51",1925,Annuaire Desfossés 1925,inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,head_office,"Bordeaux, rue Porte-Dijeaux",1925,"Journal officiel des établissements français de l’Inde, 21 février 1925",inde-indochine-savana-1828-1956-ad2e5f
idem,Idem,capital,10.000.000 francs,1930,"Ministère des colonies, 1930",inde-indochine-savana-1828-1956-ad2e5f
idem,Idem,head_office,"51, rue Porte-Dijeaux — BORDEAUX",1930,"Ministère des colonies, 1930",inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,capital,10 millions francs,1933,"Les Annales coloniales, 23 septembre 1933",inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,head_office,"BORDEAUX, RUE THIAC, no 15",1933,"Les Annales coloniales, 23 septembre 1933",inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,capital,10 millions francs,1934,"Journal officiel des établissements français de l’Inde, 1er septembre 1934",inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,head_office,"Bordeaux, rue Thiac, no 15, et",1934,"Journal officiel des établissements français de l’Inde, 1er septembre 1934",inde-indochine-savana-1828-1956-ad2e5f
filaturetissagemecanique,FILATURE ET TISSAGE MECANIQUE,capital,10.000.000 fr.,1938,Annuaire industriel 1938,inde-indochine-savana-1828-1956-ad2e5f
savana,« Savana »,capital,101.625.000 fr.,1951,"AEC 1951, p. 1172",inde-indochine-savana-1828-1956-ad2e5f
savana,« Savana »,capital,203.250.000 francs,1952,"L’Information financière, économique et politique, 23 janvier 1952",inde-indochine-savana-1828-1956-ad2e5f
savana,« Savana »,head_office,"15, rue Thiac. à Bordeaux",1952,"L’Information financière, économique et politique, 23 janvier 1952",inde-indochine-savana-1828-1956-ad2e5f
savana,SAVANA,capital,203.250.000 fr.,1954,"L’Information financière, économique et politique, 2 septembre 1954",inde-indochine-savana-1828-1956-ad2e5f
