company_id_1,company_id_2,period,weight,shared_directors
afriqueorientale,afriqueorientalemaritimecommerciale,1914_1929,5,gimon-c; gorchs-chacou-f; hachette-r; moulin-p; senn-o
afriqueorientale,approvisionnementsgenerauxdjibouti,1914_1929,4,gimon-c; gorchs-chacou-f; hachette-r; michel-cote-c
afriqueorientale,navigationmerrouge,1914_1929,4,bouffe-g; gorchs-chacou-f; lamotte-m; michel-cote-c
approvisionnementsgenerauxdjibouti,maritimeafriqueorientale,1914_1929,4,gimon-c; gorchs-chacou-f; michel-cote-c; pilliard-m
afriqueorientale,cotesomalis,1914_1929,3,gimon-c; gorchs-chacou-f; michel-cote-c
afriqueorientale,maritimeafriqueorientale,1914_1929,3,gimon-c; gorchs-chacou-f; michel-cote-c
approvisionnementsgenerauxdjibouti,cotesomalis,1914_1929,3,gimon-c; gorchs-chacou-f; michel-cote-c
cotesomalis,maritimeafriqueorientale,1914_1929,3,gimon-c; gorchs-chacou-f; michel-cote-c
cotesomalis,navigationmerrouge,1914_1929,3,et-rene-hachette; gorchs-chacou-f; michel-cote-c
afriqueorientale,industrielledjibouti,1914_1929,3,gimon-c; hachette-r; moulin-p
afriqueorientalemaritimecommerciale,approvisionnementsgenerauxdjibouti,1914_1929,3,gimon-c; gorchs-chacou-f; hachette-r
afriqueorientalemaritimecommerciale,industrielledjibouti,1914_1929,3,gimon-c; hachette-r; moulin-p
industrielledjibouti,salinesdjibouti,1914_1929,3,homberg-o; jambon-c; mingois-g
approvisionnementsgenerauxdjibouti,navigationmerrouge,1914_1929,2,gorchs-chacou-f; michel-cote-c
cheminferfrancoethiopiendjiboutiaddisabeba,commercialeabyssinie,1914_1929,2,famin; michel-cote-c
maritimeafriqueorientale,navigationmerrouge,1914_1929,2,gorchs-chacou-f; michel-cote-c
afriqueorientalemaritimecommerciale,cotesomalis,1914_1929,2,gimon-c; gorchs-chacou-f
afriqueorientalemaritimecommerciale,maritimeafriqueorientale,1914_1929,2,gimon-c; gorchs-chacou-f
approvisionnementsgenerauxdjibouti,industrielledjibouti,1914_1929,2,gimon-c; hachette-r
afriqueorientale,cheminferfrancoethiopiendjiboutiaddisabeba,1914_1929,1,michel-cote-c
afriqueorientale,commercialeabyssinie,1914_1929,1,michel-cote-c
approvisionnementsgenerauxdjibouti,cheminferfrancoethiopiendjiboutiaddisabeba,1914_1929,1,michel-cote-c
approvisionnementsgenerauxdjibouti,commercialeabyssinie,1914_1929,1,michel-cote-c
cheminferfrancoethiopiendjiboutiaddisabeba,cotesomalis,1914_1929,1,michel-cote-c
cheminferfrancoethiopiendjiboutiaddisabeba,maritimeafriqueorientale,1914_1929,1,michel-cote-c
cheminferfrancoethiopiendjiboutiaddisabeba,navigationmerrouge,1914_1929,1,michel-cote-c
commercialeabyssinie,cotesomalis,1914_1929,1,michel-cote-c
commercialeabyssinie,maritimeafriqueorientale,1914_1929,1,michel-cote-c
commercialeabyssinie,navigationmerrouge,1914_1929,1,michel-cote-c
cotesomalis,industrielledjibouti,1914_1929,1,gimon-c
industrielledjibouti,maritimeafriqueorientale,1914_1929,1,gimon-c
cheminferfrancoethiopiendjiboutiaddisabeba,industrielledjibouti,1914_1929,1,homberg-o
cheminferfrancoethiopiendjiboutiaddisabeba,salinesdjibouti,1914_1929,1,homberg-o
afriqueorientalemaritimecommerciale,navigationmerrouge,1914_1929,1,gorchs-chacou-f
afriqueorientale,maritimeafriqueorientale,1930_1944,3,bouffe-g; gimon-c; michel-cote-c
afriqueorientale,industrielledjibouti,1930_1944,3,gimon-c; hachette-r; moulin-a
afriqueorientale,cheminferfrancoethiopiendjiboutiaddisabeba,1930_1944,1,michel-cote-c
cheminferfrancoethiopiendjiboutiaddisabeba,maritimeafriqueorientale,1930_1944,1,michel-cote-c
industrielledjibouti,maritimeafriqueorientale,1930_1944,1,gimon-c
afriqueorientale,cheminferfrancoethiopiendjiboutiaddisabeba,1945_1962,1,michel-cote-c
afriqueorientale,maritimeafriqueorientale,1945_1962,1,michel-cote-c
cheminferfrancoethiopiendjiboutiaddisabeba,maritimeafriqueorientale,1945_1962,1,michel-cote-c
