doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
madagascar-et-djibouti-aec-1922-djibouti-362d73,approvisionnementsgenerauxdjibouti,Sté des approvisionnements généraux à Djibouti,maritimeafriqueorientale,Cie maritime de l'Afrique orientale,administrateur,1922,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-djibouti-362d73,industrielledjibouti,Sté industrielle de Djibouti,salinesdjibouti,Société des salines de Djibouti,administrateur,1922,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1926-djibouti-2f0cf0,approvisionnementsgenerauxdjibouti,Société des approvisionnements généraux à Djibouti,maritimeafriqueorientale,Cie maritime de l'Afrique orientale,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1926-djibouti-2f0cf0,salinesdjibouti,Société des salines de Djibouti,etcetablissementsmkevorkofi,etc. Établissements M. Kevorkofi,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1926-djibouti-2f0cf0,salinesdjibouti,Société des salines de Djibouti,affairesbanquesuccursalesdirredaoua,affaires de banque (Succursales à Dirré-Daoua,administrateur,1926,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1937-djibouti-a8e010,creditindustrielafricain,Crédit industriel africain,salinesdjibouti,Société des salines de Djibouti,administrateur,1937,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1937-djibouti-a8e010,creditindustrielafricain,Crédit industriel africain,banqueindochine,Banque de l'Indochine,administrateur,1937,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1937-djibouti-a8e010,africainecommercerepresentation,Société africaine de commerce et de représentation,fsetranspgondrandfreres,Société fse de transp. Gondrand frères,administrateur,1937,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1937-djibouti-a8e010,africainecommercerepresentation,Société africaine de commerce et de représentation,entrepriseitalocommerciale,Entreprise italo-française commerciale,administrateur,1937,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-aec-1951-djibouti-678e99,maritimeafriqueorientale,Cie maritime de l'Afrique orientale,credithypothecaire,au Crédit hypothécaire d,administrateur,1951,Annuaire des entreprises coloniales,Documents généraux,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-approvisionnements-gnx-djibouti-d03f16,approvisionnementsgenerauxdjibouti,Société d'Approvisionnements généraux à Djibouti,maritimeafriqueorientale,et la Compagnie maritime de l'Afrique Orientale,administrateur,1921,"La Journée industrielle, 17 décembre 1921",Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-ch-fer-djibouti-addis-abeba-94ecdc,cheminferfrancoethiopiendjiboutiaddisabeba,Chemin de fer franco-éthiopien de Djibouti à Addis-Abeba,attachebanqueparis,attaché à la Banque de Paris,commissaire_aux_comptes,1933,"Le Courrier d’Éthiopie, 17 mars 1933",Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-cie-imperiale-chfer-ethiopiens-14a131,imperialecheminsferethiopiens,Compagnie Impériale des Chemins de fer éthiopiens,chefneuxapportentpresente,Chefneux apportent à la présente société,administrateur,1898,"Le Journal des chemins de fer, 19 février 1898, p. 103-105",Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-cie-imperiale-chfer-ethiopiens-14a131,imperialecheminsferethiopiens,Compagnie Impériale des Chemins de fer éthiopiens,aouachecesetudesontetecontinuees,l'Aouache. Ces études ont été continuées,administrateur,1906,"L'Information financière, économique et politique, 26 juin 1906",Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-cie-imperiale-chfer-ethiopiens-14a131,imperialecheminsferethiopiens,Compagnie Impériale des Chemins de fer éthiopiens,aouachemodifications,l'Aouache. Les modifications,administrateur,1906,"L'Information financière, économique et politique, 26 juin 1906",Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-comptoir-de-djibouti-e975b8,comptoirdjibouti,Comptoir de Djibouti,comptoirdjibouti,comptoir à Djibouti,administrateur,1925,Annuaire industriel 1925,Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-cote-des-somalis-2d7416,cotesomalis,Compagnie française de la Côte des Somalis,exploitationetablissementscommerciauxdjibouti,exploitation d'établissements commerciaux à Djibouti,administrateur,1925,Annuaire industriel 1925,Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-maritime-afrique-orientale-891a82,maritimeafriqueorientale,Cie maritime de l'Afrique orientale,afriqueorientale,Cie de l'Afrique Orientale,administrateur,1951,"AEC 1951, p. 759",Sociétés,Djibouti,Madagascar et Djibouti
madagascar-et-djibouti-maritime-afrique-orientale-891a82,maritimeafriqueorientale,Cie maritime de l'Afrique orientale,transportsoceaniques,Cie de transports océaniques,administrateur,1951,"AEC 1951, p. 759",Sociétés,Djibouti,Madagascar et Djibouti
