person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
adm-mm-h-ballis,minesorguyanehollandaise,1,1938,1938,administrateur,1
adm-mme-charvet,minesorguyanehollandaise,1,1925,1925,administrateur,1
bourgeois-a,minesorguyanehollandaise,1,1925,1925,administrateur,1
brichet-c,minesorguyanehollandaise,1,1925,1925,vice_president,1
cahen-g,minesorguyanehollandaise,1,1925,1925,administrateur,1
d-casey,minesorguyanehollandaise,1,1895,1895,administrateur,1
dutey-h,minesorguyanehollandaise,1,1938,1938,administrateur_delegue,1
e-le-blond,minesorguyanehollandaise,1,1895,1895,administrateur,1
favaron-l,minesorguyanehollandaise,1,1925,1925,administrateur,1
glen-j,minesorguyanehollandaise,1,1938,1938,administrateur,1
guffroy,minesorguyanehollandaise,1,1895,1895,president,1
guffroy-m,minesorguyanehollandaise,1,1895,1895,administrateur,1
guillemard-p,minesorguyanehollandaise,1,1925,1925,administrateur,1
h-schloss-j,minesorguyanehollandaise,1,1925,1925,administrateur,1
jackson-h,minesorguyanehollandaise,1,1938,1938,administrateur,1
l-durand,minesorguyanehollandaise,1,1895,1895,administrateur,1
lederlin-s,minesorguyanehollandaise,1,1938,1938,administrateur_delegue,1
mailhe,minesorguyanehollandaise,1,1895,1895,administrateur,1
mathias-a,minesorguyanehollandaise,1,1925,1925,administrateur_delegue,1
mathias-h,minesorguyanehollandaise,1,1925,1925,administrateur,1
nahar-h,minesorguyanehollandaise,1,1925,1925,administrateur,1
o-noel-salines-de,minesorguyanehollandaise,1,1901,1901,president,1
peixotto-p,minesorguyanehollandaise,1,1938,1938,administrateur,1
petiton,minesorguyanehollandaise,1,1895,1895,vice_president,1
stala-j,minesorguyanehollandaise,1,1925,1925,administrateur,1
