company_id_1,company_id_2,period,weight,shared_directors
etainskinta,etainsmalaisie,1914_1929,2,many-p; prevet-j
plantationsbunge,tandjongmalimrubbercoutanjongmalimrubberc,1914_1929,1,grisar-a
kualalumpurrubbercompanyltd,tandjongmalimrubbercoutanjongmalimrubberc,1930_1944,1,grisar-a
