person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
bouneau-j,caoutchoutiereulukampar,1,1925,1925,administrateur,1
et-f-nebout,caoutchoutiereulukampar,1,1925,1925,administrateur,1
proyart-e,caoutchoutiereulukampar,1,1925,1925,administrateur,1
administrateurs-commissaires-mm-r-delcamp,etainsbayastudjuh,1,1940,1940,administrateur,1
bouzige-j,etainsbayastudjuh,3,1936,1945,administrateur,1
canova-g,etainsbayastudjuh,4,1920,1945,administrateur,1
commune-de-riscle,etainsbayastudjuh,1,1920,1920,administrateur,1
commune-de-saint-mary,etainsbayastudjuh,1,1920,1920,administrateur,1
commune-de-saint-sigismond-de-clermont,etainsbayastudjuh,1,1920,1920,administrateur,1
de-chasseloup-laubat-l,etainsbayastudjuh,1,1920,1920,administrateur,1
delcamp-pliquet,etainsbayastudjuh,1,1945,1945,commissaire_aux_comptes,0
et-henry-de-saluces,etainsbayastudjuh,1,1920,1920,administrateur,1
garcin-f,etainsbayastudjuh,1,1920,1920,administrateur,1
gollion-c,etainsbayastudjuh,1,1920,1920,administrateur,1
gollion-j,etainsbayastudjuh,3,1936,1945,administrateur,1
lovioz-a,etainsbayastudjuh,3,1936,1945,administrateur,1
lunet-de-lajonquiere-e,etainsbayastudjuh,1,1920,1920,administrateur,1
lunet-de-lajonquiere-y,etainsbayastudjuh,4,1920,1945,administrateur,1
mervy-p,etainsbayastudjuh,3,1920,1940,administrateur,1
poulou-i,etainsbayastudjuh,1,1920,1920,administrateur,1
poulou-l,etainsbayastudjuh,1,1945,1945,president_directeur_general,1
poutou-i,etainsbayastudjuh,1,1936,1936,vice_president,1
poutou-l,etainsbayastudjuh,1,1940,1940,vice_president,1
scharpf-en-remplacement-de-gollion-j,etainsbayastudjuh,1,1953,1953,administrateur,1
via-lanfranchi,etainsbayastudjuh,1,1920,1920,administrateur,1
barbier-l,etainskinta,2,1927,1929,administrateur,1
chaubet-j,etainskinta,8,1927,1948,administrateur,1
collette,etainskinta,4,1927,1933,administrateur,1
collette-c,etainskinta,2,1945,1948,administrateur,1
collette-p,etainskinta,2,1937,1940,president,1
courteaux-l,etainskinta,7,1931,1948,administrateur,1
descombes-e,etainskinta,1,1927,1927,administrateur,1
descraques-j,etainskinta,4,1937,1948,administrateur,1
et-j-prevet,etainskinta,1,1938,1938,vice_president,1
girod-eymery-commissaires-des-comptes-j-labbe-h,etainskinta,1,1948,1948,administrateur,1
kirch-a,etainskinta,4,1931,1940,administrateur,1
kirch-commissaires-des-comptes-j-labbe-a,etainskinta,1,1945,1945,administrateur,1
lombard-h,etainskinta,4,1937,1948,administrateur,1
lyon-y,etainskinta,8,1927,1948,administrateur,1
membres-mm-j-chaubret,etainskinta,1,1938,1938,president,1
milagou-a,etainskinta,1,1948,1948,administrateur,1
neuschwander-h,etainskinta,3,1927,1931,administrateur,1
p-colette,etainskinta,1,1938,1938,vice_president,1
pams-commissaires-des-comptes-j-labbe-p,etainskinta,1,1937,1937,administrateur,1
pams-p,etainskinta,4,1931,1940,administrateur,1
