person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
lyon-e,Lyon,Edmond Lyon,1,1,1,administrateur,1924,1924,Sociétés françaises ou à participation française
many-p,Many,Pierre Many,1,1,1,administrateur,1924,1924,Sociétés françaises ou à participation française
et-robert-thierry-mieg,et Robert Thierry-Mieg,et Robert Thierry-Mieg,1,1,1,administrateur,1924,1924,Sociétés françaises ou à participation française
manthes,Manthès,Manthès,1,1,1,administrateur,,,Sociétés françaises ou à participation française
belime,Bélime,Bélime,1,1,1,administrateur,,,Sociétés françaises ou à participation française
brau-de-saint-pol-lias,Brau de Saint Pol-Lias,Brau de Saint Pol-Lias,1,1,1,administrateur,,,Sociétés françaises ou à participation française
descombes,Descombes,Descombes,1,1,1,administrateur,,,Sociétés françaises ou à participation française
perrody-commissaires-a-chauvelot,Perrody. Commissaires: A. Chauvelot,Perrody. Commissaires: A. Chauvelot,1,1,1,administrateur,,,Sociétés françaises ou à participation française
touchais-g,Touchais,G. Touchais,1,1,1,administrateur,,,Sociétés françaises ou à participation française
anderson-f,Anderson,Frederick Anderson,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
keer-l,Keer,Léonard Keer,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
lawrence-hamilton-e,Lawrence Hamilton,Edward Lawrence Hamilton,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
william-j,William,John William,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
kennedy-m,Kennedy,Malcolm Kennedy,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
feilding-e,Feilding,Everard Feilding,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
acland-allen-a,Acland Allen,Arthur Acland Allen,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
gurdon-j,Gurdon,John Gurdon,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
sidney-m,Sidney,Methold Sidney,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
j-r-p,J. R,Parry J. R,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
becher-skinner-e,Becher Skinner,Edmund Becher Skinner,1,1,1,administrateur,1931,1931,Sociétés françaises ou à participation française
blanchy,Blanchy,Blanchy,1,1,1,administrateur,1920,1920,Sociétés françaises ou à participation française
perrin-h,Perrin,H. Perrin,1,1,1,administrateur,1953,1953,Sociétés françaises ou à participation française
lampard-a,Lampard,Arthur Lampard,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
arbuthnot-k,Arbuthnot,K.-F. Arbuthnot,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
and-rub-est-t,and Rub. Est,Tea and Rub. Est,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
tea-and-rub-est-l,Tea and Rub. Est,Lunuva Tea and Rub. Est,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
para-rub-est-i,Para Rub. Est,Inarnbari Para Rub. Est,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
rubber-and-tin-k,Rubber and Tin,Kamuning Rubber and Tin,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
para-rub-est-s,Para Rub. Est,Singapour Para Rub. Est,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
consolidated-rab-est-s,Consolidated Rab. Est,Sumatra Consolidated Rab. Est,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
proprietary-s,Proprietary,Sumatra Proprietary,1,1,1,administrateur,1910,1910,Sociétés françaises ou à participation française
malim-rubber-c-t,Malim Rubber C°,Tandjong Malim Rubber C°,1,1,1,administrateur,1920,1920,Sociétés françaises ou à participation française
estates-agency-r,Estates Agency,Rubber Estates Agency,1,1,1,administrateur,1920,1920,Sociétés françaises ou à participation française
frank-o-swettenham,Frank O. Swettenham,Frank O. Swettenham,1,1,1,administrateur,1935,1935,Sociétés françaises ou à participation française
everard-feilding-h,Everard Feilding,Hon Everard Feilding,1,1,1,administrateur,1935,1935,Sociétés françaises ou à participation française
travers-e,Travers,E. A. O. Travers,1,1,1,administrateur,1935,1935,Sociétés françaises ou à participation française
skinner-e,Skinner,E. B. Skinner,1,1,1,administrateur,1935,1935,Sociétés françaises ou à participation française
delcamp-pliquet,Delcamp. Pliquet,Delcamp. Pliquet,1,0,1,commissaire_aux_comptes,1945,1945,Sociétés françaises ou à participation française
errington-de-la-croix,Errington de la Croix,Errington de la Croix,1,0,1,directeur,,,Sociétés françaises ou à participation française
