person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
marijon-h,huanchaca,1,1910,1910,administrateur,1
nava-s,huanchaca,1,1910,1910,administrateur,1
puelma-l,huanchaca,1,1910,1910,administrateur,1
senechal-de-la-grange-e,huanchaca,1,1910,1910,administrateur,1
sola-l,huanchaca,1,1910,1910,administrateur,1
arie-a,huanchacabolivie,1,1901,1901,administrateur,1
herrera-f,huanchacabolivie,1,1901,1901,administrateur,1
l-f-puelma,huanchacabolivie,1,1901,1901,administrateur,1
l-m-sola,huanchacabolivie,1,1901,1901,administrateur,1
nava-s,huanchacabolivie,1,1901,1901,administrateur,1
pinkas-j,huanchacabolivie,1,1901,1901,administrateur,1
ubina,huanchacabolivie,1,1901,1901,administrateur,1
