company_key,company_name,attribute,value,year,source_ref,doc_id
ileskerguelensaintpaulamsterdamfreresrenehenrybossiere,"Compagnie Générale des îles Kerguelen, Saint-Paul et Amsterdam. Les frères Réné et Henry Bossière",capital,800.000 fr.,1912,"La Cote de la Bourse et de la banque, 23 novembre 1912",madagascar-et-djibouti-cie-gen-iles-kerguelen-4bebe3
ileskerguelensaintpaulamsterdamfreresrenehenrybossiere,"Compagnie Générale des îles Kerguelen, Saint-Paul et Amsterdam. Les frères Réné et Henry Bossière",head_office,"Saint-Mandé, 28",1912,"La Cote de la Bourse et de la banque, 23 novembre 1912",madagascar-et-djibouti-cie-gen-iles-kerguelen-4bebe3
ileskerguelenstpaulamsterdam,"Cie générale des îles Kerguelen, St-Paul et Amsterdam",head_office,"de la Minière et Métallurgique d'Auvergne) et enfin boulevard des Batignolles, 84",1943,"Vienne, Isère, 17 mai 1866-Paris XVIIe, 22 mai 1943",madagascar-et-djibouti-cie-gen-iles-kerguelen-4bebe3
ileskerguelenstpaulamsterdam,"Cie générale des îles Kerguelen, St-Paul et Amsterdam",head_office,"103, rue de Miromesnil, ParIs (8e)",1923,"Journal officiel de la République française, 16 août 1923, p. 8157",madagascar-et-djibouti-cie-gen-iles-kerguelen-4bebe3
ileskerguelenstpaulamsterdam,"Cie générale des îles Kerguelen, St-Paul et Amsterdam",capital,2.500.000 francs,1928,"La Journée industrielle, 16 décembre 1928",madagascar-et-djibouti-cie-gen-iles-kerguelen-4bebe3
langouste,Langouste française,capital,2.500.000 francs,1928,"La Journée industrielle, 16 décembre 1928",madagascar-et-djibouti-langouste-francaise-9d0c0f
langouste,Langouste française,head_office,"est à Paris, 16, rue Le-Peletier",1928,"La Journée industrielle, 16 décembre 1928",madagascar-et-djibouti-langouste-francaise-9d0c0f
langouste,Langouste française,capital,2.500.000 francs,1930,"La Journée industrielle, 2 octobre 1930",madagascar-et-djibouti-langouste-francaise-9d0c0f
langouste,Langouste française,head_office,"est à Paris, 103, rue de Miromesnil. Le capital est de",1930,"La Journée industrielle, 2 octobre 1930",madagascar-et-djibouti-langouste-francaise-9d0c0f
langouste,Langouste française,head_office,"Paris, 16, rue Le-Peletier, Juge-comm. : M. Farré, Syndic prov. :",1936,"La Journée industrielle, 27 février 1936",madagascar-et-djibouti-langouste-francaise-9d0c0f
langouste,Langouste française,capital,3.250.000 francs,1937,"La Journée industrielle, 19 août 1937",madagascar-et-djibouti-langouste-francaise-9d0c0f
langouste,Langouste française,head_office,"Paris, rue Le-Peletier, 16",1937,"La Journée industrielle, 19 août 1937",madagascar-et-djibouti-langouste-francaise-9d0c0f
pecherieskerguelen,Société des Pêcheries de Kerguelen,capital,450 000 fr.,1910,"La Cote de la Bourse et de la banque, 16 avril 1910",madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f
pecherieskerguelen,Société des Pêcheries de Kerguelen,head_office,"Paris, 13, rue Drouot. — Conseil : MM. J. Bryde, L. Chenantais , C",1910,"La Cote de la Bourse et de la banque, 16 avril 1910",madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f
pecherieskerguelen,Société des Pêcheries de Kerguelen,head_office,"— Précédemment à Paris, 13, rue Drouot, est transféré",1910,"La Cote de la Bourse et de la banque, 9 août 1910",madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f
pecherieskerguelen,Société des Pêcheries de Kerguelen,capital,750 000 fr.,1911,"La Cote de la Bourse et de la banque, 28 août 1911",madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f
pecherieskerguelen,Société des Pêcheries de Kerguelen,head_office,"Paris, 41, boulevard Haussmann)",1911,"La Cote de la Bourse et de la banque, 28 août 1911",madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f
pecherieskerguelen,Société des Pêcheries de Kerguelen,head_office,social,1911,"La Cote de la Bourse et de la banque, 29 août 1911",madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f
pecherieskerguelen,Société des Pêcheries de Kerguelen,head_office,"41, boulevard Haussmann, Paris. —",1911,"La Cote de la Bourse et de la banque, 29 novembre 1911",madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f
pechesaustrales,Pêches australes,capital,1.200.000 fr.,1925,"La Journée industrielle, 9 juillet 1925",madagascar-et-djibouti-peches-australes-119b14
pechesaustrales,Pêches australes,head_office,"103, rue de Miromesnil, à Paris. Elle a nommé",1925,"La Journée industrielle, 9 juillet 1925",madagascar-et-djibouti-peches-australes-119b14
pechesaustrales,Pêches australes,founded_date,1925-07-08,1925,"La Journée industrielle, 3 septembre 1925",madagascar-et-djibouti-peches-australes-119b14
pechesaustrales,Pêches australes,head_office,"est au Cap, et les côtes nord le sont par une société française, les",1930,"La Journée industrielle, 7 mars 1930",madagascar-et-djibouti-peches-australes-119b14
pechesaustrales,Pêches australes,capital,1.600.000 fr.,1930,"La Journée industrielle, 18 décembre 1930",madagascar-et-djibouti-peches-australes-119b14
pechesaustrales,Pêches australes,head_office,"était à Paris, 103, rue de Miromesnil, s’est trouvée",1930,"La Journée industrielle, 18 décembre 1930",madagascar-et-djibouti-peches-australes-119b14
