person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
bueche,1911djebelhallouf,1,1912,1912,administrateur,1
dalbouze,1911djebelhallouf,1,1912,1912,administrateur,1
le-febvre,1911djebelhallouf,1,1912,1912,administrateur,1
piga-l,1911djebelhallouf,1,1912,1912,administrateur,1
ravasini-g,1911djebelhallouf,1,1912,1912,administrateur,1
adm-cial,aerienne,1,1938,1938,vice_president,1
balleyguier-h,aerienne,1,1938,1938,administrateur_delegue,1
caron,aerienne,1,1938,1938,administrateur,1
d-anvers-c,aerienne,1,1938,1938,vice_president,1
gradis,aerienne,1,1938,1938,vice_president,1
lescop-p,aerienne,1,1938,1938,vice_president,1
renard,aerienne,1,1938,1938,vice_president,1
robbe,aerienne,1,1938,1938,vice_president,1
tanneries-de-france,aerienne,1,1938,1938,vice_president,1
bouffe-g,africainearmement,1,1925,1925,administrateur,1
caltagirone-f,africainearmement,1,1925,1925,administrateur,1
gorchs-chacou-f,africainearmement,1,1925,1925,administrateur,1
henri-c,africainearmement,1,1925,1925,administrateur,1
marceron-m,africainearmement,1,1925,1925,administrateur,1
savon-a,africainearmement,1,1925,1925,administrateur,1
savon-ateliers-de-mecanique-r,africainearmement,1,1925,1925,administrateur,1
agences-alger,afriquenord,1,1938,1938,administrateur,1
chaudronnerie-ateliers-otis-pifre,afriquenord,1,1938,1938,administrateur,1
fr-caltagirone,afriquenord,1,1938,1938,administrateur,1
g-bouffe,afriquenord,1,1938,1938,administrateur,1
gorchs-chacou-f,afriquenord,1,1938,1938,administrateur,1
marceron-m,afriquenord,1,1938,1938,administrateur,1
savon,afriquenord,1,1938,1938,administrateur,1
savon-direct-m-marty-r,afriquenord,1,1938,1938,administrateur,1
aubert-j,agricoleimmobilierefrancoafricaine,1,1940,1940,administrateur,1
et-de-jacques-le-cesne,agricoleimmobilierefrancoafricaine,1,1940,1940,administrateur,1
gavoty-a,agricoleimmobilierefrancoafricaine,3,1940,1948,administrateur,1
gueydan-l,agricoleimmobilierefrancoafricaine,2,1945,1948,administrateur,1
le-cesne-p,agricoleimmobilierefrancoafricaine,3,1940,1948,administrateur,1
montamat-a,agricoleimmobilierefrancoafricaine,1,1940,1940,president,1
montamat-p,agricoleimmobilierefrancoafricaine,1,1948,1948,administrateur,1
nauges-j,agricoleimmobilierefrancoafricaine,1,1940,1940,administrateur,1
ricard-j,agricoleimmobilierefrancoafricaine,3,1940,1948,administrateur,1
v-pdt-j-aubert,agricoleimmobilierefrancoafricaine,2,1945,1948,administrateur,1
zarifi,agricoleimmobilierefrancoafricaine,2,1945,1948,administrateur,1
bertin-p,alfastunisiens,1,,,administrateur,1
binet-j,alfastunisiens,1,,,administrateur,1
boulloche-l,alfastunisiens,1,,,administrateur,1
cabrol-c,alfastunisiens,1,,,administrateur,1
deposes-chez-me-gastaldi-s,alfastunisiens,1,,,administrateur,1
picq-h,alfastunisiens,1,,,administrateur,1
a-walewski,auget,1,1938,1938,president,1
adm-mm-champin,auget,1,1938,1938,president,1
adm-mm-j-faure,auget,1,1938,1938,president,1
bessis-batiment-j,auget,1,1938,1938,directeur_general,0
bloch,auget,1,1938,1938,vice_president,1
e-weiss,auget,1,1938,1938,president,1
f-robellaz,auget,1,1938,1938,president,1
hackenberger-p,auget,1,1938,1938,president,1
halphen-h,auget,1,1938,1938,president,1
heurteau-c,auget,1,1938,1938,president,1
manoach-i,auget,1,1938,1938,president,1
mine-de-plomb-au-djebel-bazina,auget,1,1938,1938,president,1
antinea,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
ariette,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
baucis,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
berenice,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
brest,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
briseis,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
clio,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
croix-de-guerre-flotte-de-cargos-annik,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
cybele,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
de-talhouet-f,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
dutreil-c,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
granville,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
melpomene,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
merope,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
monique,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
nausicaa,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
omphale,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
ophelie,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
quenault-o,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
tonnay-charente,auxiliairenavigation,1,1944,1944,commissaire_aux_comptes,0
barogiola-l,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,vice_president,1
bertarelli-l,banqueitalienneescomptebancaitalianadiscontorome,1,1922,1922,administrateur,1
borletti-s,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
calegari-r,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
coppi-c,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
decue-l-angoissant-probleme-de-fiume,banqueitalienneescomptebancaitalianadiscontorome,1,1921,1921,administrateur,1
dreyfus-l,banqueitalienneescomptebancaitalianadiscontorome,2,1920,1922,administrateur,1
galazzi-e,banqueitalienneescomptebancaitalianadiscontorome,2,1920,1922,administrateur,1
galimberti-c,banqueitalienneescomptebancaitalianadiscontorome,2,1920,1922,administrateur,1
gavazzi-l,banqueitalienneescomptebancaitalianadiscontorome,2,1920,1922,administrateur,1
gondrand-f,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
gruess-j,banqueitalienneescomptebancaitalianadiscontorome,1,1922,1922,administrateur,1
guiseppe-da-zara,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
introini-l,banqueitalienneescomptebancaitalianadiscontorome,2,1920,1922,administrateur,1
lazzarini-l,banqueitalienneescomptebancaitalianadiscontorome,1,1922,1922,administrateur,1
lazzaroni-l,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
leonardi-cattolica-p,banqueitalienneescomptebancaitalianadiscontorome,1,1922,1922,administrateur,1
luigi-pozzi-m,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
mabilleau-l,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
marconi-g,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,president,1
mazzanti-l,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
medeci-del-vascello-l,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
moretti-g,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
pariani-p,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
pogliani-a,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
pontedera-g,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
rappaport-joseph-gruess-l,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
reina-f,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
remplis-d-espoir-bientot,banqueitalienneescomptebancaitalianadiscontorome,1,1921,1921,administrateur,1
rossi-c,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,president,1
scalini-e,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,administrateur,1
venzaghi-a,banqueitalienneescomptebancaitalianadiscontorome,1,1920,1920,vice_president,1
angelini-m,banquetunisie,2,1937,1940,administrateur,1
archawski-w,banquetunisie,2,1937,1940,administrateur,1
aubet-a,banquetunisie,1,1945,1945,commissaire_aux_comptes,0
bloch-l,banquetunisie,2,1892,1897,administrateur,1
bloch-m,banquetunisie,1,1922,1922,administrateur,1
cambiaggio,banquetunisie,1,1892,1892,administrateur,1
crete,banquetunisie,1,1948,1948,administrateur,1
crete-m,banquetunisie,1,1951,1951,administrateur,1
dangelzer-c,banquetunisie,2,1948,1951,president,1
danican-philidor,banquetunisie,1,1892,1892,administrateur,1
de-sieyes-h,banquetunisie,1,1951,1951,administrateur,1
de-tournemire-h,banquetunisie,1,1951,1951,administrateur,1
despret-g,banquetunisie,4,1937,1951,president,1
donati-a,banquetunisie,2,1937,1940,administrateur,1
du-boys-p,banquetunisie,1,1951,1951,administrateur,1
forti-j,banquetunisie,2,1892,1897,administrateur_delegue,1
gery-c,banquetunisie,1,1892,1892,administrateur,1
grandam-h,banquetunisie,2,1945,1948,commissaire_aux_comptes,1
h-guerard,banquetunisie,1,1922,1922,administrateur,1
hachette-r,banquetunisie,1,1897,1897,administrateur,1
hackenberger-p,banquetunisie,1,1937,1937,administrateur,1
hadjoudj-commissaires-aux-comptes-r-jounot-m,banquetunisie,1,1948,1948,administrateur,1
hadjoudj-m,banquetunisie,1,1951,1951,administrateur,1
halfon-s,banquetunisie,1,1922,1922,president,1
halphen-h,banquetunisie,3,1922,1940,administrateur,1
halphon-s,banquetunisie,2,1892,1897,administrateur,1
i-manoach,banquetunisie,1,1922,1922,administrateur,1
j-faure-miniere-du-kanguet,banquetunisie,1,1922,1922,administrateur,1
jaudel-a,banquetunisie,1,1937,1937,administrateur,1
jaudel-commissaires-aux-comptes-d-astruc-a,banquetunisie,1,1940,1940,administrateur,1
manoach-commissaires-aux-comptes-d-astruc-i,banquetunisie,1,1937,1937,administrateur,1
mohamed-ben-otman,banquetunisie,2,1948,1951,administrateur,1
nataf-a,banquetunisie,2,1948,1951,administrateur,1
noel,banquetunisie,1,1897,1897,administrateur,1
noel-o,banquetunisie,1,1892,1892,administrateur,1
p-hackenberger,banquetunisie,1,1922,1922,administrateur,1
passives-pour-les-creances,banquetunisie,1,1886,1886,administrateur,1
pereire-e,banquetunisie,2,1892,1897,president,1
port-de-beyrouth,banquetunisie,1,1922,1922,administrateur,1
rigal-l,banquetunisie,2,1937,1940,administrateur,1
tahar-ben-ammar,banquetunisie,2,1948,1951,administrateur,1
transatlantique-b,banquetunisie,1,1922,1922,administrateur,1
wenger-valentin-j,banquetunisie,2,1948,1951,president,1
