person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
gittens-w,Gittens,Gittens; W. Gittens,6,5,6,administrateur_delegue,1925,1938,Documents généraux (par ordre chronologique); Industries diverses; Mines
zafiropulo-d,Zafiropulo,D. Zafiropulo; Démétrius Zafiropulo,5,5,5,president,1925,1944,Documents généraux (par ordre chronologique); Industries diverses; Mines
brugere-j,Brugère,Brugère; J. Brugère,4,4,18,administrateur,1931,1953,"Eau, gaz, électricité (Utilities); Industries agro-alimentaires; Transports terrestres, garages automobiles et agricoles"
boulle-l,Boulle,L. Boulle,4,4,12,administrateur,1929,1945,"Documents généraux (par ordre chronologique); Eau, gaz, électricité (Utilities); Transports maritimes et aériens; Transports terrestres, garages automobiles et agricoles"
philippar-e,Philippar,E. Philippar; Edmond Philippar,4,4,4,vice_president,1925,1944,"Documents généraux (par ordre chronologique); Mines; Transports terrestres, garages automobiles et agricoles"
jambon-c,Jambon,Ch. Jambon; Charles Jambon,3,3,11,administrateur,1914,1947,Mines
champin,Champin,Champin,3,3,9,administrateur,1923,1945,Mines
mingois-g,Mingois,G. Mingois,3,3,8,administrateur,1914,1937,Mines
loutrel-j,Loutrel,J. Loutrel; Jean Loutrel; Loutrel; Loutrel. 5,3,3,7,administrateur,1920,1938,Documents généraux (par ordre chronologique); Sociétés foncières et immobilières; Transports maritimes et aériens
guesde-p,Guesde,P. Guesde; Pierre Guesde,3,3,7,administrateur,1927,1947,Mines
berengier-m,Bérengier,Bérengier,3,3,6,administrateur,1925,1944,Documents généraux (par ordre chronologique); Transports maritimes et aériens
duceux-o,Duceux,Duceux; O. Duceux,3,3,5,administrateur,1911,1938,Documents généraux (par ordre chronologique); Mines
homberg-o,Homberg,O. Homberg; Octave Homberg,3,3,5,administrateur,1914,1931,Mines
bordet-l,Bordet,Bordet; L. Bordet; Lucien Bordet,3,3,4,president,1906,1925,Documents généraux (par ordre chronologique); Mines
riollot-j,Riollot,J. Riollot; Jules Riollot,3,3,4,administrateur,1914,1925,Documents généraux (par ordre chronologique); Mines
administrateurs-direct-a-tunis,administrateurs. Direct.: à Tunis,administrateurs. Direct.: À Tunis; administrateurs. Direct.: à Tunis,3,3,4,administrateur,1925,1944,Documents généraux (par ordre chronologique); Transports maritimes et aériens
exploitation-des-ports-de-tunis,exploitation des ports de Tunis,exploitation des ports de Tunis,3,3,4,administrateur,1925,1944,Documents généraux (par ordre chronologique); Transports maritimes et aériens
f-faure,F Faure,F Faure,3,3,4,administrateur,1920,1938,Documents généraux (par ordre chronologique); Mines
marceron-m,Marceron,Marcel Marceron; Marceron,3,3,3,administrateur,1925,1938,Documents généraux (par ordre chronologique); Sociétés foncières et immobilières
adm-mm-e-michenot,Adm.: MM. É Michenot,Adm.: MM. É Michenot,3,3,3,president,1925,1938,Documents généraux (par ordre chronologique); Mines
bourdillon-l,Bourdillon,L. Bourdillon,3,3,3,president,1925,1938,Documents généraux (par ordre chronologique); Mines
urruty-f,Urruty,F. Urruty,3,3,3,administrateur,1924,1940,Documents généraux (par ordre chronologique); Mines; Sociétés foncières et immobilières
combeau-e,Combeau,E. Combeau; Ernest Combeau,3,3,3,administrateur,1910,1938,Documents généraux (par ordre chronologique); Mines
gaillochet,Gaillochet],Gaillochet; Gaillochet],3,3,3,president,1909,1938,Documents généraux (par ordre chronologique); Mines
clerc-l,Clerc,L. Clerc; Léon Clerc,3,3,3,administrateur,1925,1927,Documents généraux (par ordre chronologique); Industries agro-alimentaires; Mines
sautter-r,Sautter,Raoul Sautter,3,3,3,president,1906,1944,Documents généraux (par ordre chronologique); Mines
davis-e,Davis,Davis; Edmond Davis; Edmund Davis,3,3,3,president,1925,1944,Documents généraux (par ordre chronologique); Mines
hackenberger-p,Hackenberger,P. Hackenberger,3,3,3,administrateur,1911,1938,"Banques et groupes financiers, assurances; Documents généraux (par ordre chronologique); Mines"
belloy,Belloy,Belloy,2,2,11,administrateur,1927,1953,Industries agro-alimentaires
dollfus,Dollfus,Dollfus,2,2,9,administrateur,1897,1933,Mines; Transports maritimes et aériens
pouquet,Pouquet,Pouquet; Pouquet. 16,2,2,8,administrateur,1931,1948,Documents généraux (par ordre chronologique); Mines
wiriot,Wiriot,Wiriot,2,2,8,administrateur,1897,1929,Mines; Transports maritimes et aériens
guis-h,Guis,H. Guis; Henri Guis; Henry Guis,2,2,7,administrateur,1895,1945,Documents généraux (par ordre chronologique); Industries agro-alimentaires
ginier-e,Ginier,E. Ginier; Eugène Ginier,2,2,7,administrateur,1927,1948,Mines
hibon-e,Hibon,E. Hibon,2,2,7,administrateur,1937,1948,Mines
faure-j,Faure,J. Faure; Jacques Faure,2,2,7,administrateur,1912,1938,Mines
juge-a,Juge,A. Juge; Abel Juge,2,2,6,administrateur,1917,1937,Documents généraux (par ordre chronologique); Mines
fould-j,Fould,J. Fould,2,2,6,administrateur,1937,1953,Documents généraux (par ordre chronologique); Industries agro-alimentaires
bouruet-aubertot-h,Bouruet-Aubertot,H. Bouruet- Aubertot; H. Bouruet-Aubertot,2,2,6,administrateur,1931,1948,Mines
plion-a,Plion,A. Plion; Antoine Plion,2,2,6,administrateur,1929,1947,Mines
hersent-g,Hersent,G. Hersent,2,2,5,administrateur,1911,1953,"Documents généraux (par ordre chronologique); Eau, gaz, électricité (Utilities)"
gillet-p,Gillet,P. Gillet,2,2,5,administrateur,1940,1948,Mines
lupo-l,Lupo,L. Lupo,2,2,5,administrateur,1940,1948,Mines
mauclere-e,Mauclère,E. Mauclère,2,2,5,administrateur,1920,1933,Mines
asnieres,Asnières,Asnières,2,2,4,president,1925,1937,Documents généraux (par ordre chronologique); Mines
