company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
africainearmement,afriquenord,Compagnie Africaine d'Armement,AFRIQUE DU NORD,2,gorchs-chacou-f; marceron-m
afriquenord,atelierschantiersmaritimestunisie,AFRIQUE DU NORD,Ateliers et chantiers maritimes de Tunisie,2,marceron-m; savon
afriquenord,commercialetunisienne,AFRIQUE DU NORD,Société Commerciale Tunisienne,2,marceron-m; savon
etablissementsluchaire,fichet,Établissements LUCHAIRE,FICHET,2,naples; sofia
milazzo,minesalgerietunisieomnium,MILAZZO,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,2,de-montureux; th-ansbacher
1911djebelhallouf,escande,"S.A., 1911 Djebel Hallouf","Escande & Cie, puis Richy et Warkin",2,gittens-w; zafiropulo-g
1911djebelhallouf,metallurgiquetunisie,"S.A., 1911 Djebel Hallouf",Métallurgique de Tunisie,2,gittens-w; michenot-e
1911djebelhallouf,minesalgerietunisieomnium,"S.A., 1911 Djebel Hallouf",MINES D'ALGÉRIE-TUNISIE « OMNIUM »,2,bourdillon-l; gittens-w
1911djebelhallouf,tunisiennefonciereagricole,"S.A., 1911 Djebel Hallouf","Société Tunisienne, foncière, agricole",2,gittens-w; zafiropulo-g
djebelhalloufsocfes,escande,DJEBEL HALLOUF (Soc. an. Fes,"Escande & Cie, puis Richy et Warkin",2,gittens-w; zafiropulo-g
djebelhalloufsocfes,tunisiennefonciereagricole,DJEBEL HALLOUF (Soc. an. Fes,"Société Tunisienne, foncière, agricole",2,gittens-w; zafiropulo-g
escande,menzeldjemil,"Escande & Cie, puis Richy et Warkin",MENZEL-DJEMIL,2,gittens-w; zafiropulo-d
escande,metallurgiquetunisie,"Escande & Cie, puis Richy et Warkin",Métallurgique de Tunisie,2,gittens-w; zafiropulo-d
escande,tunisiennefonciereagricole,"Escande & Cie, puis Richy et Warkin","Société Tunisienne, foncière, agricole",2,gittens-w; zafiropulo-g
menzeldjemil,metallurgiquetunisie,MENZEL-DJEMIL,Métallurgique de Tunisie,2,gittens-w; zafiropulo-d
metallurgiquetunisie,tunisiennefonciereagricole,Métallurgique de Tunisie,"Société Tunisienne, foncière, agricole",2,gittens-w; valenza-f
djebelhalloufsocfes,minesdjebelhallouf,DJEBEL HALLOUF (Soc. an. Fes,MINES du DJEBEL HALLOUF,2,adm-mm-e-michenot; bourdillon-l
minesalgerietunisieomnium,minesdjebelhallouf,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,MINES du DJEBEL HALLOUF,2,adm-mm-e-michenot; bourdillon-l
djebeldjerissa,minesdjebelressas,Société du Djebel-Djerissa,Société des mines du Djebel-Ressas,2,cambefort-c; lyon-m
foncieretunisie,fonderiesmegrinefilialemetallgeselschaft,Compagnie Foncière de Tunisie,"Société des Fonderies de Mégrine, filiale de la Metallgeselschaft, puis de Peñarroya",2,bellay-r; urruty-f
michenot,tabourin,Michenot,Tabourin,2,combeau-e; gaillochet
minesnefate,minierekanguet,Société des mines de Nefate,"Société minière du Kanguet, puis Société nouvelle du Kanguet",2,boissier; maugras-g
escande,phosphatescheminfergafsa,"Escande & Cie, puis Richy et Warkin",Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,2,davis-e; zafiropulo-d
escande,tunisiennephosphatesdjebelmdilla,"Escande & Cie, puis Richy et Warkin",Compagnie tunisienne des Phosphates du Djebel-M'dilla,2,davis-e; zafiropulo-d
cheminsfertunisiens,commercialetunisienne,Chemins de fer tunisiens,Société Commerciale Tunisienne,2,loisy-x; philippar-e
cheminsfertunisiens,tunisiennephosphatesdjebelmdilla,Chemins de fer tunisiens,Compagnie tunisienne des Phosphates du Djebel-M'dilla,2,philippar-e; trelat-m
fermierecheminsfertunisiens,tunisiennephosphatesdjebelmdilla,Cie Fermière des chemins de fer tunisiens,Compagnie tunisienne des Phosphates du Djebel-M'dilla,2,philippar-e; trelat-m
phosphatescheminfergafsa,phosphatestunisiens,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",2,berengier-m; exploitation-des-ports-de-tunis
gazregiecointeresseeeauxtunis,minesfedjeladoum,Compagnie du Gaz et régie co-intéressée des eaux de Tunis,Société des mines de Fedj-el-Adoum,2,hackenberger; hackenberger-p
minesfedjeladoum,minesferkroumirienefzas,Société des mines de Fedj-el-Adoum,Société des mines de fer de Kroumirie et des Nefzas,2,faure-j; hackenberger-p
bazina,minierebazina,Société française du Bazina,"Société minière du Bazina, puis Bazina",2,champin; heurteau-c
energieelectriquevillebizerte,phosphatestunisiens,Société d'Énergie électrique de la ville de Bizerte,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",2,hersent-g; hersent-j
energieelectriquevillebizerte,portbizerte,Société d'Énergie électrique de la ville de Bizerte,Société du Port de Bizerte,2,hersent-g; thomas-g
cheminsfertunisiens,tramwaystunis,Chemins de fer tunisiens,Tramways de Tunis,2,boulle-l; brugere-j
fermierecheminsfertunisiens,tramwaystunis,Cie Fermière des chemins de fer tunisiens,Tramways de Tunis,2,boulle-l; brugere-j
centresud,colonisationouedramel,Centre et Sud,Société de Colonisation de l’Oued Ramel,2,baizeau-l; martin-a
centresud,djimla,Centre et Sud,Société de Djimla,2,baizeau-l; martin-a
centresud,etablissementsschwichbaizeau,Centre et Sud,Établissements Schwich et Baizeau,2,baizeau-l; superieur-b
centresud,ruraletunisienne,Centre et Sud,La Rurale Tunisienne,2,baizeau-l; martin-a
colonisationouedramel,djimla,Société de Colonisation de l’Oued Ramel,Société de Djimla,2,baizeau-l; martin-a
colonisationouedramel,omniumimmobiliertunisien,Société de Colonisation de l’Oued Ramel,Omnium immobilier tunisien,2,baizeau-l; martin-a
colonisationouedramel,ruraletunisienne,Société de Colonisation de l’Oued Ramel,La Rurale Tunisienne,2,baizeau-l; martin-a
etablissementsschwichbaizeau,groupeschwichbaizeauavecparticipationminoritairelafargecimentsartificielstunisiens,Établissements Schwich et Baizeau,groupe Schwich et Baizeau avec participation minoritaire de Lafarge Ciments artificiels tunisiens,2,baizeau-l; martinier
etablissementsschwichbaizeau,ruraletunisienne,Établissements Schwich et Baizeau,La Rurale Tunisienne,2,baizeau-l; rte-de-l-ariana
etablissementsschwichbaizeau,tunisoiseindustrielle,Établissements Schwich et Baizeau,La Tunisoise Industrielle,2,baizeau-l; martinier
groupeschwichbaizeauavecparticipationminoritairelafargecimentsartificielstunisiens,tunisoiseindustrielle,groupe Schwich et Baizeau avec participation minoritaire de Lafarge Ciments artificiels tunisiens,La Tunisoise Industrielle,2,baizeau-l; martinier
omniumimmobiliertunisien,ruraletunisienne,Omnium immobilier tunisien,La Rurale Tunisienne,2,baizeau-l; martin-a
auxiliairecommerceagriculture,commercialeafriquenord,Société Auxiliaire du Commerce et de l’agriculture,Société de Commerciale de l'Afrique du Nord,2,cittanova; cittanova-j
auxiliairecommerceagriculture,maritimetunisienne,Société Auxiliaire du Commerce et de l’agriculture,Cie Maritime Tunisienne,2,cittanova; cittanova-j
commercialeafriquenord,maritimetunisienne,Société de Commerciale de l'Afrique du Nord,Cie Maritime Tunisienne,2,cittanova; cittanova-j
banquetunisie,vignobleszayana,Banque de Tunisie,Société des Vignobles de Zayana,2,grandam-h; nataf-a
bazina,gafsa,Société française du Bazina,Gafsa,2,champin; mirabaud-p
gafsa,minierebazina,Gafsa,"Société minière du Bazina, puis Bazina",2,champin; walewski-a
minierebazina,phosphatescheminsfergafsa,"Société minière du Bazina, puis Bazina",Compagnie des phosphates et chemins de fer de Gafsa,2,champin-m; walewski-a
belgeminesdjebelslatadjebelhameima,belgeminesreunies,Société belge des mines du Djebel-Slata et Djebel-Hameïma,Société belge des Mines réunies,2,rolin-b; stevens-b
phosphatescheminsfergafsa,portstunissoussesfax,Compagnie des phosphates et chemins de fer de Gafsa,"Compagnie des Ports de Tunis, Sousse et Sfax",2,dollfus; wiriot
commercialeafricaine,djimla,Commerciale Africaine,Société de Djimla,2,jullien-de-pommerol-f; martin-a
olivettesmaiana,ruraletunisienne,Société des Olivettes du Maïana,La Rurale Tunisienne,2,martin-a; rte-de-l-ariana
etablissementsschwichbaizeau,etsboyoud,Établissements Schwich et Baizeau,Ets Boyoud,2,martinier; superieur-b
commercialeafricaine,etablissementsschwichbaizeau,Commerciale Africaine,Établissements Schwich et Baizeau,2,jullien-de-pommerol-f; martinier
commercialeafricaine,etsboyoud,Commerciale Africaine,Ets Boyoud,2,martinier; renoux-h
commercialeafricaine,morellivet,Commerciale Africaine,Morel & Livet,2,jullien-de-pommerol-f; martinier
comptoirminesgrandstravaux,etablissementsschwichbaizeau,Comptoir des mines et des grands travaux,Établissements Schwich et Baizeau,2,delcroix-e; martinier
etablissementsschwichbaizeau,morellivet,Établissements Schwich et Baizeau,Morel & Livet,2,jullien-de-pommerol-f; martinier
morellivet,olivettesmaiana,Morel & Livet,Société des Olivettes du Maïana,2,jullien-de-pommerol-f; martinier
minesferkroumirienefzas,phosphatescheminsfergafsa,Société des mines de fer de Kroumirie et des Nefzas,Compagnie des phosphates et chemins de fer de Gafsa,2,beigbeder-d; nervo-l
boujaber,minieredjebellorbeus,BOU-JABER,Compagnie minière du Djebel-Lorbeus,2,arlet-j; paris-m
fermiereelectriquesousse,huileriessaheltunisien,Société Fermiere de la Compagnie électrique de Sousse,Société générale des Huileries du Sahel tunisien,2,gouttenoire-j; guillemard-r
foncierefrancotunisienne,immobilierenordafricaineferryville,Société Foncière Franco-Tunisienne,"Société Immobilière Nord-Africaine, Ferryville",2,moret-e; pepin-de-bonnerive-e
immeubleslyonnaisferryville,immobilierenordafricaineferryville,Immeubles lyonnais de Ferryville,"Société Immobilière Nord-Africaine, Ferryville",2,moret-e; pepin-a
gazregiecointeresseeeauxtunis,nordafricaineelectricitegazeaux,Compagnie du Gaz et régie co-intéressée des eaux de Tunis,"Société Nord-Africaine d'Électricité, gaz et eaux",2,flury-herard-r; siegler-j
immobilieretunisienne,nordafricaineelectricitegazeaux,Société Immobilière tunisienne,"Société Nord-Africaine d'Électricité, gaz et eaux",2,flury-herard-r; siegler-j
phosphatesaintagabougamouche,stationshivernalesafricaines,Compagnie des Phosphates d'Aïn-Taga et Bou-Gamouche,Stations hivernales africaines,2,attia-g; lecore-carpentier
minessidibouaouane,sidibouaouane,Société des mines de Sidi-Bou-Aouane,Sidi-Bou-Aouane,2,biver; bousquet-j
exploitationsminieressidibouaouane,sidibouaouane,Société d'exploitations minières de Sidi-Bou-Aouane,Sidi-Bou-Aouane,2,bongarts-lebbe-h; bousquet-j
tunisiennepetroles,tunisiennetransportcarburants,Société Tunisienne des Petroles,Société Tunisienne pour le Transport de carburants,2,cirier-f; gaudiani-a
acconagecharbonstunisie,maritimetunisienne,Société d'Acconage et de charbons de Tunisie,Cie Maritime Tunisienne,1,pico-j
acconagecharbonstunisie,huileriesraffineriesafricaines,Société d'Acconage et de charbons de Tunisie,Huileries et raffineries africaines,1,boccara-e
agricoleimmobilieretunisienne,moulinebbaksour,Agricole Immobiliere Tunisienne,Moulin d’Ebba-Ksour,1,delarue-a
moulinebbaksour,olivettessudtunisien,Moulin d’Ebba-Ksour,Société des Olivettes du Sud-Tunisien,1,delarue-a
mineszaghouan,tabourin,MINES DE ZAGHOUAN,Tabourin,1,duceux-o
mineszincainnouba,tabourin,Société des mines de zinc d'Aïn-Nouba,Tabourin,1,duceux-o
africainearmement,djebeldjerissa,Compagnie Africaine d'Armement,Société du Djebel-Djerissa,1,gorchs-chacou-f
afriquenord,djebeldjerissa,AFRIQUE DU NORD,Société du Djebel-Djerissa,1,gorchs-chacou-f
afriquenord,foncierafricain,AFRIQUE DU NORD,Foncier africain français,1,marceron-m
boujaber,immeubleslyonnaisferryville,BOU-JABER,Immeubles lyonnais de Ferryville,1,gerard-a
boujaber,fonciereagricole,BOU-JABER,Foncière et Agricole Française,1,asnieres
boujaber,minierenordafricain,BOU-JABER,Société Minière du Nord-Africain,1,asnieres
fonciereagricole,minierenordafricain,Foncière et Agricole Française,Société Minière du Nord-Africain,1,asnieres
boujaber,velvetrum,BOU-JABER,VELVET-RUM,1,gerard-p
djebeldjerissa,unionfrancosyriennecomptoirsmediterraneens,Société du Djebel-Djerissa,Union franco-syrienne COMPTOIRS FRANÇAIS MÉDITERRANÉENS,1,boulogne-g
gafsa,unionfrancosyriennecomptoirsmediterraneens,Gafsa,Union franco-syrienne COMPTOIRS FRANÇAIS MÉDITERRANÉENS,1,boulogne-g
commercialetunisienne,djebeldjerissa,Société Commerciale Tunisienne,Société du Djebel-Djerissa,1,pdt-bone-guelma-t
djebeldjerissa,metallurgiquemegrine,Société du Djebel-Djerissa,Société Métallurgique de Mégrine,1,pres-tunis
feutresrok,fichet,FEUTRES ROK,FICHET,1,mulhouse
escande,fichet,"Escande & Cie, puis Richy et Warkin",FICHET,1,succursales
fichet,nebida,FICHET,Société de Nebida,1,liege
fichet,velvetrum,FICHET,VELVET-RUM,1,alexandrie
minesalgerietunisieomnium,minesgarnalfaya,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,Mines de Garn-Alfaya,1,juge-a
1911djebelhallouf,menzeldjemil,"S.A., 1911 Djebel Hallouf",MENZEL-DJEMIL,1,gittens-w
djebelhalloufsocfes,menzeldjemil,DJEBEL HALLOUF (Soc. an. Fes,MENZEL-DJEMIL,1,gittens-w
djebelhalloufsocfes,metallurgiquetunisie,DJEBEL HALLOUF (Soc. an. Fes,Métallurgique de Tunisie,1,gittens-w
escande,minesalgerietunisieomnium,"Escande & Cie, puis Richy et Warkin",MINES D'ALGÉRIE-TUNISIE « OMNIUM »,1,gittens-w
menzeldjemil,minesalgerietunisieomnium,MENZEL-DJEMIL,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,1,gittens-w
menzeldjemil,tunisiennefonciereagricole,MENZEL-DJEMIL,"Société Tunisienne, foncière, agricole",1,gittens-w
metallurgiquetunisie,minesalgerietunisieomnium,Métallurgique de Tunisie,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,1,gittens-w
minesalgerietunisieomnium,tunisiennefonciereagricole,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,"Société Tunisienne, foncière, agricole",1,gittens-w
1911djebelhallouf,minesdjebelhallouf,"S.A., 1911 Djebel Hallouf",MINES du DJEBEL HALLOUF,1,bourdillon-l
foncieretunisie,minesdjebelressas,Compagnie Foncière de Tunisie,Société des mines du Djebel-Ressas,1,urruty-f
foncieretunisie,phosphatestunisiens,Compagnie Foncière de Tunisie,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",1,urruty-f
fonderiesmegrinefilialemetallgeselschaft,minesdjebelressas,"Société des Fonderies de Mégrine, filiale de la Metallgeselschaft, puis de Peñarroya",Société des mines du Djebel-Ressas,1,urruty-f
fonderiesmegrinefilialemetallgeselschaft,phosphatestunisiens,"Société des Fonderies de Mégrine, filiale de la Metallgeselschaft, puis de Peñarroya","Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",1,urruty-f
minesdjebelressas,phosphatestunisiens,Société des mines du Djebel-Ressas,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",1,urruty-f
michenot,minesdouaria,Michenot,Société des mines de Douaria,1,combeau-e
michenot,mineskefchambi,Michenot,Société des mines du Kef-Chambi,1,gaillochet
mineskefchambi,tabourin,Société des mines du Kef-Chambi,Tabourin,1,gaillochet
michenot,tunisienneminieremetallurgique,Michenot,Société Tunisienne Minière et Métallurgique,1,pacquement-a
mineszaghouan,phosphatestunisiens,MINES DE ZAGHOUAN,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",1,michel-c
minieredjebellorbeus,phosphatestunisiens,Compagnie minière du Djebel-Lorbeus,"Société des Phosphates tunisiens, puis Pierrefitte–Kalaa-Djerba, puis Pierrefitte .",1,michel-c
mineszaghouan,tunisiennecultures,MINES DE ZAGHOUAN,Société Tunisienne de cultures,1,clerc-l
minieredjebellorbeus,tunisiennecultures,Compagnie minière du Djebel-Lorbeus,Société Tunisienne de cultures,1,clerc-l
mineszaghouan,minierekanguet,MINES DE ZAGHOUAN,"Société minière du Kanguet, puis Société nouvelle du Kanguet",1,riollot-j
minieredjebellorbeus,minierekanguet,Compagnie minière du Djebel-Lorbeus,"Société minière du Kanguet, puis Société nouvelle du Kanguet",1,riollot-j
banquetunisie,minierekanguet,Banque de Tunisie,"Société minière du Kanguet, puis Société nouvelle du Kanguet",1,faure
fermiereminessidibouaouane,minesnefate,Société fermière des mines de Sidi-Bou-Aouane,Société des mines de Nefate,1,boissier
fermiereminessidibouaouane,minierekanguet,Société fermière des mines de Sidi-Bou-Aouane,"Société minière du Kanguet, puis Société nouvelle du Kanguet",1,boissier
minesnefate,sidibouaouane,Société des mines de Nefate,Sidi-Bou-Aouane,1,boissier
minierekanguet,sidibouaouane,"Société minière du Kanguet, puis Société nouvelle du Kanguet",Sidi-Bou-Aouane,1,boissier
menzeldjemil,phosphatescheminfergafsa,MENZEL-DJEMIL,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,1,zafiropulo-d
menzeldjemil,tunisiennephosphatesdjebelmdilla,MENZEL-DJEMIL,Compagnie tunisienne des Phosphates du Djebel-M'dilla,1,zafiropulo-d
metallurgiquetunisie,phosphatescheminfergafsa,Métallurgique de Tunisie,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,1,zafiropulo-d
metallurgiquetunisie,tunisiennephosphatesdjebelmdilla,Métallurgique de Tunisie,Compagnie tunisienne des Phosphates du Djebel-M'dilla,1,zafiropulo-d
cheminsfertunisiens,etudeshautsfourneauxacieriestunisie,Chemins de fer tunisiens,Société d'Études des hauts fourneaux et aciéries en Tunisie,1,philippar-e
cheminsfertunisiens,phosphatescheminfergafsa,Chemins de fer tunisiens,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,1,philippar-e
commercialetunisienne,etudeshautsfourneauxacieriestunisie,Société Commerciale Tunisienne,Société d'Études des hauts fourneaux et aciéries en Tunisie,1,philippar-e
commercialetunisienne,fermierecheminsfertunisiens,Société Commerciale Tunisienne,Cie Fermière des chemins de fer tunisiens,1,philippar-e
commercialetunisienne,phosphatescheminfergafsa,Société Commerciale Tunisienne,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,1,philippar-e
commercialetunisienne,tunisiennephosphatesdjebelmdilla,Société Commerciale Tunisienne,Compagnie tunisienne des Phosphates du Djebel-M'dilla,1,philippar-e
etudeshautsfourneauxacieriestunisie,fermierecheminsfertunisiens,Société d'Études des hauts fourneaux et aciéries en Tunisie,Cie Fermière des chemins de fer tunisiens,1,philippar-e
etudeshautsfourneauxacieriestunisie,phosphatescheminfergafsa,Société d'Études des hauts fourneaux et aciéries en Tunisie,Cie des PHOSPHATES ET DU CHEMIN DE FER DE GAFSA,1,philippar-e
