doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
inde-indochine-mines-d-or-de-watana-469349,watana,Watana,jacob-h,Henri Jacob,Jacob,Henri,administrateur,1894,pre_1914,1,"Paris-Capital, 11 juillet 1894",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,nommes_admin,MM. Henri Jacob
inde-indochine-mines-d-or-de-watana-469349,watana,Watana,bonnaud-h,Henri Bonnaud,Bonnaud,Henri,administrateur,1894,pre_1914,1,"Paris-Capital, 11 juillet 1894",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,nommes_admin,Henri Bonnaud
inde-indochine-mines-d-or-de-watana-469349,watana,Watana,van-brock-j,Van Brock,Van Brock,,administrateur,1894,pre_1914,1,"Paris-Capital, 11 juillet 1894",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,nommes_admin,Van Brock
inde-indochine-mines-d-or-de-watana-469349,watana,Watana,del-porto-a,Albert Del Porto,Del Porto,Albert,administrateur,1894,pre_1914,1,"Paris-Capital, 11 juillet 1894",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,nommes_admin,Albert Del Porto
inde-indochine-mines-d-or-de-watana-469349,watana,Watana,luc-a-achille,Achille Luc,Luc,Achille,administrateur,1894,pre_1914,1,"Paris-Capital, 11 juillet 1894",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,nommes_admin,Achille Luc
inde-indochine-mines-d-or-de-watana-469349,watana,Watana,legrand-a-alexandre,Alexandre Legrand,Legrand,Alexandre,administrateur,1894,pre_1914,1,"Paris-Capital, 11 juillet 1894",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,nommes_admin,Alexandre Legrand
inde-indochine-mines-d-or-de-watana-469349,watana,Watana,paz-acte-depose-chez-me-rey-e,Eugène Paz. Acte déposé chez Me Rey,Paz. Acte déposé chez Me Rey,Eugène,administrateur,1894,pre_1914,1,"Paris-Capital, 11 juillet 1894",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,nommes_admin,Eugène Paz. Acte déposé chez Me Rey
inde-indochine-mines-d-or-litcho-aa4c6f,minesorlitchofilialetcheponeassociationminiere,"Société des mines d'or de Litcho, filiale de Tchépone et de l'Association minière",robellaz-f,Fernand Robellaz,Robellaz,Fernand,administrateur,1934,1930_1944,1,"L’Écho des mines et de la métallurgie, 20 mars 1934",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,premiers_admin,MM. Fernand Robellaz
inde-indochine-mines-d-or-litcho-aa4c6f,minesorlitchofilialetcheponeassociationminiere,"Société des mines d'or de Litcho, filiale de Tchépone et de l'Association minière",boissonnas-a,A. Boissonnas,Boissonnas,A.,administrateur,1934,1930_1944,1,"L’Écho des mines et de la métallurgie, 20 mars 1934",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,premiers_admin,A. Boissonnas
inde-indochine-mines-d-or-litcho-aa4c6f,minesorlitchofilialetcheponeassociationminiere,"Société des mines d'or de Litcho, filiale de Tchépone et de l'Association minière",faure-beaulieu-b,Bernard Faure-Beaulieu,Faure-Beaulieu,Bernard,administrateur,1934,1930_1944,1,"L’Écho des mines et de la métallurgie, 20 mars 1934",,Sociétés françaises,Siam (Thaïlande),Indochine,citation,premiers_admin,Bernard Faure-Beaulieu
