person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
birchin-lane,mineskabin,1,1896,1896,administrateur,1
cattaui-e,mineskabin,1,1896,1896,administrateur,1
et-de-marguerite-mallet,mineskabin,1,1896,1896,administrateur,1
kirby,mineskabin,1,1896,1896,administrateur,1
manufacturier-a-corbeil,mineskabin,1,1896,1896,administrateur,1
mundy,mineskabin,1,1896,1896,administrateur,1
winchester-street-g,mineskabin,1,1896,1896,administrateur,1
boissonnas-a,minesorlitchofilialetcheponeassociationminiere,1,1934,1934,administrateur,1
dong-dang,minesorlitchofilialetcheponeassociationminiere,1,1954,1954,administrateur,1
exploitations-minieres-de-l-indochine,minesorlitchofilialetcheponeassociationminiere,1,1934,1934,administrateur,1
faure-beaulieu-b,minesorlitchofilialetcheponeassociationminiere,2,1934,1954,administrateur,1
gautheron-c,minesorlitchofilialetcheponeassociationminiere,1,1934,1934,administrateur,1
pdt-etudes,minesorlitchofilialetcheponeassociationminiere,1,1934,1934,administrateur,1
robellaz-f,minesorlitchofilialetcheponeassociationminiere,1,1934,1934,administrateur,1
tuteleers-l,minesorlitchofilialetcheponeassociationminiere,1,1934,1934,administrateur,1
corbeil,minesoroutremer,1,,,administrateur,1
regie-imp-crete-b,minesoroutremer,1,,,administrateur,1
