person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
mallet-g,MALLET,George Mallet; Georges MALLET,1,1,2,administrateur,1897,1909,
a-naville-e,A. NAVILLE,Eugène A. NAVILLE,1,1,1,president,1897,1897,
berger-t,BERGER,Théodore BERGER,1,1,1,administrateur,1897,1897,
auboyneau-g,AUBOYNEAU,Gaston AUBOYNEAU,1,1,1,administrateur,1897,1897,
bourlun-de-sarty-p,BOURLUN de SARTY,P. BOURLUN de SARTY,1,1,1,administrateur,1897,1897,
cte-de-bouthillier,Cte de Bouthillier,Cte de Bouthillier,1,1,1,administrateur,1909,1909,
cte-georges-de-germiny,cte Georges de Germiny,cte Georges de Germiny,1,1,1,administrateur,1909,1909,
monnier-a,Monnier,A. Monnier,1,1,1,administrateur,1909,1909,
eug-naville,Eug. Naville,Eug. Naville,1,1,1,administrateur,1909,1909,
bey-p,Bey,Pangiris Bey,1,1,1,administrateur,1909,1909,
bourlon-de-sarty-p,Bourlon de Sarty,Bourlon de Sarty,1,1,1,administrateur,1909,1909,
