doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
antilles-guyane-aec-1937-guyane-d9e67e,saintelieadieuvat,Société nouvelle de Saint-Élie et Adieu-Vat,minesornamkok,Société des mines d'or de Nam-Kok,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1937-guyane-d9e67e,theresia,« La Thérésia »,franceguyanecolonialetonnellerie,Société France-Guyane. Cie coloniale de tonnellerie,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1937-guyane-d9e67e,theresia,« La Thérésia »,franceguyaneguyanaiseelevage,Société France-Guyane. Cie Guyanaise d'élevage,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1937-guyane-d9e67e,placerbief,« Le Placer Bief »,theodore,Cie. L. Théodore,gerant,1937,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1937-guyane-d9e67e,placerbief,« Le Placer Bief »,cayennecivileplantationsrorota,Cayenne. Société civile des plantations du Rorota,gerant,1937,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1937-guyane-d9e67e,placerbief,« Le Placer Bief »,plantation,Plantation,gerant,1937,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1951-guyane-37a4b1,miniereorapu,Cie minière de l'Orapu,unionminierehautemana,Union minière de la Haute-Mana,administrateur,1951,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1951-guyane-37a4b1,miniereorapu,Cie minière de l'Orapu,cooperativeproductionguyanaise,Coopérative de production guyanaise,administrateur,1951,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1951-guyane-37a4b1,exploitationsminieresinini,Société d'exploitations minières de l'Inini,ebenedicminoubanghioriental,É Bénédic [Cie min. Oubanghi oriental,administrateur,1951,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1951-guyane-37a4b1,forestiereguyane,Société forestière de la Guyane française,caissecentralefranceoutremer,Caisse centrale de la France d'outre-mer,administrateur,1951,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-aec-1951-guyane-37a4b1,stelieadieuvat,Société nouvelle de St-Élie et Adieu-Vat,minesornamkok,Société des mines d'or de Nam-Kok,administrateur,1951,Annuaire des entreprises coloniales,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-ann-indus-1925-guyane-fe996d,minesorguyanehollandaise,Cie des MINES D'OR DE LA GUYANE HOLLANDAISE,agentagencealbina,agent général. Agence à Albina,administrateur,,,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-ann-indus-1925-guyane-fe996d,minesorguyanehollandaise,Cie des MINES D'OR DE LA GUYANE HOLLANDAISE,agencecayenne,Agence à Cayenne,administrateur,,,Documentation générale,Guyane française,Antilles-Guyane
antilles-guyane-coloniale-de-tonnellerie-ac1754,colonialetonnellerie,Compagnie Coloniale de Tonnellerie,franceguyane,Société France-Guyane,administrateur,1931,"Journal officiel de la Guyane française, 2 mai 1931, p. 218",Divers,Guyane française,Antilles-Guyane
antilles-guyane-comptoirs-generaux-guyane-c10cf5,comptoirsgenerauxguyane,"Comptoirs généraux de la Guyane, puis Comptoirs généraux des colonies",sucriere,et la Société sucrière,administrateur,1927,"Armée et marine, 17 avril 1927",Commerce,Guyane française,Antilles-Guyane
antilles-guyane-produits-tannants-cayenne-ccaecd,colonialeproduitstannants,Compagnie Coloniale des Produits tannants,franceguyane,Société France-Guyane,administrateur,1933,"Journal officiel de la Guyane française, 7 octobre 1933, p. 498",Divers,Guyane française,Antilles-Guyane
antilles-guyane-saint-elie-gisements-d-or-8ba1fb,saintelie,Saint-Élie,banquiers,Cie banquiers,administrateur,1879,"Le Figaro, 22 avril 1879",Mines et placers,Guyane française,Antilles-Guyane
antilles-guyane-saint-elie-gisements-d-or-8ba1fb,saintelie,Saint-Élie,usineschanaralvoirencadre,usines de Chanaral. Voir encadré,administrateur,1879,"Le Figaro, 22 avril 1879",Mines et placers,Guyane française,Antilles-Guyane
antilles-guyane-soc-forestiere-guyane-frse-e62477,forestiereguyane,Société Forestière de la Guyane française,blond,Blond,administrateur,1919,"La Cote de la Bourse et de la banque, 3 juillet 1919",Divers,Guyane française,Antilles-Guyane
antilles-guyane-soc-forestiere-guyane-frse-e62477,forestiereguyane,Société Forestière de la Guyane française,caissecentralefranceoutremer,Caisse centrale de la France d'outre-mer,administrateur,1951,"L’Information financière, économique et politique, 4 juillet 1951",Divers,Guyane française,Antilles-Guyane
antilles-guyane-transports-aeriens-guyanais-3d4229,transportsaeriensguyanais,Transports aériens guyanais,loi,Loi,administrateur,1919,"La Cote de la Bourse et de la banque, 24 juillet 1919",Divers,Guyane française,Antilles-Guyane
