person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
hamon-j,Hamon,J. Hamon; Jean Hamon,4,4,5,administrateur,1929,1937,Divers; Documentation générale; Mines et placers
comet-p,Comet,Pierre Comet,3,3,5,administrateur,1937,1951,Documentation générale; Mines et placers
incertains-r,incertains,Renseignements incertains,3,3,4,administrateur,1929,1937,Divers; Documentation générale; Mines et placers
jarry-r,Jarry,Robert Jarry,3,3,4,administrateur,1931,1937,Divers; Documentation générale
jarry-p,Jarry,Pierre Jarry,3,3,4,administrateur,1931,1937,Divers; Documentation générale
troplong-e,TROPLONG,E. Troplong; Ed TROPLONG; Troplong,2,2,14,administrateur,1878,1920,Mines et placers
tillier-p,TILLIER,P. Tillier; Paul TILLIER; Tillier,2,2,11,administrateur,1878,1914,Mines et placers
ungauer-l,Ungauer,L. Ungauer; Louis Ungauer; Ungauer,2,2,6,president,1912,1929,Documentation générale; Mines et placers
kiener-l,Kiener,Kiéner; L. Kiener; Louis Kiener,2,2,5,administrateur,1912,1927,Documentation générale; Mines et placers
hellier-j,Hellier,Hellier; J. Hellier,2,2,5,administrateur,1951,1953,Divers; Documentation générale; Mines et placers
dujardin-beaumetz-f,Dujardin-Beaumetz,Dujardin-Beaumetz; F. Dujardin-Beaumetz,2,2,5,president,1906,1917,Mines et placers
chopy,Chopy,Chopy,2,2,5,administrateur,1906,1920,Mines et placers
hebert,Hébert,Hébert,2,2,5,administrateur,1906,1920,Mines et placers
vincent,Vincent,Vincent,2,2,5,administrateur,1906,1920,Mines et placers
jameau-j,Jameau,J. Jameau,2,2,4,president,1929,1937,Divers; Documentation générale; Mines et placers
lamer-l,Lamer,Louis Lamer,2,2,4,administrateur,1951,1951,Documentation générale; Mines et placers
dommartin-g,Dommartin,Dommartin; G. Dommartin,2,2,4,president,1879,1888,Mines et placers
pelissier-tanon-c,Pelissier-Tanon,Charles Pelissier-Tanon; Charles Pélissier-Tanon,2,2,3,administrateur,1937,1951,Documentation générale
gober-e,Gober,Eugène Gober,2,2,2,administrateur,1927,1937,Divers; Documentation générale
boutrouille-a,Boutrouille,A. Boutrouille,2,2,2,administrateur,1937,1951,Documentation générale
pelissier-tanon-g,Pélissier-Tanon,Guy Pélissier-Tanon,2,2,2,administrateur,1951,1951,Documentation générale
tanon-c,Tanon,Claude Tanon,2,2,2,administrateur,1951,1951,Documentation générale
michel-a,Michel,Antoine Michel,2,2,2,administrateur,1927,1927,Commerce; Divers
brongniart-j,Brongniart,Brongniart; Julien Brongniart,1,1,4,administrateur,1919,1922,Divers; Documentation générale
grandgeorge-h,Grandgeorge,H. Grandgeorge; Henri Grandgeorge,1,1,4,administrateur,1911,1922,Documentation générale; Mines et placers
manufactures,Manufactures,Manufactures,1,1,4,administrateur,1911,1911,Mines et placers
moitier-g,Moitier,G. Moitier; Moitier,1,1,3,vice_president,1912,1922,Documentation générale; Mines et placers
liontel-j,Liontel,Jules Liontel; Liontel,1,1,3,administrateur,1912,1922,Documentation générale; Mines et placers
veillon-p,Veillon,P. Veillon,1,1,3,administrateur,1921,1922,Documentation générale; Mines et placers
joly-e,Joly,Émile Joly,1,1,3,administrateur,1921,1922,Divers; Documentation générale
tedesco-a,Tédesco,A. Louis Tédesco; A.-L. Tédesco,1,1,3,administrateur,1911,1922,Documentation générale; Mines et placers
clanis-g,Clanis,G. Clanis; Gaston Clanis,1,1,3,administrateur,1919,1922,Divers; Documentation générale
breguet-l,Bréguet,L. Bréguet; Louis Bréguet,1,1,3,administrateur,1919,1922,Divers; Documentation générale
schuhmann-a,Schuhmann,A. Schuhmann; André Schuhmann,1,1,3,administrateur,1929,1937,Documentation générale; Mines et placers
vadier-j,Vadier,J. Vadier; Joseph Vadier,1,1,3,president,1951,1953,Documentation générale; Mines et placers
bastid-c,Bastid,C. Bastid; Ch. Bastid,1,1,3,administrateur,1951,1953,Documentation générale; Mines et placers
bellanger-a,Bellanger,A. Bellanger,1,1,3,administrateur,1951,1953,Documentation générale; Mines et placers
garreau-dombasle-m,Garreau-Dombasle,Garreau-Dombasle,1,1,3,administrateur,1951,1953,Documentation générale; Mines et placers
michel-g,Michel,G. Michel; Georges Michel,1,1,3,administrateur,1923,1923,Divers
hostalier-h,Hostalier,H. Hostalier; Henri Hostalier,1,1,3,administrateur,1923,1923,Divers
prevost-l,Prévost,L. Prévost; Léon Prévost,1,1,3,administrateur,1923,1923,Divers
boisseau-d,Boisseau,D. Boisseau; Daniel Boisseau,1,1,3,administrateur,1923,1923,Divers
dhormoys-p,DHORMOYS,Paul DHORMOYS; Paul Dhormoys,1,1,3,administrateur_delegue,1878,1883,Mines et placers
de-lassus-saint-genies-p,de Lassus Saint-Geniès,Pierre de Lassus Saint-Geniès; de Lassus Saint-Geniès,1,1,3,administrateur,1879,1888,Mines et placers
renevey,Renevey,Renevey,1,1,3,administrateur,1879,1888,Mines et placers
berly-g,Berly,G. Berly,1,1,2,president,1922,1955,Commerce; Documentation générale
g-guet,G Guët1,G Guët1; G Guët5,1,1,2,administrateur,1922,1955,Commerce; Documentation générale
berland-j,Berland,J. Berland,1,1,2,administrateur,1922,1955,Commerce; Documentation générale
hirsch-h,Hirsch,H. Hirsch; H. Hirsch6,1,1,2,administrateur,1922,1955,Commerce; Documentation générale
marande-e,Marande,Émile Marande,1,1,2,president,1921,1922,Divers; Documentation générale
le-blond-e,Le Blond,E. Le Blond,1,1,2,vice_president,1921,1922,Divers; Documentation générale
preissig-h,Preissig,H. Preissig,1,1,2,administrateur,1921,1922,Divers; Documentation générale
o-de-rivaud,O de Rivaud,O de Rivaud,1,1,2,administrateur,1922,1922,Divers; Documentation générale
dutertre-g,Dutertre,G. Dutertre,1,1,2,administrateur,1922,1922,Divers; Documentation générale
monsen-c,Monsen,Christian Monsen,1,1,2,administrateur,1937,1951,Documentation générale
poulalion-p,Poulalion,P. Poulalion,1,1,2,administrateur,1931,1937,Divers; Documentation générale
poincon-c,Poinçon,Charles Poinçon,1,1,2,administrateur,1933,1937,Documentation générale; Mines et placers
schuhmann-l,Schuhmann,L. Schuhmann; Lucien Schuhmann,1,1,2,administrateur,1929,1937,Documentation générale; Mines et placers
fouquet-r,Fouquet,Robert Fouquet,1,1,2,administrateur,1933,1937,Documentation générale; Mines et placers
boesch,Boesch,Boesch,1,1,2,administrateur,1933,1937,Documentation générale; Mines et placers
hueber,Hueber,Hueber,1,1,2,administrateur,1933,1937,Documentation générale; Mines et placers
devez-g,Devez,G. Devez,1,1,2,administrateur,1929,1937,Documentation générale; Mines et placers
marande,Marande,Marande,1,1,2,administrateur,1919,1937,Divers; Documentation générale
seban-r,Seban,René Seban,1,1,2,president,1936,1937,Divers; Documentation générale
paul-a,Paul,Alexandre Paul,1,1,2,administrateur,1936,1937,Divers; Documentation générale
peyraud-j,Peyraud,Joseph Peyraud,1,1,2,administrateur,1936,1937,Divers; Documentation générale
rubner-m,Rubner,Maurice Rubner,1,1,2,administrateur,1936,1937,Divers; Documentation générale
kahn-a,Kahn,André Kahn,1,1,2,administrateur,1936,1937,Divers; Documentation générale
forge,Forge,Forge,2,1,2,administrateur,1937,1937,Documentation générale
de-silans-m,de Silans,Marcel de Silans,1,1,2,president_directeur_general,1951,1951,Documentation générale; Mines et placers
nouvelle-de-saint-elie-s,nouvelle de Saint-Élie,Sté nouvelle de Saint-Élie,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
adieu-vat,Adieu-Vat,Adieu-Vat,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
e-catalogne,É Catalogne,É Catalogne,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
chastel-a,Chastel,A. Chastel,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
ansault-j,Ansault,J. Ansault,1,1,2,administrateur,1951,1951,Divers; Documentation générale
frager,Frager,Frager,1,1,2,administrateur,1951,1951,Divers; Documentation générale
molli,Molli,Molli,1,1,2,administrateur,1951,1951,Divers; Documentation générale
raoust,Raoust,Raoust,1,1,2,administrateur,1951,1951,Divers; Documentation générale
pour-la-vente-des-materiels-industriels-s,pour la vente des matériels industriels,Sté pour la vente des matériels industriels,1,1,2,administrateur,1951,1951,Divers; Documentation générale
leroy-p,Leroy,Paul Leroy,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
foissy-g,Foissy,George Foissy; Georges Foissy,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
bellan-l,Bellan,Louis Bellan,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
toulouse,Toulouse),Toulouse),1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
crouzel-a,Crouzel,André Crouzel,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
gallay-h,Gallay,Henry Gallay,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
coupard-c,Coupard,Christian Coupard,1,1,2,administrateur,1951,1951,Documentation générale; Mines et placers
herrewin-g,Herrewin,G. Herrewin; Georges Herrewin,1,1,2,administrateur,1923,1923,Divers
trousselle-r,Trousselle,Roger Trousselle,1,1,2,president,1921,1921,Mines et placers
off-lh,off. LH,off. LH,1,1,2,administrateur,1878,1878,Mines et placers
arnoux,Arnoux,Arnoux,1,1,2,administrateur,1879,1883,Mines et placers
wallut-c,Wallut,Ch. Wallut,1,1,2,administrateur,1893,1895,Mines et placers
