company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
gisementsorsaintelie,saintelie,Gisements d'or de Saint-Élie,Saint-Élie,6,chopy; dujardin-beaumetz-f; hebert; tillier-p; troplong-e; vincent
commercialeantillesfrancaisesftanon,representationcoloniale,Cie commerciale des Antilles françaises F. Tanon et Cie,Représentation coloniale,3,pelissier-tanon-c; pelissier-tanon-g; tanon-c
colonialeproduitstannants,colonialetonnellerie,Compagnie Coloniale des Produits tannants,Compagnie Coloniale de Tonnellerie,3,hamon-j; jarry-p; jarry-r
colonialeproduitstannants,theresia,Compagnie Coloniale des Produits tannants,« La Thérésia »,3,hamon-j; jarry-p; jarry-r
colonialetonnellerie,theresia,Compagnie Coloniale de Tonnellerie,« La Thérésia »,3,hamon-j; jarry-p; jarry-r
mataroni,minesorguyane,"Cie Française du Mataroni, puis Cie des mines d'or de la Guyane française",Compagnie des Mines d'or de la Guyane française,2,kiener-l; ungauer-l
franceguyane,miniereroura,Société France-Guyane,Compagnie Minière de Roura,2,incertains-r; jameau-j
saintelieadieuvat,stelieadieuvat,Société nouvelle Saint-Élie et Adieu-Vat,Société nouvelle de St-Élie et Adieu-Vat,2,boutrouille-a; comet-p
cotonniereguyane,franceguyane,Société cotonnière de la Guyane,Société France-Guyane,1,incertains-r
cotonniereguyane,miniereroura,Société cotonnière de la Guyane,Compagnie Minière de Roura,1,incertains-r
colonialeproduitstannants,miniereroura,Compagnie Coloniale des Produits tannants,Compagnie Minière de Roura,1,hamon-j
colonialetonnellerie,miniereroura,Compagnie Coloniale de Tonnellerie,Compagnie Minière de Roura,1,hamon-j
miniereroura,theresia,Compagnie Minière de Roura,« La Thérésia »,1,hamon-j
cotonniereguyane,sucriereagricoleguyane,Société cotonnière de la Guyane,Société Sucrière et agricole de la Guyane française,1,gober-e
colonialeagricoleminiere,saintelieadieuvat,Société Coloniale Agricole et Minière,Société nouvelle Saint-Élie et Adieu-Vat,1,comet-p
colonialeagricoleminiere,stelieadieuvat,Société Coloniale Agricole et Minière,Société nouvelle de St-Élie et Adieu-Vat,1,comet-p
colonialeagricoleminiere,unionminierehautemana,Société Coloniale Agricole et Minière,Union minière de la Haute-Mana,1,lamer-l
exploitationsminieresinini,forestiereguyane,Société d'Exploitations minières de l'Inini,Société Forestière de la Guyane française,1,hellier-j
comptoirsgenerauxguyane,sucriereagricoleguyane,"Comptoirs généraux de la Guyane, puis Comptoirs généraux des colonies",Société Sucrière et agricole de la Guyane française,1,michel-a
gisementsordieumerci,saintelie,Société des Gisements d'or de Dieu-Merci,Saint-Élie,1,dommartin-g
