doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
proche-orient-moulin-de-salonique-512ab1,moulinsalonique,Société du Moulin de Salonique,censeurbanquefrance,censeur de la Banque de France,administrateur,1884,"La Cote de la Bourse et de la banque, 29 avril 1884",,Macédoine,Proche-Orient
proche-orient-salonique-monastir-297842,cheminferottomansaloniquemonastir,Société du Chemin de fer ottoman Salonique-Monastir,minesbaliakaraidin,des Mines de Balia-Karaïdin,administrateur,1906,"Recueil financier belge, 1906, p. 612",,Macédoine,Proche-Orient
proche-orient-tramways-de-salonique-fc21b9,ottomanetramwayssaloniquesalonique,"Cie ottomane des Tramways de Salonique, Salonique",commissairecomptesuniontramways,commissaire aux comptes de l'Union des Tramways,administrateur,1905,"Le Journal des finances, 22 juillet 1905",,Macédoine,Proche-Orient
