person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
modiano-l,Modiano,Levi Modiano; Lévi Modiano,3,3,12,administrateur,1910,1937,
robert-j,Robert,J. Robert,2,2,11,administrateur,1912,1937,
effendi-h,Effendi,Hadjibiar Effendi; Hadjibiar effendi,2,2,7,administrateur,1905,1920,
cavelier-a,Cavelier,A. Cavelier,2,2,6,administrateur,1923,1933,
bory-d-arnex-a,Bory d'Arnex,A. Bory d'Arnex,2,2,5,administrateur,1923,1931,
propper-e,Propper,E. Propper; Emmanuel Propper,2,2,5,administrateur,1923,1931,
salem-e,Salem,E. Salem; Emmanuel Salem,2,2,3,administrateur,1908,1910,
fernandez-i,Fernandez,I. Fernandez; Is Fernandez; Isaac Fernandez,2,2,3,administrateur,1908,1910,
robert-j-jules,Robert,Jules Robert,2,2,3,administrateur,1905,1910,
bartissol-e,Bartissol,Bartissol; Edmond Bartissol,2,2,2,administrateur,1905,1910,
nabona-j,Nabona,Joseph Nabona; Nabona,2,2,2,administrateur,1907,1910,
ed-bartissol,Ed. Bartissol,Ed. Bartissol,1,1,5,administrateur,1907,1920,
amar-s,Amar,Saül Amar,1,1,4,administrateur,1931,1940,
amar-h,Amar,H. Amar,1,1,3,administrateur,1933,1940,
carasso-j,Carasso,J. Carasso,1,1,3,administrateur,1933,1940,
bourget-j,Bourget,J. Bourget; Jacques Bourget,1,1,2,administrateur,1908,1910,
motet-t,Motet,T. Motet; Théodore Motet,1,1,2,administrateur,1908,1910,
lohnstein-l,Lohnstein,L.-A. Lohnstein; Ludovic-Auguste Lohnstein,1,1,2,administrateur,1908,1910,
misrachi-j,Misrachi,J. Misrachi; Joseph Misrachi,1,1,2,administrateur,1908,1910,
adam-g,Adam,Georges Adam,1,1,2,administrateur,1905,1907,
pouard-m,Pouard,Pouard,1,1,2,administrateur,1925,1927,
berge-l,Bergé,L. Bergé,1,1,2,president,1933,1937,
mouchot-e,Mouchot,E. Mouchot,1,1,2,administrateur,1937,1940,
berlin,Berlin,Berlin,1,1,2,administrateur,1906,1906,
ullmann-e,Ullmann,Émile Ullmann,1,1,1,administrateur,1880,1880,
kraus-m,Kraus,Maximilien Kraus,1,1,1,administrateur,1908,1908,
misrachi-a,Misrachi,Alfred Misrachi,1,1,1,administrateur,1908,1908,
eliasco-j,Eliasco,John Eliasco,1,1,1,administrateur,1908,1908,
benac-a,Bénac,A. Bénac,1,1,1,administrateur,1910,1910,
kraus,Kraus,Kraus,1,1,1,administrateur,1910,1910,
spitzer-a,Spitzer,A. Spitzer,1,1,1,administrateur,1910,1910,
stadnicki-j,Stadnicki,J. Stadnicki,1,1,1,administrateur,1910,1910,
dislere-g,Dislère,Georges Dislère,1,1,1,administrateur,1905,1905,
l-amiral-nabona,l'amiral Nabona,l'amiral Nabona,1,1,1,administrateur,1905,1905,
dislere,Dislère,Dislère,1,1,1,administrateur_delegue,1907,1907,
guilmin-h,Guilmin,Guilmin,1,1,1,administrateur,1907,1907,
masseron,Masseron,Masseron,1,1,1,administrateur,1907,1907,
levy-a,Lévy,A. Lévy,1,1,1,administrateur,1931,1931,
arditti-d,Arditti,D. Arditti,1,1,1,administrateur,1940,1940,
monnanteuil-e,Monnanteuil,E. Monnanteuil,1,1,1,president_directeur_general,1948,1948,
laurent-f,Laurent,F. Laurent,1,1,1,administrateur,1948,1948,
sorel-a,Sorel,A. Sorel,1,1,1,administrateur,1948,1948,
serpieri,Serpieri,Serpieri,1,1,1,administrateur,1910,1910,
th-mavrogordato,Th. Mavrogordato,Th. Mavrogordato,1,1,1,administrateur,1910,1910,
ed-allatini,Ed. Allatini,Ed. Allatini,1,1,1,administrateur,1910,1910,
gazay-a,Gazay,Alphonse Gazay,1,1,1,administrateur,1910,1910,
testa-c,Testa,Ch. Testa,1,1,1,administrateur,1910,1910,
rouzaud-t,Rouzaud,Toussaint Rouzaud,1,1,1,administrateur,1910,1910,
darblay-p,Darblay,Paul Darblay,1,1,1,administrateur,1884,1884,
cibiel-a,Cibiel,Alfred-Louis Cibiel,1,1,1,administrateur,1884,1884,
darblay-a,Darblay,Aimé-Henry Darblay,1,1,1,administrateur,1884,1884,
allatini-d,Allatini,Darius Allatini,1,1,1,administrateur,1884,1884,
allatini-s,Allatini,Salomon Allatini,1,1,1,administrateur,1884,1884,
caubet,Caubet,Caubet,1,1,1,president,1910,1910,
de-laurens-castelet,de Laurens-Castelet,de Laurens-Castelet,1,1,1,administrateur,1910,1910,
emm-salem,Emm. Salem,Emm. Salem,1,1,1,administrateur,1910,1910,
schrader-k,Schrader,K. Schrader,1,1,1,administrateur,1906,1906,
pdt-arthur-gwinner,pdt Arthur Gwinner,pdt Arthur Gwinner,1,1,1,administrateur,1906,1906,
v-pdt-ch-testa,v.-pdt Ch. Testa,v.-pdt Ch. Testa,1,1,1,administrateur,1906,1906,
adm-ch-abegg-arter,adm. Ch. Abegg-Arter,adm. Ch. Abegg-Arter,1,1,1,administrateur,1906,1906,
