person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
r-baudouy,cheminferottomanjonctionsaloniqueconstantinople,1,1895,1895,administrateur,1
adm-a-m-huber,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
adm-c-weise,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
adm-ch-abegg-arter,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
adm-ed-huguenin,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
adm-otto-von-kuhlmann,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
adm-s-exc-h-hoene,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
berlin,cheminferottomansaloniquemonastir,2,1906,1906,administrateur,1
constantinople,cheminferottomansaloniquemonastir,5,1906,1906,administrateur,1
munich,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
pdt-arthur-gwinner,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
schrader-k,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
stuttgart,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
v-pdt-ch-testa,cheminferottomansaloniquemonastir,1,1906,1906,administrateur,1
amar-h,immobiliereindustriellebatiment,3,1933,1940,administrateur,1
amar-s,immobiliereindustriellebatiment,4,1931,1940,administrateur,1
arditti-d,immobiliereindustriellebatiment,1,1940,1940,administrateur,1
berge-l,immobiliereindustriellebatiment,2,1933,1937,president,1
bory-d-arnex-a,immobiliereindustriellebatiment,1,1931,1931,administrateur,1
carasso-j,immobiliereindustriellebatiment,3,1933,1940,administrateur,1
cavelier-a,immobiliereindustriellebatiment,2,1931,1933,administrateur,1
laurent-f,immobiliereindustriellebatiment,1,1948,1948,administrateur,1
levy-a,immobiliereindustriellebatiment,1,1931,1931,administrateur,1
modiano-l,immobiliereindustriellebatiment,3,1931,1937,administrateur,1
monnanteuil-e,immobiliereindustriellebatiment,1,1948,1948,president_directeur_general,1
mouchot-e,immobiliereindustriellebatiment,2,1937,1940,administrateur,1
propper-e,immobiliereindustriellebatiment,1,1931,1931,administrateur,1
robert-j,immobiliereindustriellebatiment,3,1931,1937,president,1
sorel-a,immobiliereindustriellebatiment,1,1948,1948,administrateur,1
adam-g,immobiliereregieterrainssalonique,1,1907,1907,administrateur,1
bory-d-arnex-a,immobiliereregieterrainssalonique,4,1923,1929,administrateur,1
cavelier-a,immobiliereregieterrainssalonique,4,1923,1929,administrateur,1
dislere-p,immobiliereregieterrainssalonique,1,1907,1907,administrateur_delegue,1
e-propper,immobiliereregieterrainssalonique,1,1923,1923,administrateur,1
ed-bartissol,immobiliereregieterrainssalonique,5,1907,1920,administrateur,1
effendi-h,immobiliereregieterrainssalonique,5,1907,1920,administrateur,1
guilmin,immobiliereregieterrainssalonique,1,1907,1907,administrateur,1
masseron,immobiliereregieterrainssalonique,1,1907,1907,administrateur,1
modiano-l,immobiliereregieterrainssalonique,8,1912,1929,administrateur,1
nabona-j,immobiliereregieterrainssalonique,1,1907,1907,administrateur,1
pouard,immobiliereregieterrainssalonique,2,1925,1927,administrateur,1
propper-e,immobiliereregieterrainssalonique,3,1925,1929,administrateur,1
robert-j,immobiliereregieterrainssalonique,9,1907,1929,administrateur,1
rose-r,immobiliereregieterrainssalonique,1,1953,1953,commissaire_aux_comptes,0
allatini-d,moulinsalonique,1,1884,1884,administrateur,1
allatini-s,moulinsalonique,1,1884,1884,administrateur,1
cibiel-a,moulinsalonique,1,1884,1884,administrateur,1
darblay-a,moulinsalonique,1,1884,1884,administrateur,1
darblay-p,moulinsalonique,1,1884,1884,administrateur,1
seance-tenante-e,moulinsalonique,1,1884,1884,administrateur,1
bruxelles-administrateur-des-tramways-de-kharkoff,ottomanetramwayssaloniquesalonique,1,1905,1905,administrateur,1
dietrich-c,ottomanetramwayssaloniquesalonique,1,1905,1905,administrateur,1
electricite-de-verone,ottomanetramwayssaloniquesalonique,1,1905,1905,administrateur,1
en-perse-t,ottomanetramwayssaloniquesalonique,1,1905,1905,administrateur,1
guillon-f,ottomanetramwayssaloniquesalonique,1,1905,1905,administrateur,1
hammelrath-p,ottomanetramwayssaloniquesalonique,1,1905,1905,administrateur,1
s-personnes-ci-apres-mm-fernand-guillon,ottomanetramwayssaloniquesalonique,1,1905,1905,president,1
bartissol-e,portsaloniqueottomaneconstruction,1,1910,1910,president,1
caubet,portsaloniqueottomaneconstruction,1,1910,1910,president,1
de-laurens-castelet,portsaloniqueottomaneconstruction,1,1910,1910,administrateur,1
effendi-h,portsaloniqueottomaneconstruction,1,1910,1910,administrateur,1
emm-salem,portsaloniqueottomaneconstruction,1,1910,1910,administrateur,1
modiano-l,portsaloniqueottomaneconstruction,1,1910,1910,administrateur,1
nabona-j,portsaloniqueottomaneconstruction,1,1910,1910,administrateur,1
robert-j,portsaloniqueottomaneconstruction,1,1910,1910,administrateur,1
bloch-h,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
cassuto-c,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
clement-bayard-a,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
kechichoglou-s,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
mosseri-h,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
sitri-e,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
substituant-me-moyne-a-paris,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
valensi-j,tabacsmacedoineasiemineure,1,1923,1923,administrateur,1
