person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
alimentation,consortiummoruefrance,1,1937,1937,administrateur,1
angibeau-g,consortiummoruefrance,2,1926,1937,administrateur,1
arnaud-legasse,consortiummoruefrance,1,1926,1926,administrateur,1
en-gros-c,consortiummoruefrance,1,1937,1937,administrateur,1
epicerie,consortiummoruefrance,1,1937,1937,administrateur,1
hourcade-m,consortiummoruefrance,1,1937,1937,administrateur,1
legasse-a,consortiummoruefrance,1,1937,1937,administrateur,1
legasse-f,consortiummoruefrance,1,1937,1937,administrateur,1
legasse-l,consortiummoruefrance,2,1926,1937,administrateur,1
letouze-a,consortiummoruefrance,2,1926,1937,administrateur,1
parfumerie,consortiummoruefrance,1,1937,1937,administrateur,1
pepin-p,consortiummoruefrance,1,1926,1926,administrateur,1
vins,consortiummoruefrance,1,1937,1937,administrateur,1
anderson-f,francocanadiennepechesfrigorifiques,1,1926,1926,president,1
belloir,francocanadiennepechesfrigorifiques,1,1926,1926,administrateur_delegue,1
ganvin,francocanadiennepechesfrigorifiques,1,1926,1926,administrateur,1
haye,francocanadiennepechesfrigorifiques,1,1926,1926,administrateur,1
vasseur,francocanadiennepechesfrigorifiques,1,1926,1926,administrateur,1
hourcade-m,grandepeche,1,1937,1937,administrateur,1
legasse-a,grandepeche,2,1937,1937,administrateur,1
legasse-j,grandepeche,1,1937,1937,vice_president,1
legasse-l,grandepeche,3,1937,1937,administrateur,1
urtasum,grandepeche,1,1937,1937,administrateur,1
arnaud-legasse,moruesecheriesfecamp,1,1926,1926,administrateur_delegue,1
houduce-e,moruesecheriesfecamp,1,1926,1926,president,1
houduce-fils-e,moruesecheriesfecamp,1,1926,1926,administrateur,1
hourcade-m,moruesecheriesfecamp,1,1926,1926,administrateur,1
legasse-j,moruesecheriesfecamp,1,1926,1926,administrateur,1
legasse-l,moruesecheriesfecamp,1,1926,1926,administrateur_delegue,1
pepin-p,moruesecheriesfecamp,1,1926,1926,administrateur_delegue,1
