doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
proche-orient-balia-karaidin-7d18fa,https://entreprises-coloniales.fr/proche-orient/Balia-Karaidin.pdf,company,Balia-Karaïdin,,Empire ottoman/Turquie,Proche-Orient,1892,1940,Balia-Karaïdin (Société anonyme ottomane des mines de)(1892-1940) : plomb argentifère
proche-orient-banque-ottomane-3228f0,https://entreprises-coloniales.fr/proche-orient/Banque_ottomane.pdf,company,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p.",,Empire ottoman/Turquie,Proche-Orient,1863,1925,"Banque impériale ottomane (1863-1925), puis Banque ottomane ou Osmanli Bankasi (1925-1996), 289 p."
proche-orient-bfpo-1921-1933-f5d48f,https://entreprises-coloniales.fr/proche-orient/BFPO-1921-1933.pdf,company,Banque française des pays d’Orient,,Empire ottoman/Turquie,Proche-Orient,1921,1933,Banque française des pays d’Orient (1921-1933)
proche-orient-ch-de-fer-orientaux-0e395a,https://entreprises-coloniales.fr/proche-orient/Ch._de_fer_orientaux.pdf,company,Compagnie d'exploitation des Chemins de fer orientaux,,Empire ottoman/Turquie,Proche-Orient,,,Chemins de fer orientaux (Compagnie d'exploitation des) : la ligne de l'Orient-Express tronçonnée par les guerres d'indépendance
proche-orient-ch-fer-moudania-brousse-ff5e05,https://entreprises-coloniales.fr/proche-orient/Ch._fer_Moudania-Brousse.pdf,company,Société ottomane du Chemin de fer de Moudania à Brousse,,Empire ottoman/Turquie,Proche-Orient,1891,,Chemin de fer de Moudania à Brousse (Société ottomane du)(1891)
proche-orient-ch-fer-smyrne-cassaba-7bf87e,https://entreprises-coloniales.fr/proche-orient/Ch._fer_Smyrne-Cassaba.pdf,company,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,,Empire ottoman/Turquie,Proche-Orient,1894,,Chemin de fer Smyrne-Cassaba et prolongement (Société ottomane du)(1894)
proche-orient-charbonnages-d-heraclee-a43a54,https://entreprises-coloniales.fr/proche-orient/Charbonnages_d'Heraclee.pdf,company,"Société ottomane d'Héraclée, puis Société française d'Héraclée",,Empire ottoman/Turquie,Proche-Orient,1896,1937,"Héraclée (Société ottomane d')(S.O.H.)(1896-1937), puis Société française d'Héraclée : charbonnages à Zongouldak (mer Noire)"
proche-orient-cie-frse-de-l-est-europeen-af69d8,https://entreprises-coloniales.fr/proche-orient/Cie_frse_de_l_Est_Europeen.pdf,company,Compagnie Française de l'Est européen,,Empire ottoman/Turquie,Proche-Orient,1921,,"Française de l'Est européen (Compagnie)(S.A., 1921) : Constantinople, Smyrne. Puis Compagnie française, commerciale et financière"
proche-orient-ciments-orientaux-8c650a,https://entreprises-coloniales.fr/proche-orient/Ciments_orientaux.pdf,company,Société industrielle des Ciments orientaux,,Empire ottoman/Turquie,Proche-Orient,1928,,"Ciments orientaux (Société industrielle des)(S.A., 1928)"
proche-orient-consortium-de-constantinople-739cc3,https://entreprises-coloniales.fr/proche-orient/Consortium_de_Constantinople.pdf,company,Consortium de Constantinople,,Empire ottoman/Turquie,Proche-Orient,1911,,"Consortium de Constantinople (1911), Bruxelles : holding international électrique"
