company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
heraclee,ottomaneheraclee,Société d'Héraclée,"Société ottomane d'Héraclée, puis Société française d'Héraclée",9,boutan; deffes-j; emond-r; fournier; genebrias-de-fredaigue-g; haladjian-p; rey-a; wiener-h; zarifi
financiereorient,ottomanecheminfersmyrnecassabaprolongement,Societé Financière d'Orient,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,4,auboyneau-g; henrotte; nagelmackers; naville-p
baliakaraidin,minesbaliakaraidin,Balia-Karaïdin,Mines de Balia-Karaïdin,3,ed-mille; eugenidi-e; rouzaud-t
ottomanecheminfersmyrnecassabaprolongement,tombac,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,Société du Tombac,3,auboyneau-g; naville-p; pangiris-bey-s
ottomanecheminfersmyrnecassabaprolongement,ottomaneheraclee,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,"Société ottomane d'Héraclée, puis Société française d'Héraclée",3,auboyneau-g; deffes-j; pangiris-bey-s
financiereorient,nationalecommerceindustrieagriculturedansempireottoman,Societé Financière d'Orient,"Société Nationale pour le Commerce, l’industrie et l’agriculture dans l’empire ottoman",3,benac-a; isaac-de-camondo; mirabaud-a
minesbaliakaraidin,ottomanemineskarassou,Mines de Balia-Karaïdin,Société ottomane des mines de Karassou,2,is-fernandez; rouzaud-t
minesbaliakaraidin,nationalecommerceindustrieagriculturedansempireottoman,Mines de Balia-Karaïdin,"Société Nationale pour le Commerce, l’industrie et l’agriculture dans l’empire ottoman",2,pissard-l; thors-j
minesbaliakaraidin,orientalcarpetmanufacturersltd,Mines de Balia-Karaïdin,"Oriental Carpet Manufacturers, Ltd",2,arachtingi-j; tanqueray-g
financiereorient,tombac,Societé Financière d'Orient,Société du Tombac,2,auboyneau-g; naville-p
ottomaneheraclee,tombac,"Société ottomane d'Héraclée, puis Société française d'Héraclée",Société du Tombac,2,auboyneau-g; pangiris-bey-s
heraclee,ottomanecheminfersmyrnecassabaprolongement,Société d'Héraclée,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,2,deffes-j; sallandrouze-de-lamornais
ottomaneheraclee,quaisdocksentrepotsconstantinople,"Société ottomane d'Héraclée, puis Société française d'Héraclée","Société des Quais, docks et entrepôts de Constantinople",2,deffes-j; zarifi-l
baliakaraidin,ottomanemineskarassou,Balia-Karaïdin,Société ottomane des mines de Karassou,1,rouzaud-t
baliakaraidin,ottomaneeauxconstantinople,Balia-Karaïdin,Compagnie ottomane des Eaux de Constantinople,1,fernandez-i
minesbaliakaraidin,quaisdocksentrepotsconstantinople,Mines de Balia-Karaïdin,"Société des Quais, docks et entrepôts de Constantinople",1,henry-a
banquepaysorient,exploitationcheminsferorientaux,Banque française des pays d’Orient,Compagnie d'exploitation des Chemins de fer orientaux,1,fabri-c
banquepaysorient,industriellecommercialeagricoleturquie,Banque française des pays d’Orient,"Société Industrielle, Commerciale et Agricole de Turquie",1,orosdi-l
banquepaysorient,nationalecommerceindustrieagriculturedansempireottoman,Banque française des pays d’Orient,"Société Nationale pour le Commerce, l’industrie et l’agriculture dans l’empire ottoman",1,menasche-j
exploitationcheminsferorientaux,nationalecommerceindustrieagriculturedansempireottoman,Compagnie d'exploitation des Chemins de fer orientaux,"Société Nationale pour le Commerce, l’industrie et l’agriculture dans l’empire ottoman",1,bey-s
financiereorient,ottomaneheraclee,Societé Financière d'Orient,"Société ottomane d'Héraclée, puis Société française d'Héraclée",1,auboyneau-g
heraclee,quaisdocksentrepotsconstantinople,Société d'Héraclée,"Société des Quais, docks et entrepôts de Constantinople",1,deffes-j
ottomanecheminfersmyrnecassabaprolongement,quaisdocksentrepotsconstantinople,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,"Société des Quais, docks et entrepôts de Constantinople",1,deffes-j
heraclee,nationalecommerceindustrieagriculturedansempireottoman,Société d'Héraclée,"Société Nationale pour le Commerce, l’industrie et l’agriculture dans l’empire ottoman",1,genebrias-de-fredaigue-g
nationalecommerceindustrieagriculturedansempireottoman,ottomaneheraclee,"Société Nationale pour le Commerce, l’industrie et l’agriculture dans l’empire ottoman","Société ottomane d'Héraclée, puis Société française d'Héraclée",1,genebrias-de-fredaigue-g
ottomaneeauxconstantinople,ottomaneheraclee,Compagnie ottomane des Eaux de Constantinople,"Société ottomane d'Héraclée, puis Société française d'Héraclée",1,zarifi-l
ottomaneeauxconstantinople,quaisdocksentrepotsconstantinople,Compagnie ottomane des Eaux de Constantinople,"Société des Quais, docks et entrepôts de Constantinople",1,zarifi-l
financiereorient,heraclee,Societé Financière d'Orient,Société d'Héraclée,1,laurans-a
orientalcarpetmanufacturersltd,tombac,"Oriental Carpet Manufacturers, Ltd",Société du Tombac,1,pappadopoulo
