company_key,company_name,attribute,value,year,source_ref,doc_id
baliakaraidin,Balia-Karaïdin,capital,4.500.000 fr.,1899,"La Cote de la Bourse et de la banque, 30 mai 1899",proche-orient-balia-karaidin-7d18fa
baliakaraidin,Balia-Karaïdin,capital,4.500.000 fr.,1899,"L’Écho des mines et de la métallurgie, 13 juillet 1899",proche-orient-balia-karaidin-7d18fa
baliakaraidin,Balia-Karaïdin,head_office,"Constantinople, est, à partir",1903,"Le Journal des mines, 2 août 1903",proche-orient-balia-karaidin-7d18fa
baliakaraidin,Balia-Karaïdin,head_office,"de la Société. Kankeny Yéni Han, no 30",1904,"La Cote de la Bourse et de la banque,14 novembre 1904",proche-orient-balia-karaidin-7d18fa
baliakaraidin,Balia-Karaïdin,head_office,"Constantinople, 30, Kara-Keuy Yéni-Han",1906,"Recueil financier belge, 1906, p. 551",proche-orient-balia-karaidin-7d18fa
minesbaliakaraidin,Mines de Balia-Karaïdin,capital,8.000.000 francs,1913,"Gil Blas, 5 février 1913",proche-orient-balia-karaidin-7d18fa
minesbaliakaraidin,Mines de Balia-Karaïdin,head_office,de l’exploitation à la mer va permettre un,1914,"Le Journal des chemins de fer, 27 juin 1914, p. 633-634",proche-orient-balia-karaidin-7d18fa
minesbaliakaraidin,Mines de Balia-Karaïdin,head_office,"de la société : Merkez Rihtim Han Galata, Istanbul, où les",1933,"Le Journal des finances, 10 mars 1933",proche-orient-balia-karaidin-7d18fa
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,de la Banque,1865,"Le Temps, 16 septembre 1865",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,"du Crédit mobilier, avant déménagement en",1865,"Le Journal des débats, 19 décembre 1865",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,de la Société,1875,"Le Messager de Paris, 10 avril 1875",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,"ainsi que dans les succursales. En outre, il stipule",1886,"Le Journal des chemins de fer, 12 juin 1886, p. 373",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,Londres et qui a cru devoir apporter des changements dans le haut,1889,"Le Figaro, 20 septembre 1889",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,principal que dans les,1891,"Le Journal des chemins de fer, des mines et des travaux publics, 21 mars 1891",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,est à,1895,"Cote de la Bourse et de la banque, 12 novembre 1895",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",capital,10 millions francs,1896,"Le Temps, 2 mars 1896",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,de la banque. Voyant que cette lutte pouvait durer longtemps sans porter grande,1896,"Le Journal des débats, 3 septembre 1896",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,"central de Constantinople, de l’agence et du bureau",1899,"L'Information financière, économique et politique, 7 décembre 1899",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,central de la Banque,1903,"Le Journal des débats, 31 janvier 1903",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,en notre,1903,"Le Temps, 23 mai 1903",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,Constantinople,1905,"Le Temps, 1er juillet 1905",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,"central de la Banque Ottomane, à Galata",1911,"La Jeune Turquie, 22 février 1911",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,central et des agences,1911,"Le Capitaliste, 9 octobre 1911",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",capital,67.500.000 fr.,1911,"Le Journal des finances, 25 novembre 1911",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",head_office,de la société et à la Banque impériale ottomane,1912,"Le Temps, 13 avril 1912",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",founded_date,1863-02-04,1912,"Cote de la Bourse et de la banque, 27 juin 1912",proche-orient-banque-ottomane-3228f0
banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p",capital,500.000 francs,1914,"Le Temps, 11 février 1914",proche-orient-banque-ottomane-3228f0
banquepaysorient,Banque française des pays d'Orient,capital,25 millions francs,1922,"Le Petit Bleu, 3 mars 1922",proche-orient-bfpo-1921-1933-f5d48f
banquepaysorient,Banque française des pays d'Orient,head_office,"17, rue Scribe, à Paris, qui, sous ce titre, a pour objet de favoriser",1922,"Le Petit Bleu, 3 mars 1922",proche-orient-bfpo-1921-1933-f5d48f
banquepaysorient,Banque française des pays d'Orient,head_office,centrai de Galata et la succursale de Stamboul ont,1922,"Le Petit Bleu, 30 juin 1922",proche-orient-bfpo-1921-1933-f5d48f
exploitationcheminsferorientaux,Compagnie d'exploitation des Chemins de fer orientaux,head_office,"Vienne (Autriche), Wallnerstrasse, 2",1903,"Le Journal des chemins de fer, 5 septembre 1903",proche-orient-ch-de-fer-orientaux-0e395a
exploitationcheminsferorientaux,Compagnie d'exploitation des Chemins de fer orientaux,head_office,"Constantinople, il est tout",1908,"Le Journal des débats, 18 octobre 1908",proche-orient-ch-de-fer-orientaux-0e395a
exploitationcheminsferorientaux,Compagnie d'exploitation des Chemins de fer orientaux,founded_date,1879-12-23,1911,"Le Journal des finances, 18 novembre 1911",proche-orient-ch-de-fer-orientaux-0e395a
exploitationcheminsferorientaux,Compagnie d'exploitation des chemins de fer orientaux,capital,4.850.000 francs,1929,"Le Journal des finances, 28 juin 1929",proche-orient-ch-de-fer-orientaux-0e395a
exploitationcheminsferorientaux,Compagnie d'exploitation des chemins de fer orientaux,capital,10 francs,1933,"Le Journal des débats, 26 février 1933",proche-orient-ch-de-fer-orientaux-0e395a
ottomanecheminfermoudaniabrousse,Société ottomane du Chemin de fer de Moudania à Brousse,capital,500.000 francs,1899,"La Nation, 8 décembre 1899",proche-orient-ch-fer-moudania-brousse-ff5e05
ottomanecheminfermoudaniabrousse,Société ottomane du Chemin de fer de Moudania à Brousse,founded_date,1891-08-06,1904,"L'Information financière, économique et politique, 6 mai 1904",proche-orient-ch-fer-moudania-brousse-ff5e05
ottomanecheminfermoudaniabrousse,Société ottomane du Chemin de fer de Moudania à Brousse,head_office,Constantinople,1904,"L'Information financière, économique et politique, 6 mai 1904",proche-orient-ch-fer-moudania-brousse-ff5e05
ottomanecheminfersmyrnecassabaprolongement,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,capital,16 millions francs,,,proche-orient-ch-fer-smyrne-cassaba-7bf87e
ottomanecheminfersmyrnecassabaprolongement,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,capital,16 millions francs,1894,"Le Journal des débats, 25 juillet 1894",proche-orient-ch-fer-smyrne-cassaba-7bf87e
ottomanecheminfersmyrnecassabaprolongement,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,capital,16 millions francs,1895,"Le Journal des débats, 21 mars 1895",proche-orient-ch-fer-smyrne-cassaba-7bf87e
ottomanecheminfersmyrnecassabaprolongement,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,founded_date,1894-07-18,1895,"Le Figaro, 22 mars 1895",proche-orient-ch-fer-smyrne-cassaba-7bf87e
ottomanecheminfersmyrnecassabaprolongement,Société ottomane du Chemin de fer Smyrne-Cassaba et prolongement,capital,16 millions francs,1895,"Le Figaro, 22 mars 1895",proche-orient-ch-fer-smyrne-cassaba-7bf87e
