doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
pacifique-aec-1922-polynesie-fd5136,https://entreprises-coloniales.fr/pacifique/AEC_1922-Polynesie.pdf,source_document,Annuaire des entreprises coloniales 1922-Polynésie,Documents généraux,Tahiti (Polynésie),Pacifique,,,Annuaire des entreprises coloniales 1922-Polynésie
pacifique-aec-1926-polynesie-318e90,https://entreprises-coloniales.fr/pacifique/AEC_1926-Polynesie.pdf,source_document,Annuaire des entreprises coloniales 1926-Polynésie,Documents généraux,Tahiti (Polynésie),Pacifique,,,Annuaire des entreprises coloniales 1926-Polynésie
pacifique-aec-1937-polynesie-fab2c0,https://entreprises-coloniales.fr/pacifique/AEC_1937-Polynesie.pdf,source_document,Annuaire des entreprises coloniales 1937-Polynesie,Documents généraux,Tahiti (Polynésie),Pacifique,,,Annuaire des entreprises coloniales 1937-Polynesie
pacifique-aec-1951-polynesie-785e7c,https://entreprises-coloniales.fr/pacifique/AEC_1951-Polynesie.pdf,source_document,Annuaire des entreprises coloniales 1951-Polynesie,Documents généraux,Tahiti (Polynésie),Pacifique,,,Annuaire des entreprises coloniales 1951-Polynesie
pacifique-agricole-de-mopelia-e70291,https://entreprises-coloniales.fr/pacifique/Agricole_de_Mopelia.pdf,company,Société agricole de Mopélia,Sociétés,Tahiti (Polynésie),Pacifique,,,Mopélia (Tahiti)(Société agricole de) : cocoteraie
pacifique-apercu-eco-tahiti-1932-3588d6,https://entreprises-coloniales.fr/pacifique/Apercu_eco._Tahiti-1932.pdf,source_document,Aperçus économiques de Tahiti 1931-1932,Documents généraux,Tahiti (Polynésie),Pacifique,,,Aperçus économiques de Tahiti 1931-1932
pacifique-archipel-des-tuamotou-26de31,https://entreprises-coloniales.fr/pacifique/Archipel_des_Tuamotou.pdf,source_document,"L'Archipel des Tuamotou, par R. Nauzières",Documents généraux,Tahiti (Polynésie),Pacifique,1919,,"Archipel des Tuamotou (Tuamotu)(L'), par R. Nauzières (1919) : cocotiers, nacre, huîtres perlières, pêche, les camelots du Pacifique, l'endettement"
pacifique-bq-indoch-tahiti-d579e8,https://entreprises-coloniales.fr/pacifique/Bq_Indoch.-Tahiti.pdf,company,La Banque de l'Indochine à Papeete,Sociétés,Tahiti (Polynésie),Pacifique,,,La Banque de l'Indochine à Papeete
pacifique-ciao-1927-1934-0e4f28,https://entreprises-coloniales.fr/pacifique/CIAO_1927-1934.pdf,company,Compagnie Immobilière et Agricole de l'Océanie,Sociétés,Tahiti (Polynésie),Pacifique,1927,1934,Immobilière et Agricole de l'Océanie (Compagnie)(CIAO)(1927-1934)
pacifique-cie-franco-tahitienne-a72031,https://entreprises-coloniales.fr/pacifique/Cie_franco-tahitienne.pdf,company,Compagnie Franco-Tahitienne,Sociétés,Tahiti (Polynésie),Pacifique,1920,1927,"Franco-Tahitienne (Compagnie)(1920-1927) : commerce, navigation"
