company_key,company_name,attribute,value,year,source_ref,doc_id
comptoirsoceanie,Comptoirs français d'Océanie,head_office,"13, rue Ballu, PARIS (9e)[= 393, 404. Puis 13 b, rue des Mathurins]",1922,Annuaire des entreprises coloniales,pacifique-aec-1922-polynesie-fd5136
comptoirsoceanie,Comptoirs français d'Océanie,head_office,d’exploit. — Magasin de vente,1922,"Ann. entrep. col., 1922",pacifique-aec-1922-polynesie-fd5136
ilesmarquises,Sté française des îles Marquises,capital,1.200.000 fr.,1922,"Ann. entrep. col., 1922",pacifique-aec-1922-polynesie-fd5136
ilesmarquises,Sté française des îles Marquises,head_office,"d'exploit. et comptoirs. — Taiohac (Nuka-Niva), Atuona, Hua-hoa (Îles",1922,"Ann. entrep. col., 1922",pacifique-aec-1922-polynesie-fd5136
phosphatesoceanie,Cie française des phosphates de l'Océanie,founded_date,1908-10-15,1926,Annuaire des entreprises coloniales,pacifique-aec-1926-polynesie-318e90
comptoirsoceanie,Comptoirs français d'Océanie,founded_date,1917-12-22,1926,Annuaire des entreprises coloniales,pacifique-aec-1926-polynesie-318e90
agricolemopelia,Société agricole de Mopélia,founded_date,1922-11-08,1926,Annuaire des entreprises coloniales,pacifique-aec-1926-polynesie-318e90
agricolemopelia,Société agricole de Mopélia,head_office,Papeete (Tahiti),1926,Annuaire des entreprises coloniales,pacifique-aec-1926-polynesie-318e90
cotonniereetablissementsoceanie,Société cotonnière des Établissements français de l'Océanie,head_office,Raiatea (Iles-sous-le-Vent). — Magasin de vente à Uturoa,1926,Annuaire des entreprises coloniales,pacifique-aec-1926-polynesie-318e90
etablissementsemiledammann,Société des Établissements Émile Dammann,head_office,"Auckland, Nlle-Zélande). — Tissus, armateurs",1926,Annuaire des entreprises coloniales,pacifique-aec-1926-polynesie-318e90
phosphatesoceanie,Cie française des phosphates de l'Océanie,founded_date,1908-10-15,1937,Annuaire des entreprises coloniales,pacifique-aec-1937-polynesie-fab2c0
commercialeilespacifique,Société commerciale française des îles du Pacifique,capital,500.000 francs,1937,Annuaire des entreprises coloniales,pacifique-aec-1937-polynesie-fab2c0
petrolesshellilesfrancaisespacifique,Société des pétroles Shell des îles françaises du Pacifique,head_office,"Auckland, Nouvelle-Zélande). — Tissus",1937,Annuaire des entreprises coloniales,pacifique-aec-1937-polynesie-fab2c0
phosphatesoceanie,Cie française des phosphates de l'Océanie,founded_date,1908-10-15,1951,Annuaire des entreprises coloniales,pacifique-aec-1951-polynesie-785e7c
tahiti,Cie française de Tahiti,head_office,"51, avenue Franklin-Roosevelt, PARIS (17e)",1951,Annuaire des entreprises coloniales,pacifique-aec-1951-polynesie-785e7c
petrolesshellilesfrancaisespacifique,Société des pétroles Shell des îles françaises du Pacifique,head_office,"Auckland Nlle-Zélande). — Tissus, armateurs",1951,Annuaire des entreprises coloniales,pacifique-aec-1951-polynesie-785e7c
