company_id_1,company_id_2,period,weight,shared_directors
minessiguiri,miniereguinee,1914_1929,2,drosso-c; villiaume-m
exploitationsminieresafriqueoccidentale,guineennerecherchesexploitationsminieres,1930_1944,3,baer-e; bryce-doyle-d; de-breteuil-c
mineshauteguinee,minierekobabalato,pre_1914,4,collignon; lethel-t; mollet-h; perquel-j
dragagesauriferestinkisso,minierekobabalato,pre_1914,3,d-iray; mollet-h; rodolphe-le-prevost
lyonnaisegisementsauriferesguinee,minierekobabalato,pre_1914,2,lamaiziere; lethel-t
minessiguiri,minierekobabalato,pre_1914,2,collignon-a; perquel-j
dragagesauriferestinkisso,mineshauteguinee,pre_1914,1,mollet-h
lyonnaisegisementsauriferesguinee,mineshauteguinee,pre_1914,1,lethel-t
minessiguiri,miniereguinee,pre_1914,1,buffet-p
mineshauteguinee,minessiguiri,pre_1914,1,perquel-j
