person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
adriaensen-l,agricoleguinee,1,1923,1923,administrateur,1
d-alauzier-j,agricoleguinee,1,1937,1937,administrateur,1
d-alauzier-l,agricoleguinee,1,1923,1923,administrateur,1
d-alauzier-m,agricoleguinee,1,1937,1937,president,1
de-camaret-h,agricoleguinee,1,1923,1923,administrateur,1
de-chatellus-p,agricoleguinee,1,1937,1937,administrateur,1
de-gheest-j,agricoleguinee,1,1923,1923,administrateur,1
delubac-a,agricoleguinee,1,1923,1923,administrateur,1
et-raoul-woycikowsky,agricoleguinee,1,1923,1923,administrateur,1
meriadec-du-plessix-quenquis,agricoleguinee,1,1923,1923,administrateur,1
robert-g,agricoleguinee,2,1923,1937,administrateur,1
ullens-de-schooten-m,agricoleguinee,1,1923,1923,administrateur,1
accambray-l,agriculturecommerceindustrieafrique,3,1922,1922,administrateur,1
beynis,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
beynis-g,agriculturecommerceindustrieafrique,2,1922,1922,administrateur,1
bonnafont,agriculturecommerceindustrieafrique,1,1951,1951,administrateur,1
cosnier-h,agriculturecommerceindustrieafrique,3,1922,1922,administrateur,1
damour-p,agriculturecommerceindustrieafrique,1,1951,1951,administrateur,1
dreifuss-s,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
dreyfus-sic-dreifuss-s,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
dreyfuss,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
gheerbant,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
gheerbrandt-j,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
jehan-laurent-accambray,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
lemoine,agriculturecommerceindustrieafrique,1,1951,1951,president,1
loi,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
malterre-e,agriculturecommerceindustrieafrique,1,1951,1951,administrateur,1
poizat-e,agriculturecommerceindustrieafrique,3,1922,1922,administrateur,1
publiciste-a-paris,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
tournan-depute-i,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
tournan-i,agriculturecommerceindustrieafrique,1,1951,1951,administrateur,1
tournan-statuts-deposes-chez-me-goupil,agriculturecommerceindustrieafrique,1,1922,1922,administrateur,1
halle-c,bananeraiesguineennes,1,1927,1927,gerant,0
halle-chateau-d-orange-d,bananeraiesguineennes,1,1927,1927,gerant,0
st-jean-sur-mayenne,bananeraiesguineennes,1,1927,1927,gerant,0
auxiliaire-africaine-s,bananeriesafricaines,1,1938,1938,administrateur,1
delmas-p,bananeriesafricaines,1,1938,1938,administrateur,1
delmas-r,bananeriesafricaines,2,1933,1938,administrateur,1
fouque-r,bananeriesafricaines,1,1933,1933,administrateur,1
freres-m,bananeriesafricaines,2,1933,1938,administrateur,1
loste-h,bananeriesafricaines,2,1933,1938,administrateur,1
o-quin-p,bananeriesafricaines,2,1933,1938,administrateur_delegue,1
p-forveille-imprimeur-de-titres-paris-rodez,bananeriesafricaines,1,1929,1929,administrateur,1
de-thevenard,camayenne,1,1909,1909,administrateur,1
deposes-chez-me-moyne-s,camayenne,1,1909,1909,administrateur,1
guiraud-e,camayenne,2,1909,1909,administrateur,1
guiraud-j,camayenne,2,1909,1909,administrateur,1
paul-raineau-a,camayenne,1,1909,1909,administrateur,1
