doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-occidentale-aec-1951-guinee-c7cf01,constantinfrere,Constantin et frère,mauriceperrinplantationmoukarim,Maurice Perrin. Plantation Moukarim,gerant,1951,Annuaire des entreprises coloniales,,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-aec-1951-guinee-c7cf01,constantinfrere,Constantin et frère,coyahplantationssaintyves,Coyah. Plantations Saint-Yves,gerant,1951,Annuaire des entreprises coloniales,,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-aec-1951-guinee-c7cf01,constantinfrere,Constantin et frère,pierreclastresplantationsamaya,Pierre Clastres°. Plantation de la Samaya,gerant,1951,Annuaire des entreprises coloniales,,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-aec-1951-guinee-c7cf01,constantinfrere,Constantin et frère,bananeraieplantationssoutisougueta,Bananeraie. Plantations de Sou Ti à Sougueta,gerant,1951,Annuaire des entreprises coloniales,,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-bananeraies-kin-san-6f7e08,culturesbananeraieskinsan,Société des Cultures et bananeraies du Kin-San,nosplantationslonguiceteffet,nos plantations de Longui. À cet effet,administrateur,1930,"L'Information financière, économique et politique, 25 janvier 1930",Agro-alimentaire,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-bananeries-africaines-74d23c,bananeriesafricaines,Bananeries africaines,auxiliaireafricaine,Société auxiliaire africaine,president,1933,"Journal officiel de la Guinée française, 15 novembre 1933",Agro-alimentaire,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-cacia-3f07f1,agriculturecommerceindustrieafrique,"Cie d'Agriculture, de commerce et d'industrie d'Afrique",banquejacquesgunzburg,de la Banque Jacques Gunzburg],administrateur,1922,"Bulletin mensuel de l’Agence économique de l’AOF, mars 1922, p. 82",Agro-alimentaire,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-cie-miniere-de-conakry-09b654,miniereconakry,Compagnie Minière de Conakry,bureauminierfranceoutremer,Bureau minier de la France d'Outre-Mer,administrateur,,,Agro-alimentaire,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-cie-miniere-de-conakry-09b654,miniereconakry,Compagnie Minière de Conakry,francoamericainemetaux,Cie franco-américaine des métaux,administrateur,,,Agro-alimentaire,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-coloniale-du-fouta-djaion-b3339d,colonialefoutadjalon,Société Coloniale du Fouta-Djalon,loi,Loi,administrateur,1919,"La Cote de la Bourse et de la banque, 3 juillet 1919",Commerce,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-minafro-ba202f,exploitationsminieresafriqueoccidentale,Exploitations minières en Afrique Occidentale,banqueunionparisienne,Banque de l'Union Parisienne,administrateur,1935,"Archives commerciales de la France, 18 octobre 1935",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-minafro-ba202f,exploitationsminieresafriqueoccidentale,Exploitations minières en Afrique Occidentale,minierecoloniale,Compagnie Minière Coloniale,administrateur,1935,"Archives commerciales de la France, 18 octobre 1935",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-minafro-ba202f,exploitationsminieresafriqueoccidentale,Exploitations minières en Afrique Occidentale,congocommerce,Compagnie du Congo pour le Commerce,administrateur,1935,"Archives commerciales de la France, 18 octobre 1935",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-minafro-ba202f,exploitationsminieresafriqueoccidentale,Exploitations minières en Afrique Occidentale,industrie,l'Industrie,administrateur,1935,"Archives commerciales de la France, 18 octobre 1935",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-minafro-ba202f,exploitationsminieresafriqueoccidentale,Exploitations minières en Afrique Occidentale,londresbanqueunionparisienne,Londres. BANQUE DE L'UNION PARISIENNE,administrateur,1935,"Archives commerciales de la France, 18 octobre 1935",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-minafro-ba202f,exploitationsminieresafriqueoccidentale,Exploitations minières en Afrique Occidentale,parisminierecoloniale,Paris. COMPAGNIE MINIÈRE COLONIALE,administrateur,1935,"Archives commerciales de la France, 18 octobre 1935",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-soguinex-415099,guineennerecherchesexploitationsminieres,Société Guinéenne de Recherches et d'exploitations minières,gouvernementof,Gouvernement général de l'A. O F,administrateur,1950,"Paris-Dakar, 22 septembre 1950",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-soguinex-415099,guineennerecherchesexploitationsminieres,Société Guinéenne de Recherches et d'exploitations minières,gouvernementguinee,Gouvernement de la Guinée française,administrateur,1950,"Paris-Dakar, 22 septembre 1950",Mines,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-unicomer-8e60ca,unioncomptoirsoutremer,Union des comptoirs d'outre-mer,echangescoloniaux,Société d'échanges coloniaux,administrateur,,,Commerce,Guinée Conakry,Afrique occidentale francaise
afrique-occidentale-unicomer-8e60ca,unioncomptoirsoutremer,Union des comptoirs d'outre-mer,banqueescompte,Banque d'escompte,directeur,,,Commerce,Guinée Conakry,Afrique occidentale francaise
