doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-equatoriale-adef-port-gentil-485761,https://entreprises-coloniales.fr/afrique-equatoriale/ADEF-Port-Gentil.pdf,company,"S.A., 1929 Anciens Établissements A. Defaye",Agro-alimentaire,Gabon,Afrique equatoriale francaise,,,"Anciens Établissements A. Defaye (Société anonyme congolaise des)(ADEF)(S.A., 1929), Port-Gentil : import-export, exploitation forestière"
afrique-equatoriale-africaine-de-placages-90981c,https://entreprises-coloniales.fr/afrique-equatoriale/Africaine_de_placages.pdf,company,Société Africaine de placages,Industrie,Gabon,Afrique equatoriale francaise,1939,1967,"Africaine de placages (Société)(1939-1967), Port-Gentil"
afrique-equatoriale-agricole-de-batah-b66492,https://entreprises-coloniales.fr/afrique-equatoriale/Agricole_de_Batah.pdf,company,Société Agricole de Batah,Agro-alimentaire,Gabon,Afrique equatoriale francaise,1897,1903,Agricole de Batah (Société)(1897-1903)
afrique-equatoriale-agricole-de-ngoko-b4a390,https://entreprises-coloniales.fr/afrique-equatoriale/Agricole_de_NGoko.pdf,company,Société Agricole de N’Kogo,Agro-alimentaire,Gabon,Afrique equatoriale francaise,1900,1921,Agricole de N’Kogo (Société)(1900-1921) : cacaoyers
afrique-equatoriale-agricole-du-gabon-3bd6b1,https://entreprises-coloniales.fr/afrique-equatoriale/Agricole_du_Gabon.pdf,company,"Société des Plantations d'Assuku, puis Agricole du Gabon",Agro-alimentaire,Gabon,Afrique equatoriale francaise,1909,,"Plantations d'Assuku (Société des)(1909), puis Agricole du Gabon (Société)(1913) : okoumé, café, huile de palme"
afrique-equatoriale-agricole-et-industrielle-ogooue-8fd3ca,https://entreprises-coloniales.fr/afrique-equatoriale/Agricole_et_Industrielle_Ogooue.pdf,company,Société Agricole et Industrielle de l’Ogooué,Agro-alimentaire,Gabon,Afrique equatoriale francaise,,,Agricole et Industrielle de l’Ogooué (Société)
afrique-equatoriale-antonelli-expl-forest-e7268d,https://entreprises-coloniales.fr/afrique-equatoriale/Antonelli-expl._forest.pdf,company,"Les débuts de l'exploitation forestière au Gabon, par Étienne Antonelli",documents,Gabon,Afrique equatoriale francaise,1927,,"Les débuts de l'exploitation forestière au Gabon, par Étienne Antonelli (1927)"
afrique-equatoriale-bois-du-gabon-450c87,https://entreprises-coloniales.fr/afrique-equatoriale/Bois_du_Gabon.pdf,company,Société des Bois du Gabon,Industrie,Gabon,Afrique equatoriale francaise,,,Bois du Gabon (Société des)
afrique-equatoriale-caoutchoucs-du-gabon-11c528,https://entreprises-coloniales.fr/afrique-equatoriale/Caoutchoucs_du_Gabon.pdf,company,Société des Caoutchoucs du Gabon,Agro-alimentaire,Gabon,Afrique equatoriale francaise,1926,,Caoutchoucs du Gabon (Société des)(1926)
afrique-equatoriale-ccaef-90c5e3,https://entreprises-coloniales.fr/afrique-equatoriale/CCAEF.pdf,company,"Compagnie Commerciale de l'Afrique équatoriale française, puis Commerciale, agricole et forestière",Industrie,Gabon,Afrique equatoriale francaise,1909,,"Commerciale de l'Afrique équatoriale française (Compagnie)(CCAEF)(1909)(Anc. Éts F. Brandon), puis Commerciale, agricole et forestière (Compagnie)(1960) : exploitation forestière"
