doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
afrique-equatoriale-africaine-de-placages-90981c,africaineplacagesportgentil,"Cie Africaine de placages, PORT-GENTIL, A",exploitationsforestieresafricaines,Cie d'exploitations forestières africaines,administrateur,1951,"AEC 1951, p. 453",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-caoutchoucs-du-gabon-11c528,caoutchoucsgabon,Société des Caoutchoucs du Gabon,forestieresanghaoubangui,et la Compagnie forestière Sangha- Oubangui,directeur,1926,"La Journée industrielle, 14 janvier 1926",Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-ccaef-90c5e3,commercialeafriqueequatoriale,Cie commerciale de l'Afrique équatoriale française,participationcoloniale,Participation coloniale,administrateur,1951,"AEC 1951, p. 455",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-cefa-gabon-f9a898,exploitationsforestieresafricaines,Compagnie d'exploitations forestières africaines,palmeraiesogooueafricaineplacages,palmeraies de l'Ogooué Compagnie africaine de placages,administrateur,1951,"AEC 1951, p. 462",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-cie-frse-congo-occidental-66fc74,gabon,Compagnie Française du Gabon,depuis,Cie. Depuis,administrateur,1903,"La Dépêche coloniale, 22 mars 1903",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-coloniale-fernan-vaz-981822,colonialefernanvaz,Cie Coloniale du Fernan-Vaz,monteeparpetitebanqueparisiennelamonta,montée par la petite banque parisienne Lamonta,administrateur,1899,"Paris-Capital, 20 septembre 1899",Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-indus-bas-ogooue-238ec4,industriellebasogooue,Société Industrielle du Bas-Ogooué,secretairebasogooue,secrétaire général de la Société du Bas-Ogooué,administrateur,1920,"La Journée industrielle, 9 octobre 1920",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-indus-bas-ogooue-238ec4,industriellebasogooue,Sté anon. industrielle du Bas-Ogooué,financiere,Sté financière française,vice_president,1922,"AEC 1922, p. 285",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-indus-bas-ogooue-238ec4,industriellebasogooue,Sté anon. industrielle du Bas-Ogooué,consortiumind,Consortium ind,administrateur,1922,"AEC 1922, p. 285",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-indus-bas-ogooue-238ec4,industriellebasogooue,Société Industrielle du Bas-Ogooué,banquelambert,de la Banque A. Lambert,president,1925,Annuaire industriel 1925,Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-indus-bas-ogooue-238ec4,industriellebasogooue,Société Industrielle du Bas-Ogooué,admdelegueafricainecommerce,adm.-délégué de la Cie africaine de Commerce,president,1925,Annuaire industriel 1925,Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,plantationspalmeraiesogooue,Plantations et palmeraies de l'Ogooué,exploitationsforestieresafricaines,Compagnie d'exploitations forestières africaines,administrateur,1945,Annuaire Desfossés 1945,Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,plantationspalmeraiesogooue,Plantations et palmeraies de l'Ogooué,exploitationsforestieresafricaines,Compagnie d'exploitations forestières africaines,administrateur,1948,Annuaire Desfossés 1948,Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,plantationspalmeraiesogooue,Cie générale des plantations et palmeraies de l'Ogooué,exploitationsforestieresafricaines,Cie d'exploitations forestières africaines,administrateur,1951,"AEC 1951, p. 470",Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,plantationspalmeraiesogooue,Plantations et palmeraies de l'Ogooué,exploitationsforestieresafricaines,Cie d'exploitations forestières africaines,administrateur,1952,Annuaire Desfossés 1952,Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,plantationspalmeraiesogooue,Plantations et palmeraies de l'Ogooué,entreprisesindustrielles,Société d'entreprises industrielles,administrateur,1952,Annuaire Desfossés 1952,Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,plantationspalmeraiesogooue,Plantations et palmeraies de l'Ogooué,exploitationsforestieresafricaines,Cie d'exploitations forestières africaines,administrateur,1953,Annuaire Desfossés 1953,Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,plantationspalmeraiesogooue,Plantations et palmeraies de l'Ogooué,entreprisesindustrielles,Société d'entreprises industrielles,administrateur,1953,Annuaire Desfossés 1953,Agro-alimentaire,Gabon,Afrique equatoriale francaise
afrique-equatoriale-sho-1894-1947-7d2016,commercialeindustrielleagricolehautogooue,"Société commerciale, industrielle et agricole du Haut-Ogooué",maisonbanquehenlottefils,de la maison de banque Henlotte fils,administrateur,1926,"Nancy, 1853-Paris, juin 1926",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-sho-1894-1947-7d2016,commercialeindustrielleagricolehautogooue,"Société commerciale, industrielle et agricole du Haut-Ogooué",puispresidentalgerienne,puis président de la Cie algérienne,administrateur,1921,"Les Annales coloniales, 12 novembre 1921",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-sho-1894-1947-7d2016,commercialeindustrielleagricolehautogooue,"Société commerciale, industrielle et agricole du Haut-Ogooué",minesbor,des Mines de Bor,administrateur,1921,"Les Annales coloniales, 12 novembre 1921",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-sho-1894-1947-7d2016,commercialeindustrielleagricolehautogooue,"Société commerciale, industrielle et agricole du Haut-Ogooué",creditnational,du Crédit national,administrateur,1921,"Les Annales coloniales, 12 novembre 1921",Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-sho-1894-1947-7d2016,hautogooue,HAUT-OGOOUÉ,portgentilagencemaritimedakarexportation,Port-Gentil. Agence maritime à Dakar. Exportation,president,1938,Annuaire industriel 1938,Industrie,Gabon,Afrique equatoriale francaise
afrique-equatoriale-soredia-42cfd1,recherchesexploitationsdiamantiferes,Société de Recherches et d'exploitations diamantifères,equatorialemines,Compagnie équatoriale de mines,directeur,,,Mines,Gabon,Afrique equatoriale francaise
