person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
antonio-nunes-da-silva-j,companhiamossamedes,1,1912,1912,administrateur,1
cabral-b,companhiamossamedes,1,1914,1914,administrateur,1
caldeira-queiroz-h,companhiamossamedes,4,1917,1927,administrateur,1
cardoso-b,companhiamossamedes,1,1917,1917,administrateur,1
chagas-p,companhiamossamedes,1,1912,1912,administrateur,1
charpillon-l,companhiamossamedes,4,1917,1927,administrateur,1
crespo-l,companhiamossamedes,6,1923,1933,administrateur,1
da-silva-gouveia-a,companhiamossamedes,1,1912,1912,administrateur,1
delage,companhiamossamedes,3,1925,1929,administrateur,1
felix-d-almeida-costa-j,companhiamossamedes,1,1937,1937,administrateur,1
fonte-h,companhiamossamedes,1,1929,1929,administrateur,1
forte-h,companhiamossamedes,2,1931,1933,administrateur,1
foy-e,companhiamossamedes,2,1931,1933,administrateur,1
freire-cabral-b,companhiamossamedes,1,1912,1912,administrateur,1
hendricks-j,companhiamossamedes,2,1912,1914,administrateur,1
hygino-de-mendonca,companhiamossamedes,1,1912,1912,administrateur,1
infante-a,companhiamossamedes,1,1912,1912,administrateur,1
jose-de-oliveira-serrao-d-azevedo,companhiamossamedes,1,1912,1912,administrateur,1
jose-vieira-a,companhiamossamedes,1,1912,1912,administrateur,1
kapferer-m-marcel,companhiamossamedes,1,1912,1912,administrateur,1
lapeyre-c,companhiamossamedes,4,1925,1931,administrateur,1
lejeune-c,companhiamossamedes,2,1929,1931,administrateur,1
lenfant,companhiamossamedes,1,1923,1923,administrateur,1
mendonca-h,companhiamossamedes,2,1912,1917,administrateur,1
montfort-g,companhiamossamedes,4,1912,1917,administrateur,1
nevers-h,companhiamossamedes,1,1923,1923,administrateur,1
neves-h,companhiamossamedes,5,1917,1931,administrateur,1
pinheiro-d-oliveira-a,companhiamossamedes,1,1937,1937,administrateur,1
reste-sans-changement-mobilier,companhiamossamedes,1,1912,1912,administrateur,1
saavedra-j,companhiamossamedes,1,1917,1917,administrateur,1
sanders-l,companhiamossamedes,2,1917,1923,administrateur,1
serrao-d-azevedo-o,companhiamossamedes,2,1914,1917,administrateur,1
tudella-j,companhiamossamedes,3,1912,1917,administrateur,1
vieira-a,companhiamossamedes,8,1914,1933,administrateur,1
wanzeller-f,companhiamossamedes,3,1923,1927,administrateur,1
wanzeller-pessoa-f,companhiamossamedes,3,1929,1933,administrateur,1
ayres-de-mascarenhas-valdez,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
braga-a,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
chibia,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
de-westheimer,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
do-paco-do-lumiar,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
ediva,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
felix-d-almeida-costa-j,companhiamossamedesoumossamedes,1,1940,1940,administrateur,1
hendricks-h,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
hendricks-j,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
humbe,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
hygino-de-mendonca,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
machado-a,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
machodo-de-mendonca-a,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
meier-c,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
montfort-g,companhiamossamedesoumossamedes,2,1901,1902,administrateur,1
port-a,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
praca-de-d-pedro,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
province-d-angola,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
repartition,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
rigaut-p,companhiamossamedesoumossamedes,2,1901,1902,administrateur,1
rua-de-s-juliao,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
rua-victor-cordon,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
sablonneuse-qui-borde-l-ocean-atlantique,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
sud-ouest-afrique,companhiamossamedesoumossamedes,1,1902,1902,commissaire_aux_comptes,0
travessa-das-merces,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
urbano-de-castro,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
valdez,companhiamossamedesoumossamedes,1,1902,1902,directeur,0
van-beek-j,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
visconde-de-idanha,companhiamossamedesoumossamedes,1,1901,1901,administrateur,1
