doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-equatoriale-compagnie-de-mossamedes-3960b0,https://entreprises-coloniales.fr/afrique-equatoriale/Compagnie_de_Mossamedes.pdf,company,Companhia de Mossamedes ou Compagnie de Mossamédès,,Angola,Afrique equatoriale francaise,1894,,"Companhia de Mossamedes ou Compagnie de Mossamédès (S.A., 1894)"
afrique-equatoriale-cuca-angola-73f2b4,https://entreprises-coloniales.fr/afrique-equatoriale/CUCA-Angola.pdf,company,"Companhia união de cervejas de Angola, Luanda, et filiales",,Angola,Afrique equatoriale francaise,1952,,"Companhia união de cervejas de Angola (CUCA)(S.A., 1952), Luanda, et filiales : EKA, NOCAL, SOBA, COBEJE, CERBAB, N´gola…"
afrique-equatoriale-videreira-de-angola-accf69,https://entreprises-coloniales.fr/afrique-equatoriale/Videreira_de_Angola.pdf,company,"Videreira de Angola, Morada",,Angola,Afrique equatoriale francaise,1956,,"Videreira de Angola (VIDRUL)(1956), Morada (État de Cacuaco) : bouteilles en verre"
