company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
cheminsfermaroc,energieelectriquemaroc,Compagnie des Chemins de fer du Maroc,Énergie électrique du Maroc,27,ardoin-p; atthalin-a; beugin-p; breaud-h; caqueray-g; cordier-g; courcelle-j; fredault-f; girod-de-l-ain; goy-g; griolet-g; henry-greard-o; heurteau-e; laurent-atthalin-a; lebon-a; mange-a; margot-m; masson-r; mauclere-e; mauris-l; mercier-g; moreau-e; moreau-neret-o; porche-g; richemond-p; verge-c; wibratte-l
cheminsfermaroc,francoespagnolecheminfertangerfez,Compagnie des Chemins de fer du Maroc,Compagnie franco-espagnole du Chemin de fer de Tanger à Fez,19,ardoin-p; atthalin-a; e-du-marais; e-ganderax; e-ganderax-ancien-diplomate; e-heurteau-pdt-marine-homecourt; ganderax-e; griolet-g; henry-greard-o; heurteau-e; margot-m; masson-r; mauris-l; moreau-e; perouse; perouse-d; saint-rene-taillandier-g; st-cloud; wibratte-l
abattoirsmunicipauxindustrielsmaroc,socgenabattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,Soc. gén. des ABATTOIRS MUNICIPAUX ET INDUSTRIELS AU MAROC,16,atthalin-a; braunschvig-g; cotte-l; dal-piaz-j; de-caqueray-g; de-montgolfier-j; gerard-e; godart-l; gompel-r; jordan-p; katz-m; lacoin-g; marches-au-maroc; tabard-t; weil-l; yver-de-la-bruchollerie
chauxcimentsmateriauxconstructionmaroc,socchauxcimentsmateriauxconstructionmaroc,"Chaux, ciments et matériaux de construction au Maroc","Soc. an. des CHAUX, CIMENTS et MATÉRIAUX de CONSTRUCTION au MAROC",15,berthet; braunschvig; candlot; duboin-j; ferrant; godard; gompel-p; gompel-r; hailaust-g; hamonic-g; katz; lache-f; rabut; roudy-a; salmon
francoespagnolecheminfertangerfez,maroc,Compagnie franco-espagnole du Chemin de fer de Tanger à Fez,Compagnie du Maroc,13,atthalin-a; brincard-c; celier-a; crozier-p; de-la-fontaine-g; e-du-marais; griolet-g; homberg-o; masson-r; moreau-e; odier-l; peytel-j; ph-crozier
abattoirsmunicipauxindustrielsmaroc,abattoirsmunicipauxmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,Sté générale des abattoirs municipaux au Maroc,12,atthalin-a; braunschvig-g; cotte-l; dal-piaz-j; de-caqueray-g; de-montgolfier-j; gerard-e; godard-l; gompel-r; jordan-p; katz-m; lacoin-g
internationaleregiecointeresseetabacsmaroc,tabacsmaroc,Société internationale de régie co-intéressée des Tabacs au Maroc,Tabacs au Maroc,12,a-moreira; atthalin-a; benac-a; boemare-l; burnier-s; guiot-g; isabelle-e; mercier-e; mignot-l; moreau-e; ruiz-senen-v; van-nierop-h
cherifiennecolonisation,immobilierecasablanca,Compagnie Chérifienne de colonisation,Société Immobilière de Casablanca,12,a-marie-therese-de-casamajor-m; cointet-l; et-g; hornung-j; lepel-cointet; lepel-cointet-g; marc; materiaux-de-necy; monique; piot; piot-m; van-den-ven-p
nantaiseimportationmaroc,nantaiseimportationmarochailaustgutzeitmollinedahl,Société Nantaise d’Importation au Maroc,"Sté nantaise d'importation au Maroc (Hailaust & Gutzeit, Molliné & Dahl",12,b-gutzeit; chanforan; dahl; dahl-e; g-hailaust; j-mesta; j-molline; j-snauwaert; lorentzen-b; mesta-j; molline-j; snauwaert-j
frsenordmarocain,nordmarocain,Cie frse du NORD-MAROCAIN,Cie française Française du Nord-Marocain,12,ancey-c; bagnis-g; barbecot-g; berenger-e; brunet-e; cauvin-a; charbonnel-l; deragne-j; giraudon-g; lieutaud-j; mir-l; roland-h
commercialeagricolemaroc,leoncegiraud,Commerciale et Agricole du Maroc,Léonce Giraud,12,bimbeloterie; bornac-f; chocolat; ciment; construct; drap; favre-e; import; minoterie; sucre; tissus; varame-j
abattoirsmunicipauxmaroc,socgenabattoirsmunicipauxindustrielsmaroc,Sté générale des abattoirs municipaux au Maroc,Soc. gén. des ABATTOIRS MUNICIPAUX ET INDUSTRIELS AU MAROC,11,atthalin-a; braunschvig-g; cotte-l; dal-piaz-j; de-caqueray-g; de-montgolfier-j; gerard-e; gompel-r; jordan-p; katz-m; lacoin-g
constructioncivile,marocaineentrepriseimmobilieremobiliere,Construction civile,"Société Marocaine d'entreprise générale immobilière et mobilière, puis La Construction marocaine et La Construction civile",10,atthalin-a; braunschvig-g; dehollain-j; desprez-h; godard-l; hackenberger-p; lange-o; leclerc-g; mill-l; roudy-a
energieelectriquemaroc,francoespagnolecheminfertangerfez,Énergie électrique du Maroc,Compagnie franco-espagnole du Chemin de fer de Tanger à Fez,10,ardoin-p; atthalin-a; griolet-g; henry-greard-o; heurteau-e; margot-m; masson-r; mauris-l; moreau-e; wibratte-l
fasielectricite,marocainedistributioneaugazelectricite,Compagnie Fasi d'Électricité,"Société Marocaine de distribution d'eau, de gaz et d'électricité",10,anthoine-f; atthalin-a; bonfils-m; felix-r; godard-l; h-de-freycinet; jullien-a; petsche-a; roudy-a; thuillier-j
entreprisemaritimecommerciale,manutentionmarocaine,L'Entreprise maritime et commerciale,La Manutention marocaine,10,blanchet-a; charmeil-a; dal-piaz-j; ed-yvan; estier-f; estier-h; giraud-h; henri-l-savon; peytral-v; tanon-a
etudesmarocainescommerceagriculturemines,etudesmarocainescommerceiindustriemines,"Société d'Études marocaines pour le commerce, l'agriculture et les mines","Sté d'études marocaines pour le commerce, I'industrie et les mines",10,bayart-j; chautard-p; claus-g; hersent-g; heuzey-c; p-chautard; petit-e; piot; pouyer-j; r-bloch
portfedala,salinesmaroc,Cie du port de Fédala,Salines du Maroc,10,b-o-m; defougere-g; duchemin-c; hennique-p; hersent-g; lefevre-l; peraire-j; perrin-de-brichambaut-p; philip-a; tunmac-s
portsmarocains,portsmarocainsmehedyakenitrarabatsale,Ports marocains,Société des Ports marocains de Mehedya-Kenitra et Rabat-Salé,10,aug-galtier; boucard-m; chagnaud-l; dayde-h; galtier-a; l-godard; marchal; marchal-bq-bauer-c; ph-fougerolle; rebuffel-c
marocaineimmeublesurbains,nordmarocain,Société marocaine des Immeubles urbains,Cie française Française du Nord-Marocain,10,bagnis-g; barbecot-g; berenger-e; charbonnel-l; de-mari-h; eug-berenger; giraudon-g; lorenzy-j; mir-l; roland-h
francomarocaine,francomarocaineoufrancomarocaine,Société Générale Franco-Marocaine,Société Franco-Marocaine ou Société franco-marocaine,10,c-jarre; dumond-n; fliche-g; fontaine-l; g-fliche; h-tavernier; j-de-bellescize; l-fontaine; lyon; r-frachon
salinesfedalafedala,salinesfedhala,"Salines de Fédala, FÉDALA",Salines de Fedhala,10,adelus-p; demarque-a; enjalbert-j; gas-g; gaudois-g; mollard-h; pichot-de-champfleury-j; reboul-c; vincent-e; vincent-j
banqueetatmaroc,internationaleregiecointeresseetabacsmaroc,Banque d'État du Maroc,Société internationale de régie co-intéressée des Tabacs au Maroc,9,atthalin-a; de-caviedes; g-guiot; guiot-g; moreau-e; ruiz-senen-v; van-nierop; van-nierop-h; verrijn-stuart-g
distributioneau,marocainedistributioneaugazelectricite,DISTRIBUTION D'EAU,"Société Marocaine de distribution d'eau, de gaz et d'électricité",9,atthalin-a; cabaud-c; g-pichard; godard-l; mondollot; nozal; otto-p; petsche-a; postel-vinay-a
distributioneaugazelectricite,marocainedistributioneaugazelectricite,"DISTRIBUTION D'EAU, DE GAZ ET D'ÉLECTRICITÉ","Société Marocaine de distribution d'eau, de gaz et d'électricité",9,atthalin-a; cabaud-c; godard-l; mondollot; nozal; otto-p; pichard-g; postel-vinay-a; siegler-j
portsmarocains,portsmarocainsmehedyakenitrasalerabat,Ports marocains,"Société des ports marocains de Méhédya-Kénitra, Salé et Rabat",9,aug-galtier; chagnaud-l; dayde-h; godard-l; homberg-o; marchal-c; ph-fougerolle; rebuffel-c; vincent-l
chauxcimentsmateriauxconstruction,chauxcimentsmateriauxconstructionmaroc,"Sté anon. des chaux, ciments et matériaux de construction au","Chaux, ciments et matériaux de construction au Maroc",9,berthet; braunschwig; duboin-j; ferrant; godard; gompel-p; gompel-r; katz; nantes
electricitemarrakech,electricitemazagan,Société d'Électricité de Marrakech,Société d'Électricité de Mazagan,9,africaine; bonfils; colles-g; de-gaz-et-d-electricite; dreyfus-g; hornung-c; l-lefrancois; levallois-perret; roudy-a
atlantide,marocainetransittransportatlantide,L'Atlantide,Cie marocaine de transit. et de transport Atlantide,9,daher-g; hersent-g; lefevre-l; massena-a; murat-c; potron-e; smitt-v; vivet-p; weisweiller-j
portsmarocains,portsmarocainsmehedyaportlyautey,Ports marocains,Société des ports marocains de Méhédya-Port-Lyautey et,9,aug-galtier; bourrellis-l; dayde-j; giros-a; giscard-d-estaing-e; homberg-o; lyautey-p; marchal-c; rebuffel-c
entreprisesmaroc,portsmarocains,Sté générale d'entreprises au Maroc,Ports marocains,9,bourrellis-l; dayde-h; dayde-j; giros-a; julien; matheron-j; ph-fougerolle; rebuffel-c; sagot-a
creditmarocain,nordafricainefinancementparticipations,Crédit marocain,Société nord-africaine de financement et de participations,9,bloch-laine-j; cherifienne-de-participations-s; d-estaing-g; gradis-j; laurent-j; monnier-c; schwartz-w; sicot-l; ste-du-port-de-rosario
banqueetatmaroc,cheminsfermaroc,Banque d'État du Maroc,Compagnie des Chemins de fer du Maroc,8,atthalin-a; derville-s; jahan-h; laurent-atthalin-a; mauclere-e; moreau-e; verge-c; wibratte-l
cheminsfermaroc,maroc,Compagnie des Chemins de fer du Maroc,Compagnie du Maroc,8,atthalin-a; beugin-p; e-du-marais; griolet-g; jullien-a; laurent-atthalin-a; masson-r; moreau-e
distributioneau,distributioneaugazelectricite,DISTRIBUTION D'EAU,"DISTRIBUTION D'EAU, DE GAZ ET D'ÉLECTRICITÉ",8,atthalin-a; cabaud-c; godard-l; mondollot; nozal; otto-p; postel-vinay-a; rebufflel-c
energieelectriquemaroc,maroc,Énergie électrique du Maroc,Compagnie du Maroc,8,anthoine-f; atthalin-a; beugin-p; griolet-g; laurent-atthalin-a; masson-r; moreau-e; reyre-j
manutentionmarocaine,marocainecharbonsbriquettes,La Manutention marocaine,Société Marocaine de Charbons et briquettes,8,dal-piaz-j; dureault-h; gorchs-chacou; gorchs-chacou-f; hersent; marceron-m; mesnier-j; piaz-d
marocaineasiatiquepetroles,tramwaysautobuscasablanca,Cie marocaine et asiatique des pétroles,Compagnie des Tramways et autobus de Casablanca,8,boulle; buhot-h; chapon; fournet; godard-l; grillot-a; saint-rene-taillandier-g; tessandier
banquecommercialemaroc,developpementcasablanca,Banque commerciale du Maroc,Société Générale pour le Développement de Casablanca,8,berti-v; fould-r; piot; piot-m; r-sautter; roudy-a; sautter; v-berti
electricitemarrakech,electricitesafi,Société d'Électricité de Marrakech,Société d'Électricité de Safi,8,bonfils; colles-g; de-gaz-et-d-electricite; dreyfus-g; hornung-c; l-lefrancois; levallois-perret; roudy-a
electricitemazagan,electricitesafi,Société d'Électricité de Mazagan,Société d'Électricité de Safi,8,bonfils; colles-g; de-gaz-et-d-electricite; dreyfus-g; hornung-c; l-lefrancois; levallois-perret; roudy-a
portfedala,salinesfedala,Cie du port de Fédala,Salines de Fédala,8,defougere-g; fedala; hersent-g; hersent-j; lefevre-l; peraire-j; perrin-de-brichambaut-p; philip-a
constructionmarocaine,marocaineentrepriseimmobilieremobiliere,Construction marocaine (Anciennement,"Société Marocaine d'entreprise générale immobilière et mobilière, puis La Construction marocaine et La Construction civile",8,g-braunschvig; g-leclerc; h-desprez; hackenberger-p; j-dehollain; l-godard; l-mill; o-lange
