doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
pacifique-aec-1922-nlle-caledonie-a888d5,burnsphilpcoltd,"Burns, Philp & Co Ltd",burns-j,James Burns,Burns,James,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Sir James Burns
pacifique-aec-1922-nlle-caledonie-a888d5,burnsphilpcoltd,"Burns, Philp & Co Ltd",forsyth-j,James Forsyth,Forsyth,James,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,James Forsyth
pacifique-aec-1922-nlle-caledonie-a888d5,burnsphilpcoltd,"Burns, Philp & Co Ltd",esq,Esq,Esq,,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Esq
pacifique-aec-1922-nlle-caledonie-a888d5,burnsphilpcoltd,"Burns, Philp & Co Ltd",j-t-walker-h,Hon J.-T. Walker,J.-T. Walker,Hon,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Hon J.-T. Walker
pacifique-aec-1922-nlle-caledonie-a888d5,burnsphilpcoltd,"Burns, Philp & Co Ltd",hon-lord-inchcape-r,Right Hon. Lord Inchcape,Hon. Lord Inchcape,Right,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Right Hon. Lord Inchcape
pacifique-aec-1922-nlle-caledonie-a888d5,burnsphilpcoltd,"Burns, Philp & Co Ltd",c-amsden-esq-t,Théodore C. Amsden Esq,C. Amsden Esq,Théodore,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Théodore C. Amsden Esq
pacifique-aec-1922-nlle-caledonie-a888d5,havraisecaledonienne,Sté havraise calédonienne,ozoux-c,Charles Ozoux,Ozoux,Charles,president,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,MM. Charles Ozoux
pacifique-aec-1922-nlle-caledonie-a888d5,havraisecaledonienne,Sté havraise calédonienne,pelatan-e,Élisabeth Pelatan,Pelatan,Élisabeth,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Mme Élisabeth Pelatan
pacifique-aec-1922-nlle-caledonie-a888d5,havraisecaledonienne,Sté havraise calédonienne,higginson-g,Gustave Higginson,Higginson,Gustave,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Gustave Higginson
pacifique-aec-1922-nlle-caledonie-a888d5,havraisecaledonienne,Sté havraise calédonienne,faure-e,Émile Faure,Faure,Émile,administrateur,1922,1914_1929,1,Annuaire des entreprises coloniales,,Documentation générale (par ordre chronologique),Nouvelle-Calédonie (Mélanésie),Pacifique,numbered_entry,conseil_annuaire,Émile Faure
