doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
inde-indochine-bq-fr-chinoise-1922-1968-4793f6,banquefrancochinoise,Banque franco-chinoise,banquemrogerjeanaudap,de Banque. M Roger-Jean AUDAP,administrateur,1924,"Les Annales coloniales, 31 décembre 1924",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-fr-chinoise-1922-1968-4793f6,banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,gallen,Gallen,president,1947,Annuaire Desfossés 1947,Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-fr-chinoise-1922-1968-4793f6,banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,gallen,Gallen,president,1940,Annuaire Desfossés 1940,Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-fr-chinoise-1922-1968-4793f6,banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,gallen,Gallen,president,1945,Annuaire Desfossés 1945,Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-fr-chinoise-1922-1968-4793f6,banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,gallen,Gallen,president,1948,Annuaire Desfossés 1948,Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-indus-chine-1913-1922-c0158f,banqueindustriellechine,Banque industrielle de Chine,banqueparis,Banque de Paris,administrateur,1920,"Cote de la Bourse et de la banque, 13 août 1920",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-indus-chine-1913-1922-c0158f,banqueindustriellechine,Banque industrielle de Chine,banqueindustriellechine,Banque industrielle de Chine,administrateur,1920,"Cote de la Bourse et de la banque, 13 août 1920",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-indus-chine-1913-1922-c0158f,banqueindustriellechine,Banque industrielle de Chine,universellecanalmaritimesuez,Cie universelle du canal maritime de Suez,administrateur,1920,"Cote de la Bourse et de la banque, 13 août 1920",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-indus-chine-indochine-8e0af2,expansionextremeorient,Sté d'expansion française en Extrême-Orient,banqueindustriellechine,Banque industrielle de Chine,administrateur,1922,"AEC 1922, p. 681",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-bq-indus-chine-indochine-8e0af2,laquesindochinoises,Sté des laques indochinoises,banqueindustriellechine,Banque industrielle de Chine,administrateur,1922,AEC 1922,Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-cie-generale-extreme-orient-7f2fba,extremeorient,Compagnie générale d'Extrême-Orient,comptoirexportationproduitsmetallurgiques,Comptoir d'exportation des produits métallurgiques,administrateur,1917,"L'Information financière, économique et politique, 17 juin 1917",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-cie-generale-extreme-orient-7f2fba,extremeorient,Compagnie générale d'Extrême-Orient,constructionbatignolles,Société de construction des Batignolles,administrateur,1917,"L'Information financière, économique et politique, 17 juin 1917",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-compagnie-olivier-9c2c14,olivier,Compagnie Olivier,unioncommercialeindochinoise,l'Union commerciale indo-chinoise,administrateur,1924,"La Cote de la Bourse et de la banque, 7 février 1924",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-compagnie-olivier-9c2c14,olivier,Compagnie Olivier,unioncommercialeindochinoise,l'Union commerciale indo-chinoise,administrateur,1924,"La Journée industrielle, 9 février 1924",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-credit-foncier-ext-orient-664849,creditfoncierextremeorient,Crédit foncier d'Extrême-Orient,creditfoncierextremeorient,Crédit foncier d'Extrême-Orient,administrateur,1940,"L’Information financière, économique et politique, 16 février 1940",Sociétés françaises ou à participation française,Chine,Indochine
inde-indochine-credit-foncier-ext-orient-664849,credithypothecaireindochine,Crédit hypothécaire de l'Indochine,creditfoncierextremeorient,Crédit foncier d'Extrême-Orient,administrateur,1951,"AEC 1951, p. 126",Sociétés françaises ou à participation française,Chine,Indochine
