person_id,company_id,n_observations,first_year,last_year,top_role,is_board_seat
griolet-g,banquefrancochinoise,1,1924,1924,administrateur,1
atthalin-a,banquefrancochinoisecommerceindustrie,4,1940,1947,president,1
bloch-laine-j,banquefrancochinoisecommerceindustrie,1,1940,1940,administrateur,1
bordelongue-j,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
bussy,banquefrancochinoisecommerceindustrie,2,1945,1948,administrateur,1
bussy-a-andre,banquefrancochinoisecommerceindustrie,2,1940,1943,administrateur,1
carrere-g,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
d-interet-cumulatif-aux-actions-p,banquefrancochinoisecommerceindustrie,1,1943,1943,administrateur,1
d-interet-non-cumulatif-aux-actions-p,banquefrancochinoisecommerceindustrie,1,1943,1943,administrateur,1
de-flers-f,banquefrancochinoisecommerceindustrie,2,1940,1943,administrateur,1
devies,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
e-p-laurent-j,banquefrancochinoisecommerceindustrie,3,1940,1948,administrateur,1
fou-tcheng-l,banquefrancochinoisecommerceindustrie,2,1940,1947,administrateur,1
francois,banquefrancochinoisecommerceindustrie,1,1948,1948,administrateur,1
grammont,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
laurent-j-jean,banquefrancochinoisecommerceindustrie,1,1943,1943,administrateur,1
le-gallen-m,banquefrancochinoisecommerceindustrie,1,1943,1943,president,1
leon-r-robert,banquefrancochinoisecommerceindustrie,1,1940,1940,administrateur,1
li-thang-yi,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
liu-c,banquefrancochinoisecommerceindustrie,2,1945,1948,administrateur,1
marbeau,banquefrancochinoisecommerceindustrie,3,1940,1948,administrateur,1
oudot-e,banquefrancochinoisecommerceindustrie,5,1940,1948,president,1
pannetier,banquefrancochinoisecommerceindustrie,4,1940,1948,administrateur,1
poirier-h,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
regnault-e,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
robert-l,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
robert-l-leon,banquefrancochinoisecommerceindustrie,1,1943,1943,administrateur,1
sin-lan-t,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
soong-t,banquefrancochinoisecommerceindustrie,4,1940,1948,administrateur,1
tao-ming-w,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
tsi-tche,banquefrancochinoisecommerceindustrie,1,1947,1947,administrateur,1
yu-ying-l,banquefrancochinoisecommerceindustrie,3,1940,1948,administrateur,1
yung-ming-c,banquefrancochinoisecommerceindustrie,4,1940,1948,president,1
acieries-de-la-marine,banqueindustriellechine,1,1920,1920,administrateur,1
aux-prescriptions-des-articles-c,banqueindustriellechine,1,1919,1919,administrateur,1
berthelot-a,banqueindustriellechine,2,1915,1920,administrateur,1
calary-de-lamaziere,banqueindustriellechine,1,1920,1920,administrateur,1
canard-g,banqueindustriellechine,1,1915,1915,administrateur,1
cerenville,banqueindustriellechine,1,1920,1920,administrateur,1
chautard,banqueindustriellechine,1,1915,1915,administrateur,1
chautard-p,banqueindustriellechine,1,1915,1915,administrateur,1
colas-e,banqueindustriellechine,3,1931,1933,administrateur,1
de-la-b-i-c,banqueindustriellechine,1,1922,1922,administrateur,1
de-marchena-a,banqueindustriellechine,1,1920,1920,administrateur,1
direction-a-paris-mm-borel,banqueindustriellechine,1,1920,1920,administrateur,1
doty-j,banqueindustriellechine,1,1920,1920,administrateur,1
