company_key,company_name,attribute,value,year,source_ref,doc_id
banquefrancochinoise,Banque franco-chinoise,head_office,de la,1923,"Les Annales coloniales, 24 décembre 1923",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
banquefrancochinoise,Banque franco-chinoise,head_office,"PARIS : 74, rue Saint-Lazare",1924,"Les Annales coloniales, 31 décembre 1924",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,capital,750.000 francs,1940,"Bulletin administratif du Tonkin, 1er avril 1940, pp. 474-484",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,head_office,"Saigon, 104, boulevard Charner",1940,"Bulletin administratif du Tonkin, 1er avril 1940, pp. 474-484",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,capital,53.000.000 fr.,1943,"Le Journal des finances, 5 janvier 1943",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
banquefrancochinoisecommerceindustrie,Banque franco-chinoise pour le commerce et l'industrie,head_office,"Paris, no 74, rue Saint-Lazare",1943,"Le Journal des finances, 5 janvier 1943",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
immobiliereindochine,Société immobilière de l'Indochine,head_office,"ou aux agences de la Banque au plus tard le 15 septembre 1953, délai de",1953,"L’Information financière, économique et politique, 2 juin 1953",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
immobiliereindochine,Société immobilière de l'Indochine,head_office,ou les,1954,"L’Information financière, économique et politique, 30 mai 1954",inde-indochine-bq-fr-chinoise-1922-1968-4793f6
banqueindochine,Banque de l'Indochine,head_office,"de Hong-Kong, contribuera encore à accroître son",1902,"L'Économiste européen, 6 juin 1902",inde-indochine-bq-indoch-hong-kong-b8bd52
banqueindochine,Banque de l'Indochine,head_office,préfère très clairement minorer le volume de l'activité de ses sièges et,1955,"René Bousquet au conseil d'administration, 30 mars 1955",inde-indochine-bq-indoch-hong-kong-b8bd52
banqueindochine,Banque de l'Indochine,head_office,"dans la seule ville ouverte de la province. Le 2 janvier 1914, Szymanski, directeur",,,inde-indochine-bq-indoch-mongtzeu-01ccbd
banqueindochine,Banque de l'Indochine,head_office,de Mongtzé,1921,"L'Écho annamite, 30 août 1921",inde-indochine-bq-indoch-mongtzeu-01ccbd
banqueindustriellechine,Banque industrielle de Chine,founded_date,1913-07-05,,,inde-indochine-bq-indus-chine-1913-1922-c0158f
banqueindustriellechine,Banque industrielle de Chine,head_office,l'Électricité de la,,,inde-indochine-bq-indus-chine-1913-1922-c0158f
banqueindustriellechine,Banque industrielle de Chine,capital,45 millions francs,1913,"L'Information financière, économique et politique, 29 janvier 1913",inde-indochine-bq-indus-chine-1913-1922-c0158f
banqueindustriellechine,Banque industrielle de Chine,capital,45 millions francs,1913,"Les Annales coloniales, 8 février 1913",inde-indochine-bq-indus-chine-1913-1922-c0158f
banqueindustriellechine,Banque industrielle de Chine,capital,45 millions francs,1913,"L'Information financière, économique et politique, 30 mai 1913",inde-indochine-bq-indus-chine-1913-1922-c0158f
banqueindustriellechine,Banque industrielle de Chine,capital,45 millions francs,1913,"L'Information financière, économique et politique, 6 juin 1913",inde-indochine-bq-indus-chine-1913-1922-c0158f
banqueindustriellechine,Banque industrielle de Chine,capital,45 millions francs,1913,"L'Information financière, économique et politique, 29 juillet 1913",inde-indochine-bq-indus-chine-1913-1922-c0158f
banqueindustriellechine,Banque industrielle de Chine,head_office,provisoirement 11 rue,1913,"L'Information financière, économique et politique, 29 juillet 1913",inde-indochine-bq-indus-chine-1913-1922-c0158f
