doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
inde-indochine-aec-1922-inde-a59f14,https://entreprises-coloniales.fr/inde-indochine/AEC_1922-Inde.pdf,source_document,Annuaire des entreprises coloniales,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,1922,,Annuaire des entreprises coloniales (1922) : Éts français de l'Inde
inde-indochine-aec-1937-inde-cc1df8,https://entreprises-coloniales.fr/inde-indochine/AEC_1937-Inde.pdf,source_document,Annuaire des entreprises coloniales,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,1937,,Annuaire des entreprises coloniales (1937) : Éts français de l'Inde
inde-indochine-aec-1951-inde-81b2fd,https://entreprises-coloniales.fr/inde-indochine/AEC_1951-Inde.pdf,source_document,Annuaire des entreprises coloniales,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,1951,,Annuaire des entreprises coloniales (1951) : Éts français de l'Inde
inde-indochine-bq-indoch-pondichery-8952f5,https://entreprises-coloniales.fr/inde-indochine/Bq_Indoch.-Pondichery.pdf,company,Banque de l’Indochine,"Banque, Filatures",Inde (Comptoirs français de l’),Inde francaise,1876,,"Banque de l’Indochine, Pondichéry (1876)"
inde-indochine-gaebele-pondichery-2bca66,https://entreprises-coloniales.fr/inde-indochine/Gaebele-Pondichery.pdf,company,Filatures et tissages Gaebelé,"Banque, Filatures",Inde (Comptoirs français de l’),Inde francaise,,,"Gaebelé (Filatures et tissages), Pondichéry"
inde-indochine-legion-honneur-1931-inde-d8a0bd,https://entreprises-coloniales.fr/inde-indochine/Legion_honneur_1931-Inde.pdf,source_document,Légions d'honneur indiennes,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,,,Légions d'honneur indiennes : promotion de l'Exposition coloniale de 1931
inde-indochine-merite-agricole-inde-50dfac,https://entreprises-coloniales.fr/inde-indochine/Merite_agricole-Inde.pdf,source_document,Mérite agricole,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,,,Mérite agricole : titulaires indiens
inde-indochine-rec-1910-inde-67bbf2,https://entreprises-coloniales.fr/inde-indochine/REC_1910-Inde.pdf,source_document,Répertoire des entreprises coloniales,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,1910,,Répertoire des entreprises coloniales (1910) : Éts français de l'Inde
inde-indochine-recueil-stes-1900-inde-207412,https://entreprises-coloniales.fr/inde-indochine/Recueil_stes_1900-Inde.pdf,source_document,Recueil des sociétés coloniales et maritimes,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,1900,,Recueil des sociétés coloniales et maritimes (1900) : Éts français de l'Inde
inde-indochine-regime-electoral-inde-frse-1c0cb5,https://entreprises-coloniales.fr/inde-indochine/Regime_electoral_Inde_frse.pdf,source_document,Le régime électoral de l'Inde française,Documents généraux,Inde (Comptoirs français de l’),Inde francaise,1884,,Le régime électoral de l'Inde française (1884)
inde-indochine-rodier-pondichery-16eda8,https://entreprises-coloniales.fr/inde-indochine/Rodier-Pondichery.pdf,company,"Anglo-french Textile Co Ltd, filature et tissage","Banque, Filatures",Inde (Comptoirs français de l’),Inde francaise,,,"Anglo-french Textile Co Ltd (Rodier), filature et tissage, Pondichéry"
inde-indochine-savana-1828-1956-ad2e5f,https://entreprises-coloniales.fr/inde-indochine/Savana_1828-1956.pdf,company,"Savana, filature et tissage","Banque, Filatures",Inde (Comptoirs français de l’),Inde francaise,1828,1956,"Savana (1828-1956), filature et tissage, Pondichéry"
