company_id_1,company_id_2,period,weight,shared_directors
soctramwaysalgeriens,tramwaysalgeriens,1914_1929,13,bouvier-d; chailley-j; chamon-g; cox-j; dalaise-a; longere-a-ain-taya-e; omnibus-de-bordeaux; pres-bone; r-claude-vellefaux; r-de-la-terrasse; siry-e; tine-e; versaillaise-de-tramways
minierefrancoafricaine,socminierefrancoafricaine,1914_1929,9,de-barrau-de-muratel-j; de-seynes-l; e-la-bonnardiere; escaro; gorand-p; guilbert-j; kristel; leo-r; minieres-a-vernet-les-bains
ouenza,socouenza,1914_1929,8,beaugey-r; drappier-g; hersent-j; kroller-a; laurent-t; marchal-c; mercier-l; nicou-p
mineschabetkohol,socminesbouthaleb,1914_1929,7,boussand-l-leon; buhot-h; carnot-e; chastel-a; gittens-w; lebon-a-andre; ledoux-f
petrolestliouanet,socalgeriennepetrolestliouanet,1914_1929,7,beigbeder-d; chevaleau-e; de-peyerimhoff-h; homan-l; jordan-p; terquem-capitaine-de-vaisseau-en-retraite-e; zafiropulo-d
omniumminesalgerietunisie,phosphatesconstantine,1914_1929,6,ansbacher-t; courbevoie; de-valencay; kapferer; montureux-a; talleyrand-perigord-p
manufacturetabacscigarescigarettesbastos,manufacturetabacscigarescigarettesjbastos,1914_1929,5,bastos-a; bastos-j; bastos-l; perrot-e; philippar-e
mineschellala,minieredjendli,1914_1929,5,cornudet-l; fitoussi-e; gosse; jalabert-e; urruty-f
minesfer,socfrancminesfer,1914_1929,5,barenton; basset-l; jurques; marouania; ondefontaine
mineszincguergour,socmineszincguergour,1914_1929,5,chabert-h; faure-f-frederic; fevre-l-lucien; galicier-a; hackenberger-p
banquealgerie,banqueindustrielleafriquenord,1914_1929,5,boyer; delamotte-g; galicier-a; moatti; th-rodocanachi
algeriennepetrolestliouanet,socalgeriennepetrolestliouanet,1914_1929,5,aguillon-j; beigbeder-d; homan-l; jordan-p; kennerley-hall-c
cheminsferroutesalgerie,minesboudjoudoun,1914_1929,5,devise-f; janicot-x; magnin; petit-j; tanon
minesboudjoudoun,minieredjebelfelten,1914_1929,5,magnin; petit; petit-j; tanon; vacheron-a
agricolelyonnaisenordafrique,cotonnierebonoise,1914_1929,4,brisson-a; pepin-j; sonnery; tarare
minesalgerietunisieomnium,phosphatesconstantine,1914_1929,4,ansbacher-t; de-montureux; juge-a; kapferer-m-marcel
omniumminesusines,phosphatesconstantine,1914_1929,4,ansbacher-t; de-valencay; kapferer-m-marcel; schiaffino-l
concessionnaireminesouenza,ouenza,1914_1929,4,drappier-g; kroller-a; muller-nico-g; versailles
mineszincguergour,zincguergour,1914_1929,4,chabert-h; devise-f; galicier-a; hackenberger-p
industriebois,unioncommercialeproducteurs,1914_1929,4,el-biar; jomiau-e; olivier-p-paul; pasquier-m
cheminsferroutesalgerie,minieredjebelfelten,1914_1929,4,magnin; petit-j; tanon; tanon-a
cheminsferouestalgerien,creditalgerien,1914_1929,4,favereaux-g; goudchaux-c; peytel-a; peytel-j
commercialeacconage,commercialearmement,1914_1929,4,galoppe-r; marceron-m; thibaut-a; thibaut-m
vignoblesmediterranee,vignoblesmediterraneedomainemonvilleduzerville,1914_1929,3,francois-marsal-f; gabet-m; thierry-de-boccard
algeriennenavigationafriquenordcharlesschiaffino,minesrarbousakamody,1914_1929,3,ansbacher-t; maniquet-vauberet-l; talleyrand-perigord-p
algeriennenavigationafriquenordcharlesschiaffino,omniumminesalgerietunisie,1914_1929,3,ansbacher-t; peyerimhoff-de-fontenelle-h; talleyrand-perigord-p
algeriennenavigationafriquenordcharlesschiaffino,phosphatesconstantine,1914_1929,3,ansbacher-t; maniquet-vauberet-l; talleyrand-perigord-p
minesrarbousakamody,phosphatesconstantine,1914_1929,3,ansbacher-t; maniquet-vauberet-l; talleyrand-perigord-p
secteurelectrique,secteurelectriquevoutesalger,1914_1929,3,froment-guieysse-g; nerot-a; nerot-e
grandstravauxalgeriens,tabacsalgeriens,1914_1929,3,borgeaud-l; vinson-j-jules; yusuf-c
mineszaccar,ouenza,1914_1929,3,baguenault-de-puchesse; drappier-g; kroller-a
mineschabetkohol,minesoranie,1914_1929,3,chastel; chastel-a; ledoux
minesoranie,socminesoranie,1914_1929,3,chalupt-c; chastel-a; ledoux
socmineszincguergour,zincguergour,1914_1929,3,chabert-h; galicier-a; hackenberger-p
banquealgerie,mineszincguergour,1914_1929,3,delamotte-g; galicier; galicier-a
algeriennepetrolestliouanet,petrolestliouanet,1914_1929,3,beigbeder-d; homan-l; jordan-p
domainesaintelouise,domainescaidessebt,1914_1929,3,germain-a-auguste; sept-merveilles; telemly
caboteursalgeriens,cargosalgeriens,1914_1929,3,coudray-a; mohring-f; pres-d-alger
algerienneproduitschimiquesengrais,commercialeacconage,1914_1929,3,bouffe-g; galoppe-r; marceron-m
algerienne,phosphatesdyr,1914_1929,3,bordet-l-lucien; jurien-de-la-graviere-p; morin-t
algerienneconstructionsindustriellestravauxart,constructionsindustriellestravauxartcit,1914_1929,3,caquot-a; carret-e; pelnard-l
industrielleafriquenordtraitementsousproduitsvigneolivier,liegesproduitsnordafricainsalgerusinebouchonsbone,1914_1929,2,dubourdieu-l; mf-p
approvisionnementnordafricaine,socalsaciennefilaturetissagejute,1914_1929,2,dijon-j; nancy
socalsaciennefilaturetissagejute,socchaines,1914_1929,2,nancy; turin
alhambrarueisly,grandhoteloran,1914_1929,2,guiauchain-p; thibaud-j
algeriennenavigationafriquenordcharlesschiaffino,minesouedrabahais,1914_1929,2,ansbacher-t; peyerimhoff-de-fontenelle-h
fonciereimmobilierefranceafriquenord,minesouedrabahais,1914_1929,2,ansbacher-t; schiaffino-l
fonciereimmobilierefranceafriquenord,omniumminesusines,1914_1929,2,ansbacher-t; schiaffino-l
fonciereimmobilierefranceafriquenord,phosphatesconstantine,1914_1929,2,ansbacher-t; schiaffino-l
minesalgerietunisieomnium,omniumminesusines,1914_1929,2,ansbacher-t; kapferer-m-marcel
minesouedrabahais,omniumminesalgerietunisie,1914_1929,2,ansbacher-t; peyerimhoff-de-fontenelle-h
minesouedrabahais,omniumminesusines,1914_1929,2,ansbacher-t; schiaffino-l
minesouedrabahais,phosphatesconstantine,1914_1929,2,ansbacher-t; schiaffino-l
minesrarbousakamody,omniumminesalgerietunisie,1914_1929,2,ansbacher-t; talleyrand-perigord-p
omniumminesalgerietunisie,omniumminesusines,1914_1929,2,ansbacher-t; de-valencay
algeriennenavigationafriquenord,algeriennenavigationafriquenordcharlesschiaffino,1914_1929,2,boulogne-g; godin-a
algeriennehouillesagglomeresalgerphilippevillebougietenesmostaganemarzew,phosphatesconstantine,1914_1929,2,maniquet-vauberet-l; schiaffino-l
algeriennemateriauxconstruction,nordafricaineetudesentreprises,1914_1929,2,froment-guieysse-g; lemoigne-e
grandhoteloran,grandstravauxalgeriens,1914_1929,2,thibaud-j; vinson-j-jules
manufacturetabacscigarescigarettesjbastos,textilesafricains,1914_1929,2,bastos-a; cabanel-j
algerienneetudesentreprisesagricolescommercialesindustrielles,grandstravauxalgeriens,1914_1929,2,giraud-e-edmond; vinson-j-jules
concessionnaireminesouenza,mineszaccar,1914_1929,2,drappier-g; kroller-a
concessionnaireminesouenza,socouenza,1914_1929,2,drappier-g; kroller-a
mineszaccar,socouenza,1914_1929,2,drappier-g; kroller-a
aguilas,minescuivretenes,1914_1929,2,benazet-p; tallon-p
ateliersreparationsmaritimesbeliard,corderiesseine,1914_1929,2,godet-r; laminoirs-du-havre
ateliersreparationsmaritimesbeliard,etablhutchinson,1914_1929,2,crighton; houet-p
creditfoncieralgerietunisie,mineschabetkohol,1914_1929,2,buhot-h; lebon-a-andre
creditfoncieralgerietunisie,socminesbouthaleb,1914_1929,2,buhot-h; lebon-a-andre
creditfoncieralgerietunisie,entreprisemaritimecommerciale,1914_1929,2,estier-h; zafiropulo-d
agricolealgerienne,tabacsalgeriens,1914_1929,2,gronier-e; yusuf-c
creditfoncieralgerietunisie,tabacsalgeriens,1914_1929,2,gronier-e; henri-c
exploitationsforestieresminierespetitekabylie,socexploitationforestiereminierepetitekabylie,1914_1929,2,germain; joly
fabriquealsaciennesieges,royaleasturienneminesdirection,1914_1929,2,amiens; reims
fabriquealsaciennesieges,socfeutresrok,1914_1929,2,mulhouse; reims
mineschabetkohol,socminesoranie,1914_1929,2,chastel-a; ledoux
minesfermiliana,minesferrouina,1914_1929,2,bois-colombes; urruty-f
minesouastamesloula,minieredjendli,1914_1929,2,marlier-j; urruty-f
banqueindustrielleafriquenord,mineszincguergour,1914_1929,2,delamotte-g; galicier-a
1918domainesbenislimantablat,grandstravauxalgeriens,1914_1929,2,borgeaud-l; giraud-e-edmond
algerienneetudesentreprisesagricolescommercialesindustrielles,ascenseursmontechargeshydrauliquesvillealger,1914_1929,2,giraud-e-edmond; guerlet-a
algerienneetudesentreprisesagricolescommercialesindustrielles,distillerieliqueurmandarinebougie,1914_1929,2,brissonnet-e-edgard; giraud-e-edmond
domainesaintelouise,domainesbenhassenvallouise,1914_1929,2,sept-merveilles; telemly
domainesbenhassenvallouise,domainescaidessebt,1914_1929,2,sept-merveilles; telemly
algerienneconstructionsnavalesmecaniques,immobiliereforteau,1914_1929,2,bernabe-h; gensollen-h-honore
banqueindustrielleafriquenord,industrielleafriquenordtraitementsousproduitsvigneolivier,1914_1929,2,navarre-h; saporta-g
algeriennemeunerie,caboteursalgeriens,1914_1929,2,mohring-f; pres-d-alger
algeriennemeunerie,cargosalgeriens,1914_1929,2,mohring-f; pres-d-alger
cellulosesafriquenord,grandstravauxalgeriens,1914_1929,2,gautier; philibert-j
cheminsferroutesalgerie,entreprisemaritimecommerciale,1914_1929,2,noblemaire-g; thenard
etudescheminfertransafricain,phosphatesdjebelonk,1914_1929,2,berthelot-a; legouez-r
1918domainesbenislimantablat,domainechapeaugendarme,1914_1929,2,borgeaud-l; chevallier-j
fusionneeliegeshamendaspetitekabylie,immobilierealgerie,1914_1929,2,boissieu-p; versailles
algerienneproduitschimiquesengrais,commercialearmement,1914_1929,2,galoppe-r; marceron-m
algerienne,algerienneproduitschimiquesengrais,1914_1929,2,demarest; jurien-de-la-graviere-p
1918domainesbenislimantablat,lassallas,1914_1929,2,chevallier-j; dome-m
industrielleimmobiliere,lassallas,1914_1929,2,chevallier-c; chevallier-j
immobiliereagricoleharrach,industriebois,1914_1929,2,olivier-p-paul; pasquier-m
immobiliereagricoleharrach,unioncommercialeproducteurs,1914_1929,2,olivier-p-paul; pasquier-m
fermesalgeriennes,fermesfrancaisestunisie,1914_1929,2,froment-p; viallet-l
anciensetablissementsjulesborgeaudfilsnordafricaincommercial,liegesproduitsnordafricainsalgerusinebouchonsbone,1914_1929,2,adam-v; borgeaud-c
minesdjebelaomar,palestro,1914_1929,2,mercier; parc-gatlif
bouthaleb,minesbouthaleb,1914_1929,2,goyard-j; herbe-j
abrifamilialoranais,miroiterieafriquenord,1914_1929,1,fouque-l
abrifamilialoranais,allianceafricaineassurancesreassurances,1914_1929,1,hernandez-j
