company_id,name,sectors,n_ties,n_directors,first_year,last_year
filtreriefrancoalgerienne,Filtrerie franco-algérienne,Industries agro-alimentaires,30,14,1929,1934
minesferrouina,Société des mines de fer Rouina,Mines et carrières,23,14,1914,1933
expansionnordafricaine,Expansion nord-africaine,"Banques et groupes financiers, assurances",22,14,1920,1920
africaineminestransports,Société Africaine de Mines et transports,Mines et carrières,20,14,1945,1953
tissagesmecaniquesisere,TISSAGES MÉCANIQUES DE L'ISÈRE,Documents généraux (par ordre chronologique),14,14,1919,1919
minessidimarouf,Société des mines du Sidi Marouf,Mines et carrières,24,13,1940,1953
mineschabetkohol,Compagnie des mines de Chabet-Kohol,Mines et carrières,16,13,1911,1925
concessionnaireouenza,Société concessionnaire d'Ouenza,Mines et carrières,15,13,1931,1940
cellulosesafriquenord,Société des Celluloses de l'Afrique française du Nord,"Documents généraux (par ordre chronologique); Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",14,13,1925,1925
minesfermilliana,Mines de fer de Milliana,Mines et carrières,26,12,1940,1953
nordafricaineentreprisesmaritimesalgerorannemours,"Société Nord-africaine d’entreprises maritimes, Alger, Oran, Nemours",Transports maritimes et aériens,14,12,1928,1939
mineschabetballoutsoukahrras,Société générale des mines de Chabet-Ballout à Souk-Ahrras,Mines et carrières,13,12,1926,1931
algerienneetudesentreprisesagricolescommercialesindustrielles,"Société Algérienne d’Études et d'entreprises agricoles, commerciales et industrielles, puis Crédit industriel algérien","Banques et groupes financiers, assurances",13,12,1920,1920
domainesafricains,Domaines africains,Industries agro-alimentaires,12,12,1929,1932
minieremetallurgiquecaronte,Compagnie minière et métallurgique de Caronte,Mines et carrières,12,12,1921,1925
liegeshamendaspetitekabylie,Lièges des Hamendas et de la Petite Kabylie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",34,11,1937,1955
foncieremediterranee,Compagnie Foncière de la Méditerranée,Foncières et immobilières,32,11,1937,1955
algerienneglacehygieniqueentreposagefrigorifique,Compagnie Algérienne de glace hygiénique et d'entreposage frigorifique,Industries agro-alimentaires,16,11,1899,1899
charbonnierenordafricain,Compagnie Charbonnière du Nord-Africain,Commerce,15,11,1919,1920
liege,Société Française du Liège,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",14,11,1929,1939
agricoleoranaise,Compagnie Agricole Oranaise,Industries agro-alimentaires,13,11,1919,1919
hutchinson,HUTCHINSON,Documents généraux (par ordre chronologique),12,11,1925,1925
algeriennemateriauxconstruction,Société Algérienne de matériaux de construction,"Bâtiment et travaux publics, matériaux de construction, céramique",11,11,1928,1928
millaul,MILLAUL,Documents généraux (par ordre chronologique),11,11,1910,1910
etudescheminfertransafricain,Société d'études du Chemin de fer transafricain,"Transports terrestres, garages automobiles et agricoles",11,11,1912,1912
distributionenergieelectrique,Compagnie Générale de Distribution d'énergie électrique,"Eau, gaz, électricité (Utilities)",11,11,1909,1909
minesferlarrath,Compagnie des mines de fer de Larrath,Mines et carrières,33,10,1914,1929
manufacturetabacscigarescigarettesbastos,"Manufacture de Tabacs, Cigares et Cigarettes Bastos",Industries agro-alimentaires,18,10,1914,1917
minesguelma,Société des mines de Guelma,Mines et carrières,17,10,1905,1906
marmaro,Marmaro,"Bâtiment et travaux publics, matériaux de construction, céramique",14,10,1927,1937
africainearmement,Compagnie Africaine d'Armement,Documents généraux (par ordre chronologique); Transports maritimes et aériens,11,10,1920,1925
banquealgeriebanquealgerietunisiebanquealgerie,"Banque de l'Algérie, Banque de l'Algérie et de la Tunisie, Banque de l'Algérie","Banques et groupes financiers, assurances",11,10,1879,1879
unioncompagniesregionalesreuniesfabriquesengrais,Union française et Compagnies régionales réunies de fabriques d'engrais et de,Mines et carrières,11,10,1948,1948
commercialefrancoalgerienne,Société COMMERCIALE FRANCO-ALGÉRIENNE,Documents généraux (par ordre chronologique),10,10,1925,1925
achaque,Achaque,Documents généraux (par ordre chronologique),10,10,1938,1938
ascenseursmontechargeshydrauliquesvillealger,"Société des Ascenseurs et monte-charges hydrauliques de la ville d'Alger, puis Ascenseurs monte-charges du port d'Alger",Transports maritimes et aériens,10,10,1889,1889
cheminfertranssaharien,Le Chemin de fer transsaharien,"Transports terrestres, garages automobiles et agricoles",10,10,1942,1942
commercialeminiereafriquenord,Société Commerciale et Minière pour l'Afrique du Nord,"Bâtiment et travaux publics, matériaux de construction, céramique",10,10,1935,1935
mselati,MSELATI,Documents généraux (par ordre chronologique),16,9,1910,1910
outillage,L'OUTILLAGE,Documents généraux (par ordre chronologique),15,9,1925,1925
minesoranie,Société des Mines de l'Oranie,Documents généraux (par ordre chronologique); Mines et carrières,13,9,1925,1925
algeriennecreditbanque,Société nouvelle de la Compagnie algérienne de crédit et de banque,"Banques et groupes financiers, assurances",12,9,1950,1950
industriesagricolesmeauxnantesalgerie,"Société d'Industries agricoles de Meaux, Nantes et Algérie",Industries agro-alimentaires,12,9,1937,1942
abrifamilialoranais,L'Abri familial oranais,Foncières et immobilières,11,9,1928,1928
entreprises,ENTREPRISES,"Bâtiment et travaux publics, matériaux de construction, céramique; Documents généraux (par ordre chronologique)",10,9,1925,1925
minierealgerienne,Société Minière Algérienne,Mines et carrières,10,9,1937,1945
chaines,CHAÎNES,Documents généraux (par ordre chronologique),9,9,1925,1925
feutresrok,FEUTRES ROK,Documents généraux (par ordre chronologique),9,9,1925,1925
chauxcimentsrivetalger,Chaux et ciments de Rivet-Alger,"Bâtiment et travaux publics, matériaux de construction, céramique",9,9,1923,1923
francoalgerienne,Compagnie Franco-algérienne,Industries agro-alimentaires,9,9,1879,1885
mineszaccar,MINES du ZACCAR,Mines et carrières,9,9,1925,1925
minierenordafriquesaintetienne,"Société Minière du Nord de l'Afrique, Saint-Étienne",Mines et carrières,9,9,1901,1901
mitidja,La Mitidja,Industries agro-alimentaires,9,9,1929,1953
forestierealgerienne,Société forestière algérienne,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",9,9,1869,1875
minescavallo,Société des mines de Cavallo,Mines et carrières,10,8,1921,1921
probios,Probios,Industries pharmaceutiques et parachimie,10,8,1930,1930
unionagricoleafrique,Union agricole d'Afrique,Industries agro-alimentaires,10,8,1898,1898
petolatdijon,PÉTOLAT-DIJON,Documents généraux (par ordre chronologique),9,8,1928,1928
creditfoncieragricolealgerie,Crédit foncier et agricole d'Algérie,"Banques et groupes financiers, assurances",9,8,1882,1903
unionminierebordjredir,Union minière de Bordj-Redir,Mines et carrières,9,8,1920,1920
africainetravaux,Société Africaine de Travaux,"Bâtiment et travaux publics, matériaux de construction, céramique",8,8,1924,1924
airliquide,L'Air liquide,Industries chimiques,8,8,1920,1920
mendes,MENDÈS,Documents généraux (par ordre chronologique),8,8,1925,1925
mineschellala,Société des mines du Chellala,Documents généraux (par ordre chronologique); Mines et carrières,8,8,1910,1925
carrosseriemoderne,La Carrosserie moderne,Documents généraux (par ordre chronologique),8,8,1938,1938
banqueunionnordafricaine,Banque de l'union nord-africaine,"Banques et groupes financiers, assurances",8,8,1940,1940
africaineimportationcharbonsbriquettesnordpascalais,Société Africaine d’Importation de charbons et briquettes du Nord et du Pas-de-Calais,Commerce,8,8,1928,1928
immobilierefrancooranaise,Compagnie Immobilière Franco-Oranaise,Foncières et immobilières,8,8,1924,1924
brasseriemalteriealgeriennemustaphainferieur,"Société de la Brasserie-Malterie algérienne, Mustapha-Inférieur",Industries agro-alimentaires,9,7,1893,1893
comptoirescomptekabylieoccidentaledellys,"Comptoir d'escompte de la Kabylie occidentale, Dellys","Banques et groupes financiers, assurances",8,7,1879,1879
francoalgeriennelocationfutailles,Société Franco-Algérienne de Location de futailles,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",8,7,1919,1919
acconagecharbonnagejullian,Société d'Acconage et de charbonnage Jullian,Transports maritimes et aériens,7,7,1920,1920
algeriennecamionnageautomobile,Société Algérienne de Camionnage automobile,"Transports terrestres, garages automobiles et agricoles",7,7,1911,1911
algeriennesels,Compagnie Algérienne des sels,Mines et carrières,7,7,1924,1924
sanhadja,SANHADJA,Documents généraux (par ordre chronologique),7,7,1928,1928
centralephosphates,Cie centrale des PHOSPHATES,Mines et carrières,7,7,1925,1925
etudesminieresbougie,Société d'Études minières de Bougie,Mines et carrières,7,7,1910,1910
gisementsphosphatiersbordjrdir,Société des Gisements phosphatiers de Bordj R’Dir,Mines et carrières,7,7,1909,1909
mounaalimentationnordafricain,"La Mouna, Société française d'alimentation du Nord-Africain",Industries agro-alimentaires,7,7,1913,1913
minesboudjoudoun,Société des mines de Boudjoudoun,Mines et carrières,7,7,1920,1920
omniumminesusines,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",Mines et carrières,7,7,1924,1924
phosphatessuperphospahtestebbaka,Société des Phosphates et superphospahtes de Tebbaka,Mines et carrières,7,7,1925,1925
extensionportnemours,Société pour l'extension du Port de Nemours,Transports maritimes et aériens,7,7,1952,1952
algerienneelevage,Société Algérienne d'élevage,Industries agro-alimentaires,7,7,1928,1928
uniontransafricaine,Union transafricaine,"Transports terrestres, garages automobiles et agricoles",7,7,1927,1927
banquepopulaire,Banque populaire,"Banques et groupes financiers, assurances",12,6,1927,1930
constructionsindustriellestravauxartcit,"CONSTRUCTIONS INDUSTRIELLES ET TRAVAUX d'ART, S.A.C.I.T.A","Bâtiment et travaux publics, matériaux de construction, céramique",9,6,1925,1925
transsaharienne,Compagnie Générale Transsaharienne,"Transports terrestres, garages automobiles et agricoles",8,6,1923,1935
caisseagricoletlemcen,Caisse agricole de Tlemcen,"Banques et groupes financiers, assurances",7,6,1901,1901
centralephosphatesbordjrdir,Compagnie Centrale des Phosphates à Bordj'R'dir,Mines et carrières,7,6,1902,1902
chauxcimentsouedfergoug,Chaux et ciments de l'oued Fergoug,"Bâtiment et travaux publics, matériaux de construction, céramique",7,6,1908,1921
creditagricoletlemcen,Crédit agricole de Tlemcen,"Banques et groupes financiers, assurances",7,6,1901,1901
aguilas,Compagnie d'Aguilas,Documents généraux (par ordre chronologique),6,6,1925,1925
goodrich,GOODRICH,Documents généraux (par ordre chronologique),6,6,1925,1925
mengual,MENGUAL,Documents généraux (par ordre chronologique),6,6,1910,1910
carrieresalgeroises,Les Carrières algéroises,"Bâtiment et travaux publics, matériaux de construction, céramique",6,6,1931,1931
commercialearmement,Société Commerciale d'Armement,Transports maritimes et aériens,6,6,1922,1922
francoasiatiquepetrolesalgerie,Société Franco-Asiatique des Pétroles d’Algerie,"Transports terrestres, garages automobiles et agricoles",6,6,1925,1925
fournituresmilitaires,Société générale de Fournitures militaires,Cuirs et textiles,6,6,1889,1889
domainehabramacta,Société du domaine de l'Habra et de la Macta,Industries agro-alimentaires,6,6,1887,1887
minierekaolinsdjebeldebar,Société minière des Kaolins du Djebel-Debar,"Bâtiment et travaux publics, matériaux de construction, céramique",6,6,1921,1921
minescuivretenes,"Société des Mines de cuivre de Ténès, puis Mines de cuivre de Ténès",Mines et carrières,6,6,1929,1929
minesraselma,Société des mines de Ras-el-Ma,Mines et carrières,6,6,1926,1926
minoteriereneesclapezrelizane,"Minoterie René Esclapez & Cie, Relizane",Industries agro-alimentaires,6,6,1929,1929
nordafricaineetudesentreprises,Société Nord-africaine d'études et d'entreprises,"Banques et groupes financiers, assurances",6,6,1926,1926
immobilierealgerie,Société Immobilière d'Algérie,Foncières et immobilières,6,6,1906,1906
minesalgerietunisieomnium,MINES D'ALGÉRIE-TUNISIE « OMNIUM »,Documents généraux (par ordre chronologique); Mines et carrières,10,5,1925,1925
reseauaerientransafricain,Société du Réseau aérien transafricain,Transports maritimes et aériens,8,5,1920,1925
compagniesregionalesreuniesfabriquesengraisproduitschimiques,Compagnies régionales réunies de fabriques d'engrais et de produits chimiques,Mines et carrières,7,5,1927,1927
colonialeafriquenorddjamaa,"Compagnie Coloniale de l'Afrique du Nord, Djamaa",Industries agro-alimentaires,6,5,1925,1925
eclairagescommunaux,Compagnie des Éclairages communaux,"Eau, gaz, électricité (Utilities)",6,5,1911,1911
hydroelectriqueafriquenord,Société Hydro-électrique de l'Afrique du Nord,"Eau, gaz, électricité (Utilities)",6,5,1923,1923
acconagealgerien,Compagnie d'Acconage algérien,Transports maritimes et aériens,5,5,1910,1910
africaineliegealgerhusseindeyazazga,"Compagnie Africaine du Liège, Alger, Hussein-Dey, Azazga","Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",5,5,1929,1929
desgenetaisfreresboitepostalenobolbec,"DESGENETAIS frères, Boîte postale no Bolbec",Industries agro-alimentaires,5,5,1925,1925
algeriennepetrolesstandard,Compagnie Algérienne des Pétroles Standard,Commerce,5,5,1930,1930
ateliersconstructionselectriquesdelle,Ateliers de constructions électriques DELLE,Documents généraux (par ordre chronologique),5,5,1925,1925
pfund,PFUND,Documents généraux (par ordre chronologique),5,5,1910,1910
banqueafriquepaysorient,Banque de l'Afrique française et des pays d'Orient,"Banques et groupes financiers, assurances",5,5,1912,1912
banquecoxclimited,"Banque Cox & C°, Limited","Banques et groupes financiers, assurances",5,5,1918,1918
benedictinefecamp,"La Bénédictine, Fécamp",Industries agro-alimentaires,5,5,1930,1930
chargeursalgeriensreunis,Chargeurs algériens réunis,Transports maritimes et aériens,5,5,1912,1912
commercialeacconage,Société Commerciale d'Acconage,Transports maritimes et aériens,5,5,1922,1922
domaineseltaousarba,"Domaines El Taous, L’Arba",Industries agro-alimentaires,5,5,1919,1919
etsbertagna,Éts Bertagna,Industries agro-alimentaires,5,5,1929,1929
francoalgerienneelectricitebatnaguelma,"Société Franco-Algérienne d'Électricité, Batna, Guelma","Eau, gaz, électricité (Utilities)",5,5,1891,1891
mineraisfermagnetiquecollo,Compagnie des minerais de fer magnétique de Collo,Mines et carrières,5,5,1877,1877
minesdjebelforer,Société des mines du Djebel-Forer,Mines et carrières,5,5,1909,1909
minesdjebelguendou,Société des mines du Djebel-Guendou,Mines et carrières,5,5,1908,1908
nordafricaincommercial,Nord-africain commercial,Commerce,5,5,1938,1938
oranaisecharbonnages,Oranaise de Charbonnages,Commerce,5,5,,
mullerpasse19261928souscontrolegraengesberg,"Müller, passé en 1926-1928 sous le contrôle de Graengesberg",Mines et carrières,5,5,1932,1932
etablissementscholletnicollongobardi,"Établissements Chollet, Nicol et Longobardi","Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",8,4,1933,1933
cheminferboneguelmaprolongements,Compagnie du Chemin de fer de Bône à Guelma et prolongements,"Transports terrestres, garages automobiles et agricoles",7,4,1913,1914
algerienneconservesalimentaires,Société Algérienne de Conserves alimentaires,Industries agro-alimentaires,5,4,1901,1901
minesainkerma,Société des mines d'Aïn-Kerma,Mines et carrières,4,4,1923,1923
airalgerie,Air Algérie,Transports maritimes et aériens,4,4,1934,1934
entreprisesaeronautiques,Cie générale d'ENTREPRISES AÉRONAUTIQUES,Documents généraux (par ordre chronologique),4,4,1925,1925
acconage,ACCONAGE,Documents généraux (par ordre chronologique),4,4,1938,1938
cheddites,CHEDDITES,Documents généraux (par ordre chronologique),4,4,1938,1938
sonnati,Sonnati,Documents généraux (par ordre chronologique),4,4,1910,1910
tubiana,TUBIANA,Documents généraux (par ordre chronologique),4,4,1910,1910
domainequatrechemins,Domaine des Quatre-Chemins,Industries agro-alimentaires,4,4,1926,1926
immobilierebone,"Société Immobilière de Bône, puis Immobilière et Maritime de l’Afrique du Nord",Foncières et immobilières,4,4,1920,1920
phosphatesmzaita,"Compagnie des Phosphates du M'Zaïta, puis",Mines et carrières,4,4,1910,1910
minessoumahtafna,Société des mines de Soumah et de La Tafna,Mines et carrières,4,4,1867,1867
minesfergourayasadouna,Société Mines de fer de Gouraya-Sadouna,Mines et carrières,4,4,1909,1909
oasisnordafricain,Societe des Oasis du Nord-Africain,Industries agro-alimentaires,4,4,1922,1922
oranaisechauxcimentsoranarcole,"Compagnie Oranaise des Chaux et ciments, Oran-Arcole","Bâtiment et travaux publics, matériaux de construction, céramique",4,4,1920,1920
phosphatesdjebelonk,Phosphates du Djebel-Onk,Mines et carrières,4,4,1909,1909
unionchimiquenordafricaine,Union chimique nord-africaine,Mines et carrières,4,4,1931,1931
unionespagnolefabriquesengraisproduitschimiquessuperphosphates,"Union espagnole de fabriques d'engrais, de produits chimiques et de superphosphates",Mines et carrières,4,4,1910,1910
vignoblesalgeriens,Vignobles algériens,Industries agro-alimentaires,4,4,1928,1928
leach,LEACH,Documents généraux (par ordre chronologique),53,3,1925,1925
algeriennenavigationafriquenord,Société algérienne de navigation pour l'Afrique du Nord,Transports maritimes et aériens,12,3,1929,1948
akkaresbelezma,"Société d'Akkarès, Belezma",Mines et carrières,3,3,1911,1911
algeriennechauxcimentsusinepointepescade,"Compagnie Algérienne de chaux et ciments, usine de la Pointe-Pescade","Bâtiment et travaux publics, matériaux de construction, céramique",3,3,1913,1913
algeriennecotonniere,Société Algérienne Cotonnière,Industries agro-alimentaires,3,3,1926,1926
algeriennezinc,Société Algérienne du Zinc . Anc. Société nord-africaine du plomb,Mines et carrières,3,3,,
etudesminieresindustrielles,ÉTUDES MINIÈRES ET INDUSTRIELLES,Documents généraux (par ordre chronologique),3,3,1925,1925
charbonnage,CHARBONNAGE,Documents généraux (par ordre chronologique),3,3,1938,1938
magnol,MAGNOL,Documents généraux (par ordre chronologique),3,3,1910,1910
banquefrancoalgerienne,Banque franco-algérienne,"Banques et groupes financiers, assurances",3,3,1910,1910
cotonsalgerie,Cotons d'Algérie,Industries agro-alimentaires,3,3,1908,1908
eldjezairimmeubles,El-Djezaïr Immeubles,Foncières et immobilières,3,3,1924,1924
entreprisecommercialeafriquenord,Entreprise commerciale de l'Afrique du Nord,Commerce,3,3,1920,1920
entreprisesboussiron,Entreprises Boussiron,"Bâtiment et travaux publics, matériaux de construction, céramique",3,3,1929,1929
omniumalgerienelectricitetebessa,"Omnium algérien d'électricité, Tébessa","Eau, gaz, électricité (Utilities)",3,3,1924,1924
oranaiseremorquageassistance,Société Oranaise de Remorquage et d'assistance,Transports maritimes et aériens,3,3,1938,1938
ouledsellemainsmara,"Société des Ouled-Sellem, Aïn-Smara",Mines et carrières,3,3,1911,1911
exploitationsforestieresminierespetitekabylie,Société d'Exploitations forestières et minières de la Petite-Kabylie,Mines et carrières,3,3,1925,1925
vieillemontagnealgerie,La Vieille-Montagne en Algérie,Mines et carrières,3,3,1914,1914
algeriennemines,Société Algérienne de mines,Mines et carrières,2,2,1911,1911
algeriennenavigationafriquenordcharlesschiaffino,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",Transports maritimes et aériens,2,2,1944,1944
essur,ESSUR,Documents généraux (par ordre chronologique),2,2,1938,1938
minesboudoukha,Société des mines de Boudoukha,Mines et carrières,2,2,1953,1953
minieredjebelchelia,Société minière de Djebel-Chélia,Mines et carrières,2,2,1907,1907
ateliersfonderiecelestinducros,Ateliers et fonderie Célestin Ducros,"Métallurgie, constructions navales",2,2,,
cartonneriesrochette,Cartonneries de La Rochette,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",2,2,1925,1925
minieredjebelgustar,Compagnie minière du Djebel-Gustar,Mines et carrières,2,2,,
cheminsferparislyonmediterraneereseaualgerien,"Chemins de fer Paris-Lyon-Méditerranée, réseau algérien","Transports terrestres, garages automobiles et agricoles",2,2,1931,1931
exploitationforestiereminierepetitekabylie,EXPLOITATION FORESTIÈRE et MINIÈRE de la PETITE KABYLIE,Mines et carrières,2,2,1938,1938
fonciereimmobilierefranceafriquenord,Société Foncière et Immobilière de France et de l'Afrique du Nord,Mines et carrières,2,2,1920,1920
liegesproduitsnordafricainsalgerusinebouchonsbone,"Lièges et produits nord-africains, Alger. Usine de bouchons à Bône","Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",2,2,1921,1921
aldegue,ALDÉGUÉ,Documents généraux (par ordre chronologique),10,1,1938,1938
agricolefinancierealgerie,Société Agricole et Financière d'Algérie,"Banques et groupes financiers, assurances",4,1,1928,1928
laminoirtrefilerieafriquegueconstantine,"Laminoir et tréfilerie d'Afrique, Gué-de-Constantine","Métallurgie, constructions navales",3,1,1942,1952
algerienneexploitationliege,Société Algérienne pour l'Exploitation du liège,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",1,1,1927,1927
angloalgeriennemaritimecommerciale,Société Anglo-Algérienne Maritime et Commerciale,Commerce,1,1,1919,1919
saidok,SAIDOK,Documents généraux (par ordre chronologique),1,1,1910,1910
creditalgerienfavoriserdeveloppementagricolecommercial,"CRÉDIT ALGÉRIEN pour FAVORISER le DÉVELOPPEMENT AGRICOLE, COMMERCIAL","Banques et groupes financiers, assurances",1,1,1939,1939
docksoran,Docks d'Oran,Transports maritimes et aériens,1,1,,
domainesalgeriens,Société des Domaines algériens,Industries agro-alimentaires,1,1,1959,1959
