doc_id,company_key,company_name,person_id,name_clean,surname,given,role,year,period,is_board_seat,source_ref,annotation,sector,country,region,anchor_type,trigger,member_raw
inde-indochine-poinsard-et-veyret-7e7168,comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",veyret-l,Louis Veyret,Veyret,Louis,administrateur,1922,1914_1929,1,"AEC 1922, p. 870",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,MM. Louis Veyret
inde-indochine-poinsard-et-veyret-7e7168,comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",poinsard-a,Alphonse Poinsard,Poinsard,Alphonse,administrateur,1922,1914_1929,1,"AEC 1922, p. 870",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,Alphonse Poinsard
inde-indochine-poinsard-et-veyret-7e7168,comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",boucherie-r,René Boucherie,Boucherie,René,administrateur,1922,1914_1929,1,"AEC 1922, p. 870",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,René Boucherie
inde-indochine-poinsard-et-veyret-7e7168,comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",montangerand-f,Francis Montangerand,Montangerand,Francis,administrateur,1922,1914_1929,1,"AEC 1922, p. 870",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,Francis Montangerand
inde-indochine-poinsard-et-veyret-7e7168,comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",barbotin-p,Pierre Barbotin,Barbotin,Pierre,administrateur,1922,1914_1929,1,"AEC 1922, p. 870",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,Pierre Barbotin
inde-indochine-poinsard-et-veyret-7e7168,comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",poinsard-l,Louis Poinsard,Poinsard,Louis,administrateur,1922,1914_1929,1,"AEC 1922, p. 870",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,Louis Poinsard
inde-indochine-poinsard-et-veyret-7e7168,comptoirsextremeorientpoinsardveyretmaisonachat,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",lemerle-r,René Lemerle,Lemerle,René,administrateur,1922,1914_1929,1,"AEC 1922, p. 870",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,René Lemerle
inde-indochine-poinsard-et-veyret-7e7168,poinsardveyretcomptoirsextremeorient,Poinsard et Veyret (Comptoirs d'Extrême-Orient,poinsard-l,Louis Poinsard,Poinsard,Louis,administrateur,1951,1945_1962,1,"AEC 1951, p. 1010",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,MM. Louis Poinsard
inde-indochine-poinsard-et-veyret-7e7168,poinsardveyretcomptoirsextremeorient,Poinsard et Veyret (Comptoirs d'Extrême-Orient,veyret-l,Louis Veyret,Veyret,Louis,administrateur,1951,1945_1962,1,"AEC 1951, p. 1010",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,Louis Veyret
inde-indochine-poinsard-et-veyret-7e7168,poinsardveyretcomptoirsextremeorient,Poinsard et Veyret (Comptoirs d'Extrême-Orient,perouse-a,A. Perouse,Perouse,A.,administrateur,1951,1945_1962,1,"AEC 1951, p. 1010",,Commerce,Madagascar,Madagascar et Djibouti,aec_entry,conseil_annuaire,A. Perouse
