doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
inde-indochine-poinsard-et-veyret-7e7168,poinsardveyretcomptoirsextremeorient,Poinsard et Veyret (Comptoirs d'Extrême-Orient,airliquide,L'Air liquide,gerant,1952,"Tropiques, mai 1952, p. 120",Commerce,Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,colonialeindustriellecommerciale,"Cie coloniale, industrielle et commerciale",honmauricemartin,l'Hon. Maurice Martin,administrateur,1922,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,outremer,Cie générale d'Outre-Mer,drachalme,Dr Achalme,administrateur,1922,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,colonialemadagascar,Cie coloniale de Madagascar,admfrsemineslaurium,adm. Cie frse mines Laurium],administrateur,1922,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,occidentalemadagascar,Cie occidentale de Madagascar,ouestafricain,de la Cie de l'Ouest-Africain français,administrateur,1922,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,exploitationpetroles,Sté pour l'exploitation des pétroles,jonkherhugoloudon,Jonkher Hugo Loudon,administrateur,1922,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,wharftamatave,Sté du wharf de Tamatave,admsyndicatlyonnaismadagascar,adm. Syndicat lyonnais de Madagascar],administrateur,1922,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,agricolemadagascar,« L'Agricole de Madagascar »,minesitasy,des Mines de l'Itasy ],administrateur,1922,Annuaire des entreprises coloniales,Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,arsenesaupiquet,Arsène Saupiquet,autrefilialegroupechirisgeorgesouizille,autre filiale du groupe Chiris. Georges Ouizille,administrateur,1958,"Espalion, Ardèche, 1880-Paris, 1958",Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,rochefortaiseproduitsalimentaires,Sté rochefortaise de produits alimentaires,fwissocqbanqueadam,F de Wissocq [de la Banque Adam,administrateur,1958,"Espalion, Ardèche, 1880-Paris, 1958",Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,rochefortaiseproduitsalimentaires,Sté rochefortaise de produits alimentaires,etshutchinson,des Éts Hutchinson…],administrateur,1958,"Espalion, Ardèche, 1880-Paris, 1958",Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,rochefortaiseproduitsalimentaires,Sté rochefortaise de produits alimentaires,chenereaufilsfondateurentreprise,Chénereau [fils du fondateur de l'entreprise,administrateur,1958,"Espalion, Ardèche, 1880-Paris, 1958",Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,rossignol,Rossignol,havraisepeninsulaire,Cie havraise péninsulaire,administrateur,1958,"Espalion, Ardèche, 1880-Paris, 1958",Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
madagascar-et-djibouti-aec-1922-madagascar-1deb0e,rossignol,Rossignol,marseillaisemadagascar,Cie marseillaise de Madagascar,administrateur,1958,"Espalion, Ardèche, 1880-Paris, 1958",Documents généraux (par ordre chronologique),Madagascar,Madagascar et Djibouti
