person_id,surname,name_variants,n_companies,n_board_companies,n_observations,top_role,first_year,last_year,sectors
munich-p,Munich,Paul Munich,5,5,8,vice_president,1931,1937,Divers; Documentation générale
munich-j,Munich,Jean Munich,5,5,7,administrateur_delegue,1931,1937,Divers; Documentation générale
weiss-p-paul,Weiss,Paul Weiss; Paul Weiss. 4,5,5,6,president,1931,1937,Divers; Documentation générale
de-bondeli-e,de Bondeli,Édouard de Bondeli,4,4,6,administrateur,1931,1937,Divers; Documentation générale
derouet-m,Derouet,Maurice Derouet,4,4,6,administrateur,1931,1937,Divers; Documentation générale
micard-e,Micard,E. Micard; Étienne Micard,3,3,8,administrateur,1920,1940,Divers; Documentation générale
raoul-duval-e,Raoul-Duval,E. Raoul-Duval,2,2,11,administrateur,1913,1950,Divers; Documentation générale
durand-smet-j,Durand-Smet,Durand-Smet; J. Durand-Smet; Joseph Durand- Smet,2,2,8,administrateur,1931,1950,Divers; Documentation générale
micard-g,Micard,G. Micard; Gaston Micard,2,2,7,administrateur,1913,1933,Divers; Documentation générale
micard-j,Micard,J. Micard; Jean Micard,2,2,6,administrateur,1913,1931,Divers; Documentation générale
kapferer-c,Kapferer,C. Kapferer; Ch. Kapferer; Charles Kapferer,2,2,5,administrateur,1913,1927,Divers; Documentation générale
chapuy-p,Chapuy,P. Chapuy; Paul Chapuy,2,2,4,administrateur,1920,1931,Divers; Documentation générale
robert-g-gustave,Robert,Gustave Robert,2,2,4,administrateur,1913,1927,Divers; Documentation générale
fay-j,Faÿ,Jacques Faÿ,2,2,4,administrateur,1931,1937,Divers; Documentation générale
bertin,Bertin,Bertin,2,2,3,administrateur,1920,1922,Divers; Documentation générale
jacquesson-r,Jacquesson,Jacquesson,2,2,3,administrateur,1920,1922,Divers; Documentation générale
hanhart-t,Hanhart,Hanhart,2,2,3,administrateur,1920,1922,Divers; Documentation générale
pfister-b,Pfister,Pfister,2,2,3,administrateur,1920,1922,Divers; Documentation générale
unne,Unné,Unné,2,2,3,administrateur,1920,1922,Divers; Documentation générale
representee-par-m-jacques-fay,représentée par M. Jacques Faÿ,représentée par M. Jacques Faÿ,2,2,3,administrateur,1937,1937,Divers; Documentation générale
le-quesne-r,Le Quesne,Raymond Le Quesne,2,2,3,administrateur,1931,1937,Divers; Documentation générale
tanon-a-albert,Tanon,Albert Tanon,2,2,2,vice_president,1922,1937,Documentation générale
walther,Walther,Walther,2,2,2,administrateur,1920,1922,Divers; Documentation générale
papin-beaufond-t,Papin-Beaufond,Tomy Papin-Beaufond,2,2,2,president,1922,1922,Documentation générale
picard-j,Picard,Jacques Picard,2,2,2,administrateur,1922,1922,Documentation générale
dain-c,Dain,Camille Dain,2,2,2,administrateur,1922,1922,Documentation générale
besson-l-leon,Besson,Léon Besson,2,2,2,administrateur,1913,1927,Divers; Documentation générale
schnegg-j,Schnegg,Jacques Daniel Schnegg; Schnegg,2,2,2,administrateur,1927,1927,Documentation générale
reisser-e,Reisser,Edmond Reisser,2,2,2,president,1930,1937,Divers; Documentation générale
roy-m,Roy,Marc Roy,2,2,2,president,1930,1937,Divers; Documentation générale
herve-j,Hervé,Joseph Hervé,2,2,2,vice_president,1937,1937,Documentation générale
witzig-a,Witzig,Augustin Witzig,2,2,2,administrateur,1937,1937,Divers; Documentation générale
representee-par-m-jean-munich,représentée par M. Jean Munich,représentée par M. Jean Munich,2,2,2,administrateur,1937,1937,Divers; Documentation générale
chanove-j-jean,Chanove,Jean Chanove,2,2,2,administrateur,1937,1950,Divers; Documentation générale
a-s,A,S. A,2,2,2,administrateur,1937,1950,Divers; Documentation générale
besson-l,Besson,L. Besson,1,1,5,administrateur,1917,1933,Divers
humbert-lavaiiey-e,Humbert-LavaIIey,E. Humbert- LavaIIey; E. Humbert-LavaIIey,1,1,5,administrateur,1917,1933,Divers
chanove-j,Chanove,J. Chanove,1,1,5,administrateur,1933,1948,Divers
robert,Robert,Robert,1,1,3,administrateur,1933,1940,Divers
soc-raffineries-de-sucre-de-saint-louis,Soc. Raffineries de sucre de Saint-Louis,Soc. Raffineries de sucre de Saint-Louis,1,1,3,administrateur,1940,1948,Divers
brun-p,Brun,P. Brun; Pierre Brun,1,1,3,administrateur,1912,1912,Divers
besse-e,Besse,Edmond Besse,1,1,2,president,1907,1927,Divers; Documentation générale
segrestaa-l,Segrestaa,L.J. Segrestaa,1,1,2,administrateur,1907,1927,Divers; Documentation générale
castillon-du-perron-a,Castillon du Perron,A. Castillon du Perron,1,1,2,administrateur,1907,1927,Divers; Documentation générale
pelissier-tanon-c,Pelissier-Tanon,Charles Pelissier-Tanon; Charles Pélissier-Tanon,1,1,2,administrateur,1924,1937,Divers; Documentation générale
monsen-c,Monsen,Christian Monsen,1,1,2,administrateur,1924,1937,Divers; Documentation générale
besse-j,Besse,Joseph Besse,1,1,2,administrateur_delegue,1937,1937,Divers; Documentation générale
du-perron-g,du Perron,Gabriel du Perron,1,1,2,administrateur,1937,1937,Divers; Documentation générale
brugiere,Brugière,Brugière,1,1,2,administrateur,1937,1940,Divers
smet-micard,Smet-Micard,Smet-Micard,1,1,2,administrateur,1948,1950,Divers
lecocq-e,Lecocq,Eugène Lecocq,1,1,2,administrateur,1912,1912,Divers
ziegel-f,Ziegel,Félix Ziegel; Félix Ziégel,1,1,2,administrateur,1912,1912,Divers
wall-c,Wall,Charles Wall,1,1,2,administrateur,1912,1912,Divers
chantiers-de-saint-nazaire,Chantiers de Saint- Nazaire,Chantiers de Saint- Nazaire; chantiers de Saint- Nazaire,1,1,2,administrateur,1912,1912,Divers
dal-piaz-j,Dal-Piaz,J. Dal-Piaz,1,1,1,president,1922,1922,Documentation générale
mante-t,Mante,Th Mante,1,1,1,administrateur,1922,1922,Documentation générale
fabry-r,Fabry,René Fabry,1,1,1,administrateur,1922,1922,Documentation générale
blanchet,Blanchet,Blanchet,1,1,1,administrateur,1922,1922,Documentation générale
giraud-h-hubert,Giraud,Hubert Giraud,1,1,1,administrateur,1922,1922,Documentation générale
gravier,Gravier,Gravier,1,1,1,administrateur,1922,1922,Documentation générale
mallen-e,Mallen,E. Mallen,1,1,1,administrateur,1922,1922,Documentation générale
estier-h,Estier,H. Estier,1,1,1,administrateur,1922,1922,Documentation générale
fr-estier,Fr. Estier,Fr. Estier,1,1,1,administrateur,1922,1922,Documentation générale
zafiropulo-d,Zafiropulo,D. Zafiropulo,1,1,1,administrateur,1922,1922,Documentation générale
d-estienne,d'Estienne,d'Estienne,1,1,1,administrateur,1922,1922,Documentation générale
