doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,sector,country,region
antilles-guyane-aec-1922-antilles-1c51af,entreprisemaritimecommerciale,L'Entreprise maritime et commerciale,renefabryalgerienne,René Fabry [Cie algérienne,administrateur,1922,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1922-antilles-1c51af,entreprisemaritimecommerciale,L'Entreprise maritime et commerciale,marocaine,Cie marocaine,administrateur,1922,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1922-antilles-1c51af,francocolonialeantillaise,Sté franco-coloniale antillaise,laiteries,de la Compagnie de laiteries,administrateur,1927,"Le Phare de Majunga, 20 août 1927",Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1922-antilles-1c51af,francocolonialeantillaise,Sté franco-coloniale antillaise,occidentalemadagascar,de la Cie occidentale de Madagascar,administrateur,1927,"Le Phare de Majunga, 20 août 1927",Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1922-antilles-1c51af,francocolonialeantillaise,Sté franco-coloniale antillaise,franconeerlandaiseculture,de la Société franco- néerlandaise de culture,administrateur,1927,"Le Phare de Majunga, 20 août 1927",Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,electricitefortfrance,Cie d'Électricité de Fort-de-France,africaineindustrielle,Cie africaine industrielle,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,electricitefortfrance,Cie d'Électricité de Fort-de-France,colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,terre,TERRE,colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,terre,TERRE,africaineindustrielle,Cie africaine industrielle,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,martiniquaisedistributionenergieelectriquejardin,"Cie martiniquaise de distribution d'énergie électrique, Jardin",africaineindustrielle,Cie africaine industrielle,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,martiniquaisedistributionenergieelectriquejardin,"Cie martiniquaise de distribution d'énergie électrique, Jardin",colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,industrielleagricolepointepitreetablissements,Société industrielle et agricole de la Pointe-à-Pitre (Établissements,raffineriessucresaintlouis,Société des Raffineries de sucre de Saint-Louis,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,antillaiseconstructionsciviles,Cie Antillaise de constructions civiles,ingelectricitefortfrance,ing.. Cie d'électricité de Fort-de-France,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,felixhubert,Félix Hubert,vinchoudcitronniere,Vinchoud. Société citronnière,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-aec-1937-antilles-7846fa,felixhubert,Félix Hubert,saintjosephhuileries,Saint-Joseph. Société des huileries,administrateur,1937,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-guadeloupeenne-electrique-161828,guadeloupeennedistributionenergieelectrique,Compagnie Guadeloupéenne de distribution d'énergie électrique,colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,administrateur,,,Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-guadeloupeenne-electrique-161828,guadeloupeennedistributionenergieelectrique,Compagnie Guadeloupéenne de distribution d'énergie électrique,africaineindustrielle,Cie africaine industrielle,administrateur,,,Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-guadeloupeenne-electrique-161828,guadeloupeennedistributionenergieelectrique,Compagnie Guadeloupéenne de distribution d'énergie électrique,colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,administrateur,,,Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-martiniquaise-electrique-bcd6ed,martiniquaisedistributionenergieelectrique,Compagnie Martiniquaise de distribution d'énergie électrique,africaineindustrielle,Compagnie africaine industrielle,administrateur,1931,"Cahiers coloniaux, 12 janvier 1931",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-martiniquaise-electrique-bcd6ed,martiniquaisedistributionenergieelectrique,Compagnie Martiniquaise de distribution d'énergie électrique,colonialedistributionenergieelectrique,Compagnie coloniale de distribution d'énergie électrique,administrateur,1931,"Cahiers coloniaux, 12 janvier 1931",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-martiniquaise-electrique-bcd6ed,martiniquaisedistributionenergieelectrique,Compagnie Martiniquaise de distribution d'énergie électrique,africaineindustrielle,Cie africaine industrielle,administrateur,1931,"Cahiers coloniaux, 12 janvier 1931",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-martiniquaise-electrique-bcd6ed,martiniquaisedistributionenergieelectrique,Compagnie Martiniquaise de distribution d'énergie électrique,colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,administrateur,1931,"Cahiers coloniaux, 12 janvier 1931",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-martiniquaise-electrique-bcd6ed,martiniquaisedistributionenergieelectrique,Compagnie Martiniquaise de distribution d'énergie électrique,colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,administrateur,1931,"Cahiers coloniaux, 12 janvier 1931",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-messageries-antillaises-2cdb14,messageriesantillaises,Messageries antillaises,gall,Gall,administrateur,1912,"Les Annales coloniales, 12 octobre 1912",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-messageries-antillaises-2cdb14,messageriesantillaises,Messageries antillaises,plantationscoteivoire,Plantations de la Côte- d'Ivoire,administrateur,1912,"Les Annales coloniales, 12 octobre 1912",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-messageries-antillaises-2cdb14,messageriesantillaises,Messageries antillaises,gall,Gall,administrateur,1912,"Les Annales coloniales, 9 novembre 1912",Divers,Guadeloupe et Martinique,Antilles-Guyane
antilles-guyane-messageries-antillaises-2cdb14,messageriesantillaises,Messageries antillaises,gall,Gall,administrateur,1912,"Cote de la Bourse et de la banque, 27 novembre 1912",Divers,Guadeloupe et Martinique,Antilles-Guyane
