company_key,company_name,attribute,value,year,source_ref,doc_id
royalbankcanada,The Royal Bank of Canada,capital,10 millions fr.,1922,Annuaire des entreprises coloniales,antilles-guyane-aec-1922-antilles-1c51af
banqueguadeloupe,Banque de la Guadeloupe,head_office,LA POINTE À PITRE (Guadeloupe),1922,Annuaire des entreprises coloniales,antilles-guyane-aec-1922-antilles-1c51af
continentaloverseatradingcoltd,The Continental and Oversea Trading Co Ltd,founded_date,1916-02-05,1922,Annuaire des entreprises coloniales,antilles-guyane-aec-1922-antilles-1c51af
senges,Sengès et Cie,head_office,Pointe-à-Pitre,1927,"Le Phare de Majunga, 20 août 1927",antilles-guyane-aec-1922-antilles-1c51af
sucreriesmoule1,Sté anon. des sucreries du Moule1,capital,1.200.000 fr.,1927,"Le Phare de Majunga, 20 août 1927",antilles-guyane-aec-1922-antilles-1c51af
banquemartinique,Banque de la Martinique,head_office,FORT DE FRANCE (Martinique),1927,"Le Phare de Majunga, 20 août 1927",antilles-guyane-aec-1922-antilles-1c51af
antillaise,Cie Antillaise,head_office,GROS-MORNE (Martinique),1927,"Le Phare de Majunga, 20 août 1927",antilles-guyane-aec-1922-antilles-1c51af
ernestlambert,Ernest Lambert et Cie,head_office,colonial :,1927,"Le Phare de Majunga, 20 août 1927",antilles-guyane-aec-1922-antilles-1c51af
commercialeantilles,Sté commerciale des Antilles,head_office,"6, rue d'Arbaud, POINTE-À-PITRE, Martinique)",1927,"Le Phare de Majunga, 20 août 1927",antilles-guyane-aec-1922-antilles-1c51af
francocolonialeantillaise,Sté franco-coloniale antillaise,head_office,"Fort-de-France, Martinique)",1927,"Le Phare de Majunga, 20 août 1927",antilles-guyane-aec-1922-antilles-1c51af
hbidau,H. Bidau et Cie,capital,2.000.000 fr.,1937,Annuaire des entreprises coloniales,antilles-guyane-aec-1937-antilles-7846fa
hbidau,H. Bidau et Cie,head_office,FORT-DE-FRANCE (Martinique),1937,Annuaire des entreprises coloniales,antilles-guyane-aec-1937-antilles-7846fa
commercialeantillesfrancaisesftanon,Cie commerciale des Antilles françaises F. Tanon et Cie,founded_date,1927-12-24,1937,Annuaire des entreprises coloniales,antilles-guyane-aec-1937-antilles-7846fa
etablissementsreynoird,Établissements Reynoird,capital,1.700.000 fr.,1937,Annuaire des entreprises coloniales,antilles-guyane-aec-1937-antilles-7846fa
planteursantillaisreunis,Planteurs Antillais Réunis,capital,400.000 fr.,1937,Annuaire des entreprises coloniales,antilles-guyane-aec-1937-antilles-7846fa
