doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
antilles-guyane-aec-1922-antilles-1c51af,https://entreprises-coloniales.fr/antilles-guyane/AEC_1922-Antilles.pdf,company,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane,1922,,Annuaire des entreprises coloniales (1922) : Antilles
antilles-guyane-aec-1926-antilles-2cba86,https://entreprises-coloniales.fr/antilles-guyane/AEC_1926-Antilles.pdf,company,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane,1926,,Annuaire des entreprises coloniales (1926) : Antilles et Guyane
antilles-guyane-aec-1937-antilles-7846fa,https://entreprises-coloniales.fr/antilles-guyane/AEC_1937-Antilles.pdf,company,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane,1937,,Annuaire des entreprises coloniales (1937) : Antilles
antilles-guyane-aec-1951-antilles-dc8253,https://entreprises-coloniales.fr/antilles-guyane/AEC_1951-Antilles.pdf,company,Annuaire des entreprises coloniales,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane,1951,,Annuaire des entreprises coloniales (1951) : Antilles
antilles-guyane-cie-sucriere-antilles-28eee8,https://entreprises-coloniales.fr/antilles-guyane/Cie_sucriere_Antilles.pdf,company,Compagnie Sucrière des Antilles,Divers,Guadeloupe et Martinique,Antilles-Guyane,1889,,Sucrière des Antilles (Compagnie)(1889)
antilles-guyane-commerciale-antilles-frses-cdec14,https://entreprises-coloniales.fr/antilles-guyane/Commerciale_Antilles_frses.pdf,company,Compagnie Commerciale des Antilles françaises Fréd. Tanon et Cie,Divers,Guadeloupe et Martinique,Antilles-Guyane,,,"Commerciale des Antilles françaises Fréd. Tanon et Cie (Compagnie) : Guyane, Martinique"
antilles-guyane-francmacs-joef-antilles-a313fc,https://entreprises-coloniales.fr/antilles-guyane/Francmacs-JOEF-Antilles.pdf,company,Liste des francs-maçons des Antilles stigmatisés par le régime de Vichy,Documentation générale,Guadeloupe et Martinique,Antilles-Guyane,,,Liste des francs-maçons des Antilles stigmatisés par le régime de Vichy
antilles-guyane-guadeloupeenne-electrique-161828,https://entreprises-coloniales.fr/antilles-guyane/Guadeloupeenne_electrique.pdf,company,Compagnie Guadeloupéenne de distribution d'énergie électrique,Divers,Guadeloupe et Martinique,Antilles-Guyane,,,Guadeloupéenne de distribution d'énergie électrique (Compagnie)
antilles-guyane-industrielle-agricole-pointe-a-pitre-51451f,https://entreprises-coloniales.fr/antilles-guyane/Industrielle&agricole_Pointe-a-Pitre.pdf,company,Société Industrielle et Agricole de La Pointe-à-Pitre,Divers,Guadeloupe et Martinique,Antilles-Guyane,,,Industrielle et Agricole de La Pointe-à-Pitre (Société) : sucre en Guadeloupe
antilles-guyane-la-desirade-coloniale-agricole-4952a7,https://entreprises-coloniales.fr/antilles-guyane/La_Desirade_Coloniale_agricole.pdf,company,Société de Antillaise de Culture et de commerce,Divers,Guadeloupe et Martinique,Antilles-Guyane,1926,,Antillaise de Culture et de commerce (Société de)(1926) : coton
antilles-guyane-marseillaise-sucrerie-coloniale-ab3c81,https://entreprises-coloniales.fr/antilles-guyane/Marseillaise_Sucrerie_coloniale.pdf,company,"Compagnie Marseillaise de sucrerie coloniale, usine du Blanchet, Morne-à-l'Eau",Divers,Guadeloupe et Martinique,Antilles-Guyane,,,"Marseillaise de sucrerie coloniale (Compagnie), usine du Blanchet, Morne-à-l'Eau"
antilles-guyane-martiniquaise-electrique-bcd6ed,https://entreprises-coloniales.fr/antilles-guyane/Martiniquaise_electrique.pdf,company,Compagnie Martiniquaise de distribution d'énergie électrique,Divers,Guadeloupe et Martinique,Antilles-Guyane,1930,,"Martiniquaise de distribution d'énergie électrique (Compagnie)(S.A., 1930)"
