company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
guadeloupeennedistributionenergieelectrique,terre,Compagnie Guadeloupéenne de distribution d'énergie électrique,TERRE,8,de-bondeli-e; derouet-m; munich-j; munich-p; representee-par-m-jacques-fay; representee-par-m-jean-munich; weiss-p-paul; witzig-a
etablissementsdarboussierindustrielleagricolepointepitre,industrielleagricolepointepitre,Établissements Darboussier Sté industrielle et agricole de la Pointe-à-Pitre,Société Industrielle et Agricole de La Pointe-à-Pitre,7,besson-l-leon; chapuy-p; kapferer-c; micard-e; micard-g; micard-j; robert-g-gustave
martiniquaisedistributionenergieelectrique,martiniquaisedistributionenergieelectriquejardin,Compagnie Martiniquaise de distribution d'énergie électrique,"Cie martiniquaise de distribution d'énergie électrique, Jardin",7,de-bondeli-e; derouet-m; fay-j; le-quesne-r; munich-j; munich-p; weiss-p-paul
antillaiseculturecommerce,desirade,Société de Antillaise de Culture et de commerce,Sté de la Désirade,6,bertin; hanhart-t; jacquesson-r; pfister-b; unne; walther
industrielleagricolepointepitre,industrielleagricolepointepitreetablissements,Société Industrielle et Agricole de La Pointe-à-Pitre,Société industrielle et agricole de la Pointe-à-Pitre (Établissements,5,a-s; chanove-j-jean; durand-smet-j; micard-e; raoul-duval-e
guadeloupeennedistributionenergieelectrique,martiniquaisedistributionenergieelectrique,Compagnie Guadeloupéenne de distribution d'énergie électrique,Compagnie Martiniquaise de distribution d'énergie électrique,5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p-paul
guadeloupeennedistributionenergieelectrique,martiniquaisedistributionenergieelectriquejardin,Compagnie Guadeloupéenne de distribution d'énergie électrique,"Cie martiniquaise de distribution d'énergie électrique, Jardin",5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p-paul
martiniquaisedistributionenergieelectrique,terre,Compagnie Martiniquaise de distribution d'énergie électrique,TERRE,5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p-paul
martiniquaisedistributionenergieelectriquejardin,terre,"Cie martiniquaise de distribution d'énergie électrique, Jardin",TERRE,5,de-bondeli-e; derouet-m; munich-j; munich-p; weiss-p-paul
banqueauxiliairecoloniale,banqueguadeloupe,Banque auxiliaire coloniale,Banque de la Guadeloupe,3,dain-c; papin-beaufond-t; picard-j
electricitefortfrance,guadeloupeennedistributionenergieelectrique,Cie d'Électricité de Fort-de-France,Compagnie Guadeloupéenne de distribution d'énergie électrique,3,munich-j; munich-p; weiss-p-paul
electricitefortfrance,martiniquaisedistributionenergieelectrique,Cie d'Électricité de Fort-de-France,Compagnie Martiniquaise de distribution d'énergie électrique,3,munich-j; munich-p; weiss-p-paul
electricitefortfrance,martiniquaisedistributionenergieelectriquejardin,Cie d'Électricité de Fort-de-France,"Cie martiniquaise de distribution d'énergie électrique, Jardin",3,munich-j; munich-p; weiss-p-paul
electricitefortfrance,terre,Cie d'Électricité de Fort-de-France,TERRE,3,munich-j; munich-p; weiss-p-paul
commercialeantillesfrancaisesfredtanon,commercialeantillesfrancaisesftanon,Compagnie Commerciale des Antilles françaises Fréd. Tanon et Cie,Cie commerciale des Antilles françaises F. Tanon et Cie,2,reisser-e; roy-m
commercialeantillesfrancaisesftanon,entreprisemaritimecommerciale,Cie commerciale des Antilles françaises F. Tanon et Cie,L'Entreprise maritime et commerciale,1,tanon-a-albert
etablissementsdarboussierindustrielleagricolepointepitre,industrielleagricolepointepitreetablissements,Établissements Darboussier Sté industrielle et agricole de la Pointe-à-Pitre,Société industrielle et agricole de la Pointe-à-Pitre (Établissements,1,micard-e
banquemartinique,francocolonialeantillaise,Banque de la Martinique,Sté franco-coloniale antillaise,1,schnegg-j
felixhubert,unionbananieremartiniquaise,Félix Hubert,Union bananière martiniquaise,1,herve-j
