company_id_1,company_id_2,period,weight,shared_directors
messageriesafricaines,plantationshuileriesbingerville,1930_1944,3,begouen-m; lehideux-p; schreder-m
plantationscasamance,plantationshautevolta,1930_1944,3,begouen-m; demachy-r; renoux-l
dakarsoutes,senegalapprovisionnement,1930_1944,3,fossorier-r; lemaignen-r; olivier-m
messageriesafricaines,portscoloniauxboitepostale233,1930_1944,3,du-moulin-de-labarthete-h; lemaignen-r; marceron-m
etablissementsmaurelprom,messageriesafricaines,1930_1944,3,durand-reville-l; maurel-j; maurel-r
aboisso,commercialeafricaine,1930_1944,3,deveaud-p; faure-a; thube-a
aboisso,coteivoire,1930_1944,3,deveaud-p; faure-a; thube-a
aboisso,miniereniger,1930_1944,3,deveaud-p; faure-a; thube-a
aboisso,niger,1930_1944,3,deveaud-p; faure-a; thube-a
commercialeafricaine,coteivoire,1930_1944,3,deveaud-p; faure-a; thube-a
commercialeafricaine,miniereniger,1930_1944,3,deveaud-p; faure-a; thube-a
commercialeafricaine,niger,1930_1944,3,deveaud-p; faure-a; thube-a
coteivoire,miniereniger,1930_1944,3,deveaud-p; faure-a; thube-a
coteivoire,niger,1930_1944,3,deveaud-p; faure-a; thube-a
miniereniger,niger,1930_1944,3,deveaud-p; faure-a; thube-a
africainerepresentation,commercialesenegalaise,1930_1944,3,delaporte-a; lecomte-a; lecomte-m
afriqueoccidentale,frseafriqueoccidentale,1930_1944,3,barety-l; dareste-p; maillat-h
etablissementsjdelmasafricaineimportation,manutentionafricaine,1930_1944,3,delmas-p; delmas-r; o-quin-p
alsaciennecoteivoire,bordelaiseforestiere,1930_1944,3,bricard-l; fourn-g; fousse-p
alsaciennecoteivoire,koba,1930_1944,3,bricard-l; fourn-g; fousse-p
alsaciennecoteivoire,scieriesafricaines,1930_1944,3,bricard-l; fourn-g; fousse-p
bordelaiseforestiere,koba,1930_1944,3,bricard-l; fourn-g; fousse-p
bordelaiseforestiere,scieriesafricaines,1930_1944,3,bricard-l; fourn-g; fousse-p
koba,scieriesafricaines,1930_1944,3,bricard-l; fourn-g; fousse-p
automobilescoteafrique,senegalaisetransportscommun,1930_1944,3,daroussin-j; guieysse-p; mollard-j
commercialeindustriellecoteafrique,coteafrique,1930_1944,3,dufay-c; fraissinet-j; magnan-f
diourbel,exploitationsminieresafriqueoccidentale,1930_1944,3,baer-e; bryce-doyle-d; de-breteuil-c
colonialerepresentation,culturecotonniereniger,1930_1944,2,hirsch-h; hirsch-p
alsaciennecoteivoire,messageriesafricaines,1930_1944,2,begouen-m; renoux-l
colonialegeranceetudes,etablissementsdeveschaumet,1930_1944,2,begouen-m; de-lestapis-r
colonialegeranceetudes,messageriesafricaines,1930_1944,2,begouen-m; renoux-l
colonialegeranceetudes,plantationshuileriesbingerville,1930_1944,2,bedouet-j; begouen-m
culturesdiakandape,messageriesafricaines,1930_1944,2,begouen-m; renoux-l
culturesdiakandape,plantationscasamance,1930_1944,2,begouen-m; renoux-l
etablissementsdeveschaumet,messageriesafricaines,1930_1944,2,begouen-j; begouen-m
messageriesafricaines,plantationscasamance,1930_1944,2,begouen-m; renoux-l
messageriesafricaines,plantationshautevolta,1930_1944,2,begouen-m; renoux-l
commercialefruitscoloniaux,messageriesafricaines,1930_1944,2,decron-c; thube-a
messageriesafricaines,senegalapprovisionnement,1930_1944,2,lemaignen-r; marceron-m
portscoloniauxboitepostale233,senegalapprovisionnement,1930_1944,2,lemaignen-r; marceron-m
charbonniereouestafricain,senegalapprovisionnement,1930_1944,2,fossorier-r; marceron-m
eloka,plantationshuileriesbingerville,1930_1944,2,de-joannis-e; lehideux-p
afriquecongo,entreprisesafricaines,1930_1944,2,benedic-e; guynet-d
miniereouestafricaine,soudanaise,1930_1944,2,gerard-r; joubert-j
comptoircommercialfrancoafricain,portetienne,1930_1944,2,besse-f; varvatsoulis-m
etablissementsjdelmasafricaineimportation,salinssinesaloum,1930_1944,2,delmas-p; o-quin-p
etablissementsjdelmasafricaineimportation,techniqueexploitationbananiere,1930_1944,2,delmas-p; o-quin-p
manutentionafricaine,salinssinesaloum,1930_1944,2,delmas-p; o-quin-p
manutentionafricaine,techniqueexploitationbananiere,1930_1944,2,delmas-p; o-quin-p
salinssinesaloum,techniqueexploitationbananiere,1930_1944,2,delmas-p; o-quin-p
bananeriesafricaines,etablissementsjdelmasafricaineimportation,1930_1944,2,delmas-r; o-quin-p
bananeriesafricaines,manutentionafricaine,1930_1944,2,delmas-r; o-quin-p
bananeriesafricaines,techniqueexploitationbananiere,1930_1944,2,loste-h; o-quin-p
delmas,messageriesafricaines,1930_1944,2,begouen; begouen-j
culturesdiakandape,delmas,1930_1944,2,chaumet-g; deves-p
maurelfreres,messageriesafricaines,1930_1944,2,maurel-j; maurel-l
etablissementscharlesperinaud,exportationcoloniale,1930_1944,2,jacquin-j; perrin-o
agboville,plantationshuileriesbingerville,1930_1944,2,mizraki-m; plagelat-l
pecheralcharpentiertiassale,plantationshuileriesbingerville,1930_1944,2,merle-m; mizraki-m
africainefinanciereagricole,forestiereequatoriale,1930_1944,2,hallet-r; schoofs-m
africainefinanciereagricole,granddrewin,1930_1944,2,hallet-r; schoofs-m
agencehavre,assinie,1930_1944,2,plagelat-l; ratheau-m
forestiereindenie,plantationshuileriesbingerville,1930_1944,2,lemaitre-r; plagelat-l
africainearmement,automobilescoteafrique,1930_1944,2,daroussin-j; you-e
africainearmement,briqueteriesbamako,1930_1944,2,daroussin-j; you-e
brasseriesouestafricain,hoteliereouestafricain,1930_1944,2,lorfevre-j; orcel-j
messageriesafricaines,minesfalemegambie,1930_1944,2,lederlin-h; martin-j
forceshydrauliquesguinee,miniereguinee,1930_1944,2,burrage-r; garnier-g
auxiliaireartisanatcolonial,briqueteriesbamako,1930_1944,2,dujardin-e; ferre-p
industriellecoloniale,portetienne,1930_1944,2,barris-p; lessault-s
direction,sotorra,1930_1944,2,etabl-maurel; prom
agricoleindustriellesoudan,alsaciennecoteivoire,1930_1944,2,godet-r; renoux-l
agricoleindustriellesoudan,culturesdiakandape,1930_1944,2,godet-r; renoux-l
cafescoteivoire,forestiereindenie,1930_1944,2,deloffre-g; lemaitre-r
aboisso,cafescoteivoire,1930_1944,2,deloffre-g; guibert-g
agboville,forestieresassandra,1930_1944,2,mounier-p; vialle-j
agboville,bordelaisecomptoirsafricains,1930_1944,2,calcat-f; levy-g
agricoleindustriellesoudan,colonialerepresentation,1930_1944,1,hirsch-h
bamako,colonialerepresentation,1930_1944,1,hirsch-h
colonialerepresentation,messageriesafricaines,1930_1944,1,hirsch-h
colonialerepresentation,tambacuunda,1930_1944,1,hirsch-h
alsaciennecoteivoire,etablissementsdeveschaumet,1930_1944,1,begouen-m
etablissementsdeveschaumet,plantationscasamance,1930_1944,1,begouen-m
etablissementsdeveschaumet,plantationshautevolta,1930_1944,1,begouen-m
etablissementsdeveschaumet,plantationshuileriesbingerville,1930_1944,1,begouen-m
plantationscasamance,plantationshuileriesbingerville,1930_1944,1,begouen-m
plantationshautevolta,plantationshuileriesbingerville,1930_1944,1,begouen-m
brulerie,commercialeouestafricain,1930_1944,1,carre-r
brulerie,messageriesafricaines,1930_1944,1,carre-r
commercialeouestafricain,messageriesafricaines,1930_1944,1,carre-r
afriqueoccidentale,bamako,1930_1944,1,decron-c
afriqueoccidentale,commercialefruitscoloniaux,1930_1944,1,decron-c
afriqueoccidentale,messageriesafricaines,1930_1944,1,decron-c
bamako,commercialefruitscoloniaux,1930_1944,1,decron-c
dakarsoutes,messageriesafricaines,1930_1944,1,lemaignen-r
dakarsoutes,portscoloniauxboitepostale233,1930_1944,1,lemaignen-r
dakarsoutes,transitabidjan,1930_1944,1,lemaignen-r
messageriesafricaines,transitabidjan,1930_1944,1,lemaignen-r
