doc_id,pdf_url,entry_type,name_normalised,sector,country,region,year_start,year_end,title_raw
afrique-du-nord-merite-agricole-aof-93e0e4,https://entreprises-coloniales.fr/afrique-du-nord/Merite_agricole-AOF.pdf,source_document,Mérite agricole,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Mérite agricole : titulaires aoéfiens
afrique-equatoriale-francmacs-joef-aof-521322,https://entreprises-coloniales.fr/afrique-equatoriale/Francmacs-JOEF-AOF.pdf,source_document,Liste des francs-maçons d'AOF et du Togo stigmatisés par le régime de Vichy,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Liste des francs-maçons d'AOF et du Togo stigmatisés par le régime de Vichy
afrique-occidentale-aec-1922-aof-togo-9cef7c,https://entreprises-coloniales.fr/afrique-occidentale/AEC_1922-AOF-Togo.pdf,source_document,Annuaire des entreprises coloniales 1922,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Annuaire des entreprises coloniales 1922 : AOF+Togo
afrique-occidentale-aec-1926-aof-togo-b4d838,https://entreprises-coloniales.fr/afrique-occidentale/AEC_1926-AOF-Togo.pdf,source_document,Annuaire des entreprises coloniales 1926,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Annuaire des entreprises coloniales 1926 : AOF+Togo
afrique-occidentale-aec-1937-aof-togo-879c40,https://entreprises-coloniales.fr/afrique-occidentale/AEC_1937-AOF-Togo.pdf,source_document,Annuaire des entreprises coloniales 1937,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Annuaire des entreprises coloniales 1937 : AOF+Togo
afrique-occidentale-aec-1949-aof-togo-9b7c17,https://entreprises-coloniales.fr/afrique-occidentale/AEC_1949-AOF-Togo.pdf,source_document,Annuaire des entreprises coloniales 1949,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Annuaire des entreprises coloniales 1949 : AOF+Togo
afrique-occidentale-aec-1951-aof-togo-9a864d,https://entreprises-coloniales.fr/afrique-occidentale/AEC_1951-AOF-Togo.pdf,source_document,Annuaire des entreprises coloniales 1951,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Annuaire des entreprises coloniales 1951 : AOF+Togo
afrique-occidentale-africaine-de-commerce-c36cd3,https://entreprises-coloniales.fr/afrique-occidentale/Africaine_de_Commerce.pdf,company,Compagnie Africaine de Commerce,Commerce,Afrique occidentale française,Afrique occidentale francaise,1920,1927,"Africaine de Commerce (Compagnie)(Anciens Établissements A. Lecomte) (1920-1927) : Sénegal, Dahomey, Togo, Cameroun, Gold Coast"
afrique-occidentale-africaine-francaise-c31f8d,https://entreprises-coloniales.fr/afrique-occidentale/Africaine_francaise.pdf,company,L'Africaine française,Commerce,Afrique occidentale française,Afrique occidentale francaise,,,Africaine française (L')(Société d'exploitation des produits africains)
afrique-occidentale-ann-indus-1925-aof-2ae958,https://entreprises-coloniales.fr/afrique-occidentale/Ann._indus._1925-AOF.pdf,source_document,Annuaire industriel 1925,Documents généraux (par ordre chronologique),Afrique occidentale française,Afrique occidentale francaise,,,Annuaire industriel 1925 : sociétés de l'AOF et administrateurs. Ingénieurs
